instrument,level_id,horizon,b,n_continuation_first,n_reversal_first,n_same_bar_tie,n_neither,n_nontied,continuation_first_rate,reversal_first_rate,same_bar_tie_rate,neither_rate,cont_minus_rev_diff,p_raw,q_value
ES,lower_N10_median_k2,120,1.0,391,417,134,0,808,0.4150743099787686,0.4426751592356688,0.14225053078556263,0.0,-0.027600849256900206,0.37914311533022843,0.8296779303876447
ES,lower_N10_median_k3,30,1.0,347,395,127,0,742,0.3993095512082854,0.45454545454545453,0.14614499424626007,0.0,-0.05523590333716916,0.084382017983747,0.7715714096451649
ES,lower_N10_median_k3,60,1.0,347,395,127,0,742,0.3993095512082854,0.45454545454545453,0.14614499424626007,0.0,-0.05523590333716916,0.084382017983747,0.7879584284322592
ES,lower_N10_median_k3,120,1.0,347,395,127,0,742,0.3993095512082854,0.45454545454545453,0.14614499424626007,0.0,-0.05523590333716916,0.084382017983747,0.7962135592649535
ES,lower_N20_ema_k0,30,1.0,463,486,128,0,949,0.4298978644382544,0.45125348189415043,0.11884865366759517,0.0,-0.021355617455896037,0.47515335264416014,0.8694295388808037
ES,lower_N20_ema_k0,60,1.0,463,486,128,0,949,0.4298978644382544,0.45125348189415043,0.11884865366759517,0.0,-0.021355617455896037,0.47515335264416014,0.8748484406938318
ES,lower_N20_ema_k0,120,1.0,463,486,128,0,949,0.4298978644382544,0.45125348189415043,0.11884865366759517,0.0,-0.021355617455896037,0.47515335264416014,0.8677851768981992
ES,lower_N20_ema_k1,30,1.0,435,441,113,1,876,0.4393939393939394,0.44545454545454544,0.11414141414141414,0.00101010101010101,-0.006060606060606044,0.8658605850763896,1.0
ES,lower_N20_ema_k1,60,1.0,435,442,113,0,877,0.4393939393939394,0.44646464646464645,0.11414141414141414,0.0,-0.007070707070707061,0.839457764982379,0.985978394436867
ES,lower_N20_ema_k1,120,1.0,435,442,113,0,877,0.4393939393939394,0.44646464646464645,0.11414141414141414,0.0,-0.007070707070707061,0.839457764982379,0.9475636517964696
ES,lower_N20_ema_k2,30,1.0,378,412,107,0,790,0.4214046822742475,0.4593088071348941,0.11928651059085842,0.0,-0.03790412486064659,0.24034134977475177,0.7981310043602048
ES,lower_N20_ema_k2,60,1.0,378,412,107,0,790,0.4214046822742475,0.4593088071348941,0.11928651059085842,0.0,-0.03790412486064659,0.24034134977475177,0.8108343120160185
ES,lower_N20_ema_k2,120,1.0,378,412,107,0,790,0.4214046822742475,0.4593088071348941,0.11928651059085842,0.0,-0.03790412486064659,0.24034134977475177,0.7962135592649535
ES,lower_N20_ema_k3,30,1.0,368,372,90,0,740,0.4433734939759036,0.44819277108433736,0.10843373493975904,0.0,-0.004819277108433773,0.9121953269933202,1.0
ES,lower_N20_ema_k3,60,1.0,368,372,90,0,740,0.4433734939759036,0.44819277108433736,0.10843373493975904,0.0,-0.004819277108433773,0.9121953269933202,1.0
ES,lower_N20_ema_k3,120,1.0,368,372,90,0,740,0.4433734939759036,0.44819277108433736,0.10843373493975904,0.0,-0.004819277108433773,0.9121953269933202,0.9666884488011775
ES,lower_N20_mean_k0,30,1.0,461,502,116,0,963,0.4272474513438369,0.4652455977757183,0.10750695088044486,0.0,-0.037998146431881374,0.19737873269992592,0.7715714096451649
ES,lower_N20_mean_k0,60,1.0,461,502,116,0,963,0.4272474513438369,0.4652455977757183,0.10750695088044486,0.0,-0.037998146431881374,0.19737873269992592,0.8083129053425537
ES,lower_N20_mean_k0,120,1.0,461,502,116,0,963,0.4272474513438369,0.4652455977757183,0.10750695088044486,0.0,-0.037998146431881374,0.19737873269992592,0.7962135592649535
ES,lower_N20_mean_k1,30,1.0,449,420,114,1,869,0.4563008130081301,0.4268292682926829,0.11585365853658537,0.0010162601626016261,0.029471544715447162,0.3422007264086609,0.7981310043602048
ES,lower_N20_mean_k1,60,1.0,449,421,114,0,870,0.4563008130081301,0.42784552845528456,0.11585365853658537,0.0,0.028455284552845517,0.35999669707500903,0.8499139774702702
ES,lower_N20_mean_k1,120,1.0,449,421,114,0,870,0.4563008130081301,0.42784552845528456,0.11585365853658537,0.0,0.028455284552845517,0.35999669707500903,0.8296779303876447
ES,lower_N20_mean_k2,30,1.0,383,414,104,0,797,0.42508324084350724,0.4594894561598224,0.11542730299667037,0.0,-0.03440621531631516,0.28793221640795147,0.7981310043602048
ES,lower_N20_mean_k2,60,1.0,383,414,104,0,797,0.42508324084350724,0.4594894561598224,0.11542730299667037,0.0,-0.03440621531631516,0.28793221640795147,0.8108343120160185
ES,lower_N20_mean_k2,120,1.0,383,414,104,0,797,0.42508324084350724,0.4594894561598224,0.11542730299667037,0.0,-0.03440621531631516,0.28793221640795147,0.7962135592649535
ES,lower_N20_mean_k3,30,1.0,357,380,92,0,737,0.43063932448733416,0.4583835946924005,0.11097708082026538,0.0,-0.027744270205066313,0.41773974515808493,0.8102798847173216
ES,lower_N20_mean_k3,60,1.0,357,380,92,0,737,0.43063932448733416,0.4583835946924005,0.11097708082026538,0.0,-0.027744270205066313,0.41773974515808493,0.8553718591332216
ES,lower_N20_mean_k3,120,1.0,357,380,92,0,737,0.43063932448733416,0.4583835946924005,0.11097708082026538,0.0,-0.027744270205066313,0.41773974515808493,0.8354794903161699
ES,lower_N20_median_k0,30,1.0,458,503,143,0,961,0.4148550724637681,0.45561594202898553,0.12952898550724637,0.0,-0.040760869565217406,0.15575922422498145,0.7715714096451649
ES,lower_N20_median_k0,60,1.0,458,503,143,0,961,0.4148550724637681,0.45561594202898553,0.12952898550724637,0.0,-0.040760869565217406,0.15575922422498145,0.7879584284322592
ES,lower_N20_median_k0,120,1.0,458,503,143,0,961,0.4148550724637681,0.45561594202898553,0.12952898550724637,0.0,-0.040760869565217406,0.15575922422498145,0.7962135592649535
ES,lower_N20_median_k1,30,1.0,436,452,122,0,888,0.4316831683168317,0.44752475247524753,0.12079207920792079,0.0,-0.015841584158415856,0.6147310862148708,0.8984461909732973
ES,lower_N20_median_k1,60,1.0,436,452,122,0,888,0.4316831683168317,0.44752475247524753,0.12079207920792079,0.0,-0.015841584158415856,0.6147310862148708,0.8960487019403202
ES,lower_N20_median_k1,120,1.0,436,452,122,0,888,0.4316831683168317,0.44752475247524753,0.12079207920792079,0.0,-0.015841584158415856,0.6147310862148708,0.8677851768981992
ES,lower_N20_median_k2,30,1.0,381,425,106,0,806,0.41776315789473684,0.46600877192982454,0.1162280701754386,0.0,-0.0482456140350877,0.12981975983911936,0.7715714096451649
ES,lower_N20_median_k2,60,1.0,381,425,106,0,806,0.41776315789473684,0.46600877192982454,0.1162280701754386,0.0,-0.0482456140350877,0.12981975983911936,0.7879584284322592
ES,lower_N20_median_k2,120,1.0,381,425,106,0,806,0.41776315789473684,0.46600877192982454,0.1162280701754386,0.0,-0.0482456140350877,0.12981975983911936,0.7962135592649535
ES,lower_N20_median_k3,30,1.0,359,375,108,0,734,0.42636579572446553,0.44536817102137766,0.12826603325415678,0.0,-0.019002375296912122,0.5798414083668421,0.8748484406938318
ES,lower_N20_median_k3,60,1.0,359,375,108,0,734,0.42636579572446553,0.44536817102137766,0.12826603325415678,0.0,-0.019002375296912122,0.5798414083668421,0.8748484406938318
ES,lower_N20_median_k3,120,1.0,359,375,108,0,734,0.42636579572446553,0.44536817102137766,0.12826603325415678,0.0,-0.019002375296912122,0.5798414083668421,0.8677851768981992
ES,lower_N5_ema_k0,30,1.0,440,452,198,0,892,0.4036697247706422,0.41467889908256883,0.181651376146789,0.0,-0.011009174311926606,0.7126663689361566,0.9320404800805823
ES,lower_N5_ema_k0,60,1.0,440,452,198,0,892,0.4036697247706422,0.41467889908256883,0.181651376146789,0.0,-0.011009174311926606,0.7126663689361566,0.9147657869926786
ES,lower_N5_ema_k0,120,1.0,440,452,198,0,892,0.4036697247706422,0.41467889908256883,0.181651376146789,0.0,-0.011009174311926606,0.7126663689361566,0.8882508366450648
ES,lower_N5_ema_k1,30,1.0,407,427,183,0,834,0.400196656833825,0.4198623402163225,0.17994100294985252,0.0,-0.019665683382497523,0.5106160178409619,0.8744487529065605
ES,lower_N5_ema_k1,60,1.0,407,427,183,0,834,0.400196656833825,0.4198623402163225,0.17994100294985252,0.0,-0.019665683382497523,0.5106160178409619,0.8748484406938318
ES,lower_N5_ema_k1,120,1.0,407,427,183,0,834,0.400196656833825,0.4198623402163225,0.17994100294985252,0.0,-0.019665683382497523,0.5106160178409619,0.8677851768981992
ES,lower_N5_ema_k2,30,1.0,370,395,177,0,765,0.39278131634819535,0.41932059447983017,0.18789808917197454,0.0,-0.026539278131634814,0.3855595136112192,0.8102798847173216
ES,lower_N5_ema_k2,60,1.0,370,395,177,0,765,0.39278131634819535,0.41932059447983017,0.18789808917197454,0.0,-0.026539278131634814,0.3855595136112192,0.8499139774702702
ES,lower_N5_ema_k2,120,1.0,370,395,177,0,765,0.39278131634819535,0.41932059447983017,0.18789808917197454,0.0,-0.026539278131634814,0.3855595136112192,0.8296779303876447
ES,lower_N5_ema_k3,30,1.0,360,352,162,0,712,0.41189931350114417,0.40274599542334094,0.1853546910755149,0.0,0.00915331807780323,0.7930844280129626,0.9913342567950831
ES,lower_N5_ema_k3,60,1.0,360,352,162,0,712,0.41189931350114417,0.40274599542334094,0.1853546910755149,0.0,0.00915331807780323,0.7930844280129626,0.985978394436867
ES,lower_N5_ema_k3,120,1.0,360,352,162,0,712,0.41189931350114417,0.40274599542334094,0.1853546910755149,0.0,0.00915331807780323,0.7930844280129626,0.9472952890154832
ES,lower_N5_mean_k0,30,1.0,435,449,209,0,884,0.3979871912168344,0.41079597438243365,0.19121683440073192,0.0,-0.012808783165599247,0.6619634741079502,0.9182073995690921
ES,lower_N5_mean_k0,60,1.0,435,449,209,0,884,0.3979871912168344,0.41079597438243365,0.19121683440073192,0.0,-0.012808783165599247,0.6619634741079502,0.9100713547368864
ES,lower_N5_mean_k0,120,1.0,435,449,209,0,884,0.3979871912168344,0.41079597438243365,0.19121683440073192,0.0,-0.012808783165599247,0.6619634741079502,0.8866383863044958
ES,lower_N5_mean_k1,30,1.0,414,406,189,0,820,0.4103072348860258,0.40237859266600595,0.18731417244796827,0.0,0.007928642220019821,0.8068999764611141,0.9913342567950831
ES,lower_N5_mean_k1,60,1.0,414,406,189,0,820,0.4103072348860258,0.40237859266600595,0.18731417244796827,0.0,0.007928642220019821,0.8068999764611141,0.985978394436867
ES,lower_N5_mean_k1,120,1.0,414,406,189,0,820,0.4103072348860258,0.40237859266600595,0.18731417244796827,0.0,0.007928642220019821,0.8068999764611141,0.9475636517964696
ES,lower_N5_mean_k2,30,1.0,364,395,182,0,759,0.38682252922422955,0.4197662061636557,0.19341126461211477,0.0,-0.032943676939426125,0.2761745971996082,0.7981310043602048
ES,lower_N5_mean_k2,60,1.0,364,395,182,0,759,0.38682252922422955,0.4197662061636557,0.19341126461211477,0.0,-0.032943676939426125,0.2761745971996082,0.8108343120160185
ES,lower_N5_mean_k2,120,1.0,364,395,182,0,759,0.38682252922422955,0.4197662061636557,0.19341126461211477,0.0,-0.032943676939426125,0.2761745971996082,0.7962135592649535
ES,lower_N5_mean_k3,30,1.0,361,345,167,0,706,0.413516609392898,0.3951890034364261,0.19129438717067582,0.0,0.018327605956471926,0.5724228059492795,0.8748484406938318
ES,lower_N5_mean_k3,60,1.0,361,345,167,0,706,0.413516609392898,0.3951890034364261,0.19129438717067582,0.0,0.018327605956471926,0.5724228059492795,0.8748484406938318
ES,lower_N5_mean_k3,120,1.0,361,345,167,0,706,0.413516609392898,0.3951890034364261,0.19129438717067582,0.0,0.018327605956471926,0.5724228059492795,0.8677851768981992
ES,lower_N5_median_k0,30,1.0,399,503,218,0,902,0.35625,0.44910714285714287,0.19464285714285715,0.0,-0.09285714285714286,0.000597050684652297,0.051346358880097545
ES,lower_N5_median_k0,60,1.0,399,503,218,0,902,0.35625,0.44910714285714287,0.19464285714285715,0.0,-0.09285714285714286,0.000597050684652297,0.051346358880097545
ES,lower_N5_median_k0,120,1.0,399,503,218,0,902,0.35625,0.44910714285714287,0.19464285714285715,0.0,-0.09285714285714286,0.000597050684652297,0.051346358880097545
ES,lower_N5_median_k1,30,1.0,407,433,192,0,840,0.3943798449612403,0.41957364341085274,0.18604651162790697,0.0,-0.025193798449612448,0.38837948385397947,0.8102798847173216
ES,lower_N5_median_k1,60,1.0,407,433,192,0,840,0.3943798449612403,0.41957364341085274,0.18604651162790697,0.0,-0.025193798449612448,0.38837948385397947,0.8499139774702702
ES,lower_N5_median_k1,120,1.0,407,433,192,0,840,0.3943798449612403,0.41957364341085274,0.18604651162790697,0.0,-0.025193798449612448,0.38837948385397947,0.8296779303876447
ES,lower_N5_median_k2,30,1.0,381,393,182,0,774,0.3985355648535565,0.4110878661087866,0.1903765690376569,0.0,-0.012552301255230103,0.6925839836507804,0.9320404800805823
ES,lower_N5_median_k2,60,1.0,381,393,182,0,774,0.3985355648535565,0.4110878661087866,0.1903765690376569,0.0,-0.012552301255230103,0.6925839836507804,0.9135062161925108
ES,lower_N5_median_k2,120,1.0,381,393,182,0,774,0.3985355648535565,0.4110878661087866,0.1903765690376569,0.0,-0.012552301255230103,0.6925839836507804,0.8866383863044958
ES,lower_N5_median_k3,30,1.0,356,360,168,0,716,0.40271493212669685,0.4072398190045249,0.19004524886877827,0.0,-0.004524886877828038,0.9107422516593743,1.0
ES,lower_N5_median_k3,60,1.0,356,360,168,0,716,0.40271493212669685,0.4072398190045249,0.19004524886877827,0.0,-0.004524886877828038,0.9107422516593743,1.0
ES,lower_N5_median_k3,120,1.0,356,360,168,0,716,0.40271493212669685,0.4072398190045249,0.19004524886877827,0.0,-0.004524886877828038,0.9107422516593743,0.9666884488011775
ES,upper_N10_ema_k0,30,1.0,496,489,124,0,985,0.4472497745716862,0.4409377817853922,0.11181244364292155,0.0,0.006311992786293963,0.8484000138177693,1.0
ES,upper_N10_ema_k0,60,1.0,496,489,124,0,985,0.4472497745716862,0.4409377817853922,0.11181244364292155,0.0,0.006311992786293963,0.8484000138177693,0.985978394436867
ES,upper_N10_ema_k0,120,1.0,496,489,124,0,985,0.4472497745716862,0.4409377817853922,0.11181244364292155,0.0,0.006311992786293963,0.8484000138177693,0.9475636517964696
ES,upper_N10_ema_k1,30,1.0,472,439,110,0,911,0.4622918707149853,0.4299706170421156,0.10773751224289912,0.0,0.0323212536728697,0.28904488952882146,0.7981310043602048
ES,upper_N10_ema_k1,60,1.0,472,439,110,0,911,0.4622918707149853,0.4299706170421156,0.10773751224289912,0.0,0.0323212536728697,0.28904488952882146,0.8108343120160185
ES,upper_N10_ema_k1,120,1.0,472,439,110,0,911,0.4622918707149853,0.4299706170421156,0.10773751224289912,0.0,0.0323212536728697,0.28904488952882146,0.7962135592649535
ES,upper_N10_ema_k2,30,1.0,428,397,102,0,825,0.4617044228694714,0.42826321467098166,0.11003236245954692,0.0,0.033441208198489725,0.29626551042416877,0.7981310043602048
ES,upper_N10_ema_k2,60,1.0,428,397,102,0,825,0.4617044228694714,0.42826321467098166,0.11003236245954692,0.0,0.033441208198489725,0.29626551042416877,0.8108343120160185
ES,upper_N10_ema_k2,120,1.0,428,397,102,0,825,0.4617044228694714,0.42826321467098166,0.11003236245954692,0.0,0.033441208198489725,0.29626551042416877,0.7962135592649535
ES,upper_N10_ema_k3,30,1.0,380,377,89,0,757,0.4491725768321513,0.44562647754137114,0.10520094562647754,0.0,0.003546099290780147,0.9420581686888725,1.0
ES,upper_N10_ema_k3,60,1.0,380,377,89,0,757,0.4491725768321513,0.44562647754137114,0.10520094562647754,0.0,0.003546099290780147,0.9420581686888725,1.0
ES,upper_N10_ema_k3,120,1.0,380,377,89,0,757,0.4491725768321513,0.44562647754137114,0.10520094562647754,0.0,0.003546099290780147,0.9420581686888725,0.9761084639426871
ES,upper_N10_mean_k0,30,1.0,509,470,131,0,979,0.45855855855855854,0.42342342342342343,0.11801801801801802,0.0,0.03513513513513511,0.22454377373152154,0.7981310043602048
ES,upper_N10_mean_k0,60,1.0,509,470,131,0,979,0.45855855855855854,0.42342342342342343,0.11801801801801802,0.0,0.03513513513513511,0.22454377373152154,0.8108343120160185
ES,upper_N10_mean_k0,120,1.0,509,470,131,0,979,0.45855855855855854,0.42342342342342343,0.11801801801801802,0.0,0.03513513513513511,0.22454377373152154,0.7962135592649535
ES,upper_N10_mean_k1,30,1.0,466,434,118,1,900,0.4573110893032385,0.4259077526987242,0.11579980372914622,0.0009813542688910696,0.031403336604514276,0.30144496239685953,0.7981310043602048
ES,upper_N10_mean_k1,60,1.0,467,434,118,0,901,0.45829244357212956,0.4259077526987242,0.11579980372914622,0.0,0.03238469087340534,0.28638391177125694,0.8108343120160185
ES,upper_N10_mean_k1,120,1.0,467,434,118,0,901,0.45829244357212956,0.4259077526987242,0.11579980372914622,0.0,0.03238469087340534,0.28638391177125694,0.7962135592649535
ES,upper_N10_mean_k2,30,1.0,436,394,96,0,830,0.4708423326133909,0.42548596112311016,0.10367170626349892,0.0,0.04535637149028077,0.15465581331025247,0.7715714096451649
ES,upper_N10_mean_k2,60,1.0,436,394,96,0,830,0.4708423326133909,0.42548596112311016,0.10367170626349892,0.0,0.04535637149028077,0.15465581331025247,0.7879584284322592
ES,upper_N10_mean_k2,120,1.0,436,394,96,0,830,0.4708423326133909,0.42548596112311016,0.10367170626349892,0.0,0.04535637149028077,0.15465581331025247,0.7962135592649535
ES,upper_N10_mean_k3,30,1.0,372,377,95,0,749,0.44075829383886256,0.4466824644549763,0.11255924170616113,0.0,-0.005924170616113722,0.8838101799382814,1.0
ES,upper_N10_mean_k3,60,1.0,372,377,95,0,749,0.44075829383886256,0.4466824644549763,0.11255924170616113,0.0,-0.005924170616113722,0.8838101799382814,1.0
ES,upper_N10_mean_k3,120,1.0,372,377,95,0,749,0.44075829383886256,0.4466824644549763,0.11255924170616113,0.0,-0.005924170616113722,0.8838101799382814,0.9666884488011775
ES,upper_N10_median_k0,30,1.0,499,487,144,0,986,0.4415929203539823,0.43097345132743364,0.12743362831858407,0.0,0.010619469026548645,0.7261245600627793,0.9320404800805823
ES,upper_N10_median_k0,60,1.0,499,487,144,0,986,0.4415929203539823,0.43097345132743364,0.12743362831858407,0.0,0.010619469026548645,0.7261245600627793,0.9183340024323384
ES,upper_N10_median_k0,120,1.0,499,487,144,0,986,0.4415929203539823,0.43097345132743364,0.12743362831858407,0.0,0.010619469026548645,0.7261245600627793,0.8920958880771288
ES,upper_N10_median_k1,30,1.0,453,453,125,0,906,0.4393792434529583,0.4393792434529583,0.12124151309408342,0.0,0.0,1.0,1.0
ES,upper_N10_median_k1,60,1.0,453,453,125,0,906,0.4393792434529583,0.4393792434529583,0.12124151309408342,0.0,0.0,1.0,1.0
ES,upper_N10_median_k1,120,1.0,453,453,125,0,906,0.4393792434529583,0.4393792434529583,0.12124151309408342,0.0,0.0,1.0,1.0
ES,upper_N10_median_k2,30,1.0,426,407,106,0,833,0.4536741214057508,0.4334398296059638,0.11288604898828541,0.0,0.02023429179978703,0.5328740180822721,0.8744487529065605
ES,upper_N10_median_k2,60,1.0,426,407,106,0,833,0.4536741214057508,0.4334398296059638,0.11288604898828541,0.0,0.02023429179978703,0.5328740180822721,0.8748484406938318
ES,upper_N10_median_k2,120,1.0,426,407,106,0,833,0.4536741214057508,0.4334398296059638,0.11288604898828541,0.0,0.02023429179978703,0.5328740180822721,0.8677851768981992
ES,upper_N10_median_k3,30,1.0,376,383,97,0,759,0.4392523364485981,0.44742990654205606,0.1133177570093458,0.0,-0.008177570093457931,0.8276134783340935,1.0
ES,upper_N10_median_k3,60,1.0,376,383,97,0,759,0.4392523364485981,0.44742990654205606,0.1133177570093458,0.0,-0.008177570093457931,0.8276134783340935,0.985978394436867
ES,upper_N10_median_k3,120,1.0,376,383,97,0,759,0.4392523364485981,0.44742990654205606,0.1133177570093458,0.0,-0.008177570093457931,0.8276134783340935,0.9475636517964696
ES,upper_N20_ema_k0,30,1.0,502,471,115,1,973,0.46097337006427913,0.4325068870523416,0.10560146923783287,0.0009182736455463728,0.02846648301193755,0.33617542442788756,0.7981310043602048
ES,upper_N20_ema_k0,60,1.0,503,471,115,0,974,0.46189164370982555,0.4325068870523416,0.10560146923783287,0.0,0.029384756657483968,0.32056240242493755,0.8108343120160185
ES,upper_N20_ema_k0,120,1.0,503,471,115,0,974,0.46189164370982555,0.4325068870523416,0.10560146923783287,0.0,0.029384756657483968,0.32056240242493755,0.8108343120160185
ES,upper_N20_ema_k1,30,1.0,469,426,101,1,895,0.4704112337011033,0.4272818455366098,0.10130391173520562,0.0010030090270812437,0.04312938816449352,0.1603093161092047,0.7715714096451649
