instrument,level_id,horizon,year,n_touches,n_continuation_first,n_reversal_first,cont_minus_rev_diff
NQ,upper_N20_ema_k3,30,2018,162,81,66,0.09259259259259259
NQ,upper_N20_ema_k3,30,2019,151,74,68,0.039735099337748346
NQ,upper_N20_ema_k3,30,2020,161,72,80,-0.049689440993788817
NQ,upper_N20_ema_k3,30,2021,162,78,65,0.08024691358024691
NQ,upper_N20_ema_k3,30,2022,164,78,71,0.042682926829268296
NQ,upper_N20_ema_k3,60,2018,162,81,66,0.09259259259259259
NQ,upper_N20_ema_k3,60,2019,151,74,68,0.039735099337748346
NQ,upper_N20_ema_k3,60,2020,161,72,80,-0.049689440993788817
NQ,upper_N20_ema_k3,60,2021,162,78,65,0.08024691358024691
NQ,upper_N20_ema_k3,60,2022,164,78,71,0.042682926829268296
NQ,upper_N20_ema_k3,120,2018,162,81,66,0.09259259259259259
NQ,upper_N20_ema_k3,120,2019,151,74,68,0.039735099337748346
NQ,upper_N20_ema_k3,120,2020,161,72,80,-0.049689440993788817
NQ,upper_N20_ema_k3,120,2021,162,78,65,0.08024691358024691
NQ,upper_N20_ema_k3,120,2022,164,78,71,0.042682926829268296
NQ,upper_N20_mean_k0,5,2018,209,99,77,0.10526315789473684
NQ,upper_N20_mean_k0,5,2019,209,103,77,0.12440191387559808
NQ,upper_N20_mean_k0,5,2020,225,110,88,0.09777777777777778
NQ,upper_N20_mean_k0,5,2021,229,112,97,0.06550218340611354
NQ,upper_N20_mean_k0,5,2022,224,110,90,0.08928571428571429
NQ,upper_N20_mean_k0,15,2018,209,99,77,0.10526315789473684
NQ,upper_N20_mean_k0,15,2019,209,109,79,0.14354066985645933
NQ,upper_N20_mean_k0,15,2020,225,115,89,0.11555555555555555
NQ,upper_N20_mean_k0,15,2021,229,114,98,0.06986899563318777
NQ,upper_N20_mean_k0,15,2022,224,111,90,0.09375
NQ,upper_N20_mean_k0,30,2018,209,99,77,0.10526315789473684
NQ,upper_N20_mean_k0,30,2019,209,109,79,0.14354066985645933
NQ,upper_N20_mean_k0,30,2020,225,115,89,0.11555555555555555
NQ,upper_N20_mean_k0,30,2021,229,114,98,0.06986899563318777
NQ,upper_N20_mean_k0,30,2022,224,111,90,0.09375
NQ,upper_N20_mean_k0,60,2018,209,99,77,0.10526315789473684
NQ,upper_N20_mean_k0,60,2019,209,109,79,0.14354066985645933
NQ,upper_N20_mean_k0,60,2020,225,115,89,0.11555555555555555
NQ,upper_N20_mean_k0,60,2021,229,114,98,0.06986899563318777
NQ,upper_N20_mean_k0,60,2022,224,111,90,0.09375
NQ,upper_N20_mean_k0,120,2018,209,99,77,0.10526315789473684
NQ,upper_N20_mean_k0,120,2019,209,109,79,0.14354066985645933
NQ,upper_N20_mean_k0,120,2020,225,115,89,0.11555555555555555
NQ,upper_N20_mean_k0,120,2021,229,114,98,0.06986899563318777
NQ,upper_N20_mean_k0,120,2022,224,111,90,0.09375
NQ,upper_N20_mean_k1,5,2018,194,85,87,-0.010309278350515464
NQ,upper_N20_mean_k1,5,2019,190,87,84,0.015789473684210527
NQ,upper_N20_mean_k1,5,2020,202,93,82,0.054455445544554455
NQ,upper_N20_mean_k1,5,2021,210,95,96,-0.004761904761904762
NQ,upper_N20_mean_k1,5,2022,206,94,88,0.02912621359223301
NQ,upper_N20_mean_k1,15,2018,194,86,88,-0.010309278350515464
NQ,upper_N20_mean_k1,15,2019,190,91,85,0.031578947368421054
NQ,upper_N20_mean_k1,15,2020,202,100,85,0.07425742574257425
NQ,upper_N20_mean_k1,15,2021,210,99,98,0.004761904761904762
NQ,upper_N20_mean_k1,15,2022,206,95,89,0.02912621359223301
NQ,upper_N20_mean_k1,30,2018,194,86,89,-0.015463917525773196
NQ,upper_N20_mean_k1,30,2019,190,92,85,0.03684210526315789
NQ,upper_N20_mean_k1,30,2020,202,100,85,0.07425742574257425
NQ,upper_N20_mean_k1,30,2021,210,99,99,0.0
NQ,upper_N20_mean_k1,30,2022,206,95,89,0.02912621359223301
NQ,upper_N20_mean_k1,60,2018,194,86,89,-0.015463917525773196
NQ,upper_N20_mean_k1,60,2019,190,92,85,0.03684210526315789
NQ,upper_N20_mean_k1,60,2020,202,100,85,0.07425742574257425
NQ,upper_N20_mean_k1,60,2021,210,99,99,0.0
NQ,upper_N20_mean_k1,60,2022,206,95,89,0.02912621359223301
NQ,upper_N20_mean_k1,120,2018,194,86,89,-0.015463917525773196
NQ,upper_N20_mean_k1,120,2019,190,92,85,0.03684210526315789
NQ,upper_N20_mean_k1,120,2020,202,100,85,0.07425742574257425
NQ,upper_N20_mean_k1,120,2021,210,99,99,0.0
NQ,upper_N20_mean_k1,120,2022,206,95,89,0.02912621359223301
NQ,upper_N20_mean_k2,5,2018,178,82,78,0.02247191011235955
NQ,upper_N20_mean_k2,5,2019,174,82,77,0.028735632183908046
NQ,upper_N20_mean_k2,5,2020,180,83,76,0.03888888888888889
NQ,upper_N20_mean_k2,5,2021,184,90,76,0.07608695652173914
NQ,upper_N20_mean_k2,5,2022,181,80,81,-0.0055248618784530384
NQ,upper_N20_mean_k2,15,2018,178,83,79,0.02247191011235955
NQ,upper_N20_mean_k2,15,2019,174,84,80,0.022988505747126436
NQ,upper_N20_mean_k2,15,2020,180,86,80,0.03333333333333333
NQ,upper_N20_mean_k2,15,2021,184,93,79,0.07608695652173914
NQ,upper_N20_mean_k2,15,2022,181,80,82,-0.011049723756906077
NQ,upper_N20_mean_k2,30,2018,178,83,79,0.02247191011235955
NQ,upper_N20_mean_k2,30,2019,174,85,80,0.028735632183908046
NQ,upper_N20_mean_k2,30,2020,180,86,80,0.03333333333333333
NQ,upper_N20_mean_k2,30,2021,184,93,79,0.07608695652173914
NQ,upper_N20_mean_k2,30,2022,181,80,82,-0.011049723756906077
NQ,upper_N20_mean_k2,60,2018,178,83,79,0.02247191011235955
NQ,upper_N20_mean_k2,60,2019,174,85,80,0.028735632183908046
NQ,upper_N20_mean_k2,60,2020,180,86,80,0.03333333333333333
NQ,upper_N20_mean_k2,60,2021,184,93,79,0.07608695652173914
NQ,upper_N20_mean_k2,60,2022,181,80,82,-0.011049723756906077
NQ,upper_N20_mean_k2,120,2018,178,83,79,0.02247191011235955
NQ,upper_N20_mean_k2,120,2019,174,85,80,0.028735632183908046
NQ,upper_N20_mean_k2,120,2020,180,86,80,0.03333333333333333
NQ,upper_N20_mean_k2,120,2021,184,93,79,0.07608695652173914
NQ,upper_N20_mean_k2,120,2022,181,80,82,-0.011049723756906077
NQ,upper_N20_mean_k3,5,2018,161,86,59,0.16770186335403728
NQ,upper_N20_mean_k3,5,2019,151,69,64,0.033112582781456956
NQ,upper_N20_mean_k3,5,2020,161,64,72,-0.049689440993788817
NQ,upper_N20_mean_k3,5,2021,164,73,63,0.06097560975609756
NQ,upper_N20_mean_k3,5,2022,164,79,69,0.06097560975609756
NQ,upper_N20_mean_k3,15,2018,161,88,62,0.16149068322981366
NQ,upper_N20_mean_k3,15,2019,151,70,72,-0.013245033112582781
NQ,upper_N20_mean_k3,15,2020,161,67,81,-0.08695652173913043
NQ,upper_N20_mean_k3,15,2021,164,80,66,0.08536585365853659
NQ,upper_N20_mean_k3,15,2022,164,79,72,0.042682926829268296
NQ,upper_N20_mean_k3,30,2018,161,88,62,0.16149068322981366
NQ,upper_N20_mean_k3,30,2019,151,71,72,-0.006622516556291391
NQ,upper_N20_mean_k3,30,2020,161,68,83,-0.09316770186335403
NQ,upper_N20_mean_k3,30,2021,164,81,66,0.09146341463414634
NQ,upper_N20_mean_k3,30,2022,164,79,72,0.042682926829268296
NQ,upper_N20_mean_k3,60,2018,161,88,62,0.16149068322981366
NQ,upper_N20_mean_k3,60,2019,151,71,72,-0.006622516556291391
NQ,upper_N20_mean_k3,60,2020,161,68,83,-0.09316770186335403
NQ,upper_N20_mean_k3,60,2021,164,81,66,0.09146341463414634
NQ,upper_N20_mean_k3,60,2022,164,79,72,0.042682926829268296
NQ,upper_N20_mean_k3,120,2018,161,88,62,0.16149068322981366
NQ,upper_N20_mean_k3,120,2019,151,71,72,-0.006622516556291391
NQ,upper_N20_mean_k3,120,2020,161,68,83,-0.09316770186335403
NQ,upper_N20_mean_k3,120,2021,164,81,66,0.09146341463414634
NQ,upper_N20_mean_k3,120,2022,164,79,72,0.042682926829268296
NQ,upper_N20_median_k0,5,2018,210,97,78,0.09047619047619047
NQ,upper_N20_median_k0,5,2019,211,109,85,0.11374407582938388
NQ,upper_N20_median_k0,5,2020,228,112,87,0.10964912280701754
NQ,upper_N20_median_k0,5,2021,234,109,99,0.042735042735042736
NQ,upper_N20_median_k0,5,2022,224,107,93,0.0625
NQ,upper_N20_median_k0,15,2018,210,97,78,0.09047619047619047
NQ,upper_N20_median_k0,15,2019,211,110,87,0.10900473933649289
NQ,upper_N20_median_k0,15,2020,228,118,89,0.12719298245614036
NQ,upper_N20_median_k0,15,2021,234,112,99,0.05555555555555555
NQ,upper_N20_median_k0,15,2022,224,108,93,0.06696428571428571
NQ,upper_N20_median_k0,30,2018,210,97,78,0.09047619047619047
NQ,upper_N20_median_k0,30,2019,211,110,87,0.10900473933649289
NQ,upper_N20_median_k0,30,2020,228,118,89,0.12719298245614036
NQ,upper_N20_median_k0,30,2021,234,112,99,0.05555555555555555
NQ,upper_N20_median_k0,30,2022,224,108,93,0.06696428571428571
NQ,upper_N20_median_k0,60,2018,210,97,78,0.09047619047619047
NQ,upper_N20_median_k0,60,2019,211,110,87,0.10900473933649289
NQ,upper_N20_median_k0,60,2020,228,118,89,0.12719298245614036
NQ,upper_N20_median_k0,60,2021,234,112,99,0.05555555555555555
NQ,upper_N20_median_k0,60,2022,224,108,93,0.06696428571428571
NQ,upper_N20_median_k0,120,2018,210,97,78,0.09047619047619047
NQ,upper_N20_median_k0,120,2019,211,110,87,0.10900473933649289
NQ,upper_N20_median_k0,120,2020,228,118,89,0.12719298245614036
NQ,upper_N20_median_k0,120,2021,234,112,99,0.05555555555555555
NQ,upper_N20_median_k0,120,2022,224,108,93,0.06696428571428571
NQ,upper_N20_median_k1,5,2018,197,90,84,0.030456852791878174
NQ,upper_N20_median_k1,5,2019,192,91,82,0.046875
NQ,upper_N20_median_k1,5,2020,206,98,85,0.06310679611650485
NQ,upper_N20_median_k1,5,2021,214,101,97,0.018691588785046728
NQ,upper_N20_median_k1,5,2022,209,86,99,-0.06220095693779904
NQ,upper_N20_median_k1,15,2018,197,92,84,0.04060913705583756
NQ,upper_N20_median_k1,15,2019,192,94,86,0.041666666666666664
NQ,upper_N20_median_k1,15,2020,206,100,88,0.05825242718446602
NQ,upper_N20_median_k1,15,2021,214,102,100,0.009345794392523364
NQ,upper_N20_median_k1,15,2022,209,87,100,-0.06220095693779904
NQ,upper_N20_median_k1,30,2018,197,92,85,0.03553299492385787
NQ,upper_N20_median_k1,30,2019,192,94,86,0.041666666666666664
NQ,upper_N20_median_k1,30,2020,206,100,88,0.05825242718446602
NQ,upper_N20_median_k1,30,2021,214,102,101,0.004672897196261682
NQ,upper_N20_median_k1,30,2022,209,87,100,-0.06220095693779904
NQ,upper_N20_median_k1,60,2018,197,92,85,0.03553299492385787
NQ,upper_N20_median_k1,60,2019,192,94,86,0.041666666666666664
NQ,upper_N20_median_k1,60,2020,206,100,88,0.05825242718446602
NQ,upper_N20_median_k1,60,2021,214,102,101,0.004672897196261682
NQ,upper_N20_median_k1,60,2022,209,87,100,-0.06220095693779904
NQ,upper_N20_median_k1,120,2018,197,92,85,0.03553299492385787
NQ,upper_N20_median_k1,120,2019,192,94,86,0.041666666666666664
NQ,upper_N20_median_k1,120,2020,206,100,88,0.05825242718446602
NQ,upper_N20_median_k1,120,2021,214,102,101,0.004672897196261682
NQ,upper_N20_median_k1,120,2022,209,87,100,-0.06220095693779904
NQ,upper_N20_median_k2,5,2018,181,82,79,0.016574585635359115
NQ,upper_N20_median_k2,5,2019,175,77,79,-0.011428571428571429
NQ,upper_N20_median_k2,5,2020,187,83,72,0.058823529411764705
NQ,upper_N20_median_k2,5,2021,191,94,79,0.07853403141361257
NQ,upper_N20_median_k2,5,2022,185,90,78,0.06486486486486487
NQ,upper_N20_median_k2,15,2018,181,83,81,0.011049723756906077
NQ,upper_N20_median_k2,15,2019,175,82,82,0.0
NQ,upper_N20_median_k2,15,2020,187,87,81,0.03208556149732621
NQ,upper_N20_median_k2,15,2021,191,97,84,0.06806282722513089
NQ,upper_N20_median_k2,15,2022,185,90,80,0.05405405405405406
NQ,upper_N20_median_k2,30,2018,181,83,81,0.011049723756906077
NQ,upper_N20_median_k2,30,2019,175,83,82,0.005714285714285714
NQ,upper_N20_median_k2,30,2020,187,87,81,0.03208556149732621
NQ,upper_N20_median_k2,30,2021,191,97,84,0.06806282722513089
NQ,upper_N20_median_k2,30,2022,185,91,80,0.05945945945945946
NQ,upper_N20_median_k2,60,2018,181,83,81,0.011049723756906077
NQ,upper_N20_median_k2,60,2019,175,83,82,0.005714285714285714
NQ,upper_N20_median_k2,60,2020,187,87,81,0.03208556149732621
NQ,upper_N20_median_k2,60,2021,191,97,84,0.06806282722513089
NQ,upper_N20_median_k2,60,2022,185,91,80,0.05945945945945946
NQ,upper_N20_median_k2,120,2018,181,83,81,0.011049723756906077
NQ,upper_N20_median_k2,120,2019,175,83,82,0.005714285714285714
NQ,upper_N20_median_k2,120,2020,187,87,81,0.03208556149732621
NQ,upper_N20_median_k2,120,2021,191,97,84,0.06806282722513089
NQ,upper_N20_median_k2,120,2022,185,91,80,0.05945945945945946
NQ,upper_N20_median_k3,5,2018,164,83,68,0.09146341463414634
NQ,upper_N20_median_k3,5,2019,155,74,59,0.0967741935483871
NQ,upper_N20_median_k3,5,2020,164,71,68,0.018292682926829267
NQ,upper_N20_median_k3,5,2021,167,80,59,0.12574850299401197
NQ,upper_N20_median_k3,5,2022,166,74,76,-0.012048192771084338
NQ,upper_N20_median_k3,15,2018,164,85,70,0.09146341463414634
NQ,upper_N20_median_k3,15,2019,155,78,66,0.07741935483870968
NQ,upper_N20_median_k3,15,2020,164,73,75,-0.012195121951219513
NQ,upper_N20_median_k3,15,2021,167,85,65,0.11976047904191617
NQ,upper_N20_median_k3,15,2022,166,74,77,-0.018072289156626505
NQ,upper_N20_median_k3,30,2018,164,85,70,0.09146341463414634
NQ,upper_N20_median_k3,30,2019,155,78,67,0.07096774193548387
NQ,upper_N20_median_k3,30,2020,164,76,75,0.006097560975609756
NQ,upper_N20_median_k3,30,2021,167,86,65,0.12574850299401197
NQ,upper_N20_median_k3,30,2022,166,74,77,-0.018072289156626505
NQ,upper_N20_median_k3,60,2018,164,85,70,0.09146341463414634
NQ,upper_N20_median_k3,60,2019,155,78,67,0.07096774193548387
NQ,upper_N20_median_k3,60,2020,164,76,75,0.006097560975609756
NQ,upper_N20_median_k3,60,2021,167,86,65,0.12574850299401197
NQ,upper_N20_median_k3,60,2022,166,74,77,-0.018072289156626505
NQ,upper_N20_median_k3,120,2018,164,85,70,0.09146341463414634
NQ,upper_N20_median_k3,120,2019,155,78,67,0.07096774193548387
NQ,upper_N20_median_k3,120,2020,164,76,75,0.006097560975609756
NQ,upper_N20_median_k3,120,2021,167,86,65,0.12574850299401197
NQ,upper_N20_median_k3,120,2022,166,74,77,-0.018072289156626505
NQ,upper_N5_ema_k0,5,2018,220,98,81,0.07727272727272727
NQ,upper_N5_ema_k0,5,2019,213,95,86,0.04225352112676056
NQ,upper_N5_ema_k0,5,2020,223,103,77,0.11659192825112108
NQ,upper_N5_ema_k0,5,2021,229,108,85,0.10043668122270742
NQ,upper_N5_ema_k0,5,2022,222,106,86,0.09009009009009009
NQ,upper_N5_ema_k0,15,2018,220,99,86,0.05909090909090909
NQ,upper_N5_ema_k0,15,2019,213,97,86,0.051643192488262914
NQ,upper_N5_ema_k0,15,2020,223,106,81,0.11210762331838565
NQ,upper_N5_ema_k0,15,2021,229,109,88,0.09170305676855896
NQ,upper_N5_ema_k0,15,2022,222,108,86,0.0990990990990991
NQ,upper_N5_ema_k0,30,2018,220,99,86,0.05909090909090909
NQ,upper_N5_ema_k0,30,2019,213,98,86,0.056338028169014086
NQ,upper_N5_ema_k0,30,2020,223,106,82,0.10762331838565023
NQ,upper_N5_ema_k0,30,2021,229,109,89,0.08733624454148471
NQ,upper_N5_ema_k0,30,2022,222,109,86,0.1036036036036036
NQ,upper_N5_ema_k0,60,2018,220,99,86,0.05909090909090909
NQ,upper_N5_ema_k0,60,2019,213,98,86,0.056338028169014086
NQ,upper_N5_ema_k0,60,2020,223,106,82,0.10762331838565023
NQ,upper_N5_ema_k0,60,2021,229,109,90,0.08296943231441048
NQ,upper_N5_ema_k0,60,2022,222,109,86,0.1036036036036036
NQ,upper_N5_ema_k0,120,2018,220,99,86,0.05909090909090909
NQ,upper_N5_ema_k0,120,2019,213,98,86,0.056338028169014086
NQ,upper_N5_ema_k0,120,2020,223,106,82,0.10762331838565023
NQ,upper_N5_ema_k0,120,2021,229,109,90,0.08296943231441048
NQ,upper_N5_ema_k0,120,2022,222,109,86,0.1036036036036036
NQ,upper_N5_ema_k1,5,2018,209,83,82,0.004784688995215311
NQ,upper_N5_ema_k1,5,2019,199,94,75,0.09547738693467336
NQ,upper_N5_ema_k1,5,2020,206,98,74,0.11650485436893204
NQ,upper_N5_ema_k1,5,2021,209,101,76,0.11961722488038277
NQ,upper_N5_ema_k1,5,2022,207,94,80,0.06763285024154589
NQ,upper_N5_ema_k1,15,2018,209,85,84,0.004784688995215311
NQ,upper_N5_ema_k1,15,2019,199,97,81,0.08040201005025126
NQ,upper_N5_ema_k1,15,2020,206,102,80,0.10679611650485436
NQ,upper_N5_ema_k1,15,2021,209,102,79,0.11004784688995216
NQ,upper_N5_ema_k1,15,2022,207,95,85,0.04830917874396135
NQ,upper_N5_ema_k1,30,2018,209,87,84,0.014354066985645933
NQ,upper_N5_ema_k1,30,2019,199,98,81,0.08542713567839195
NQ,upper_N5_ema_k1,30,2020,206,102,80,0.10679611650485436
NQ,upper_N5_ema_k1,30,2021,209,102,80,0.10526315789473684
NQ,upper_N5_ema_k1,30,2022,207,95,85,0.04830917874396135
NQ,upper_N5_ema_k1,60,2018,209,87,84,0.014354066985645933
NQ,upper_N5_ema_k1,60,2019,199,98,81,0.08542713567839195
NQ,upper_N5_ema_k1,60,2020,206,102,81,0.10194174757281553
NQ,upper_N5_ema_k1,60,2021,209,102,81,0.10047846889952153
NQ,upper_N5_ema_k1,60,2022,207,95,85,0.04830917874396135
NQ,upper_N5_ema_k1,120,2018,209,87,84,0.014354066985645933
NQ,upper_N5_ema_k1,120,2019,199,98,81,0.08542713567839195
NQ,upper_N5_ema_k1,120,2020,206,102,81,0.10194174757281553
NQ,upper_N5_ema_k1,120,2021,209,102,81,0.10047846889952153
NQ,upper_N5_ema_k1,120,2022,207,95,85,0.04830917874396135
NQ,upper_N5_ema_k2,5,2018,192,93,77,0.08333333333333333
NQ,upper_N5_ema_k2,5,2019,183,84,75,0.04918032786885246
NQ,upper_N5_ema_k2,5,2020,189,66,81,-0.07936507936507936
NQ,upper_N5_ema_k2,5,2021,193,89,72,0.08808290155440414
NQ,upper_N5_ema_k2,5,2022,184,79,82,-0.016304347826086956
NQ,upper_N5_ema_k2,15,2018,192,97,78,0.09895833333333333
NQ,upper_N5_ema_k2,15,2019,183,84,79,0.0273224043715847
NQ,upper_N5_ema_k2,15,2020,189,71,83,-0.06349206349206349
NQ,upper_N5_ema_k2,15,2021,193,93,77,0.08290155440414508
NQ,upper_N5_ema_k2,15,2022,184,81,82,-0.005434782608695652
NQ,upper_N5_ema_k2,30,2018,192,97,78,0.09895833333333333
NQ,upper_N5_ema_k2,30,2019,183,84,79,0.0273224043715847
NQ,upper_N5_ema_k2,30,2020,189,72,84,-0.06349206349206349
NQ,upper_N5_ema_k2,30,2021,193,94,77,0.08808290155440414
NQ,upper_N5_ema_k2,30,2022,184,81,82,-0.005434782608695652
NQ,upper_N5_ema_k2,60,2018,192,97,78,0.09895833333333333
NQ,upper_N5_ema_k2,60,2019,183,84,79,0.0273224043715847
NQ,upper_N5_ema_k2,60,2020,189,72,84,-0.06349206349206349
NQ,upper_N5_ema_k2,60,2021,193,94,77,0.08808290155440414
NQ,upper_N5_ema_k2,60,2022,184,81,82,-0.005434782608695652
NQ,upper_N5_ema_k2,120,2018,192,97,78,0.09895833333333333
NQ,upper_N5_ema_k2,120,2019,183,84,79,0.0273224043715847
NQ,upper_N5_ema_k2,120,2020,189,72,84,-0.06349206349206349
NQ,upper_N5_ema_k2,120,2021,193,94,77,0.08808290155440414
NQ,upper_N5_ema_k2,120,2022,184,81,82,-0.005434782608695652
NQ,upper_N5_ema_k3,5,2018,179,89,70,0.10614525139664804
NQ,upper_N5_ema_k3,5,2019,158,77,59,0.11392405063291139
NQ,upper_N5_ema_k3,5,2020,169,72,64,0.047337278106508875
NQ,upper_N5_ema_k3,5,2021,172,63,77,-0.08139534883720931
NQ,upper_N5_ema_k3,5,2022,164,78,56,0.13414634146341464
NQ,upper_N5_ema_k3,15,2018,179,89,72,0.09497206703910614
NQ,upper_N5_ema_k3,15,2019,158,79,59,0.12658227848101267
NQ,upper_N5_ema_k3,15,2020,169,77,67,0.05917159763313609
NQ,upper_N5_ema_k3,15,2021,172,68,80,-0.06976744186046512
NQ,upper_N5_ema_k3,15,2022,164,80,58,0.13414634146341464
NQ,upper_N5_ema_k3,30,2018,179,90,72,0.1005586592178771
NQ,upper_N5_ema_k3,30,2019,158,79,59,0.12658227848101267
NQ,upper_N5_ema_k3,30,2020,169,77,70,0.04142011834319527
NQ,upper_N5_ema_k3,30,2021,172,68,81,-0.0755813953488372
NQ,upper_N5_ema_k3,30,2022,164,80,58,0.13414634146341464
NQ,upper_N5_ema_k3,60,2018,179,90,72,0.1005586592178771
NQ,upper_N5_ema_k3,60,2019,158,79,59,0.12658227848101267
NQ,upper_N5_ema_k3,60,2020,169,78,70,0.047337278106508875
NQ,upper_N5_ema_k3,60,2021,172,68,81,-0.0755813953488372
NQ,upper_N5_ema_k3,60,2022,164,80,58,0.13414634146341464
NQ,upper_N5_ema_k3,120,2018,179,90,72,0.1005586592178771
NQ,upper_N5_ema_k3,120,2019,158,79,59,0.12658227848101267
NQ,upper_N5_ema_k3,120,2020,169,78,70,0.047337278106508875
NQ,upper_N5_ema_k3,120,2021,172,68,81,-0.0755813953488372
NQ,upper_N5_ema_k3,120,2022,164,80,58,0.13414634146341464
NQ,upper_N5_mean_k0,5,2018,222,96,87,0.04054054054054054
NQ,upper_N5_mean_k0,5,2019,212,98,80,0.08490566037735849
NQ,upper_N5_mean_k0,5,2020,223,101,80,0.09417040358744394
NQ,upper_N5_mean_k0,5,2021,230,103,91,0.05217391304347826
NQ,upper_N5_mean_k0,5,2022,225,106,88,0.08
NQ,upper_N5_mean_k0,15,2018,222,96,90,0.02702702702702703
NQ,upper_N5_mean_k0,15,2019,212,100,80,0.09433962264150944
NQ,upper_N5_mean_k0,15,2020,223,102,82,0.08968609865470852
NQ,upper_N5_mean_k0,15,2021,230,105,94,0.04782608695652174
NQ,upper_N5_mean_k0,15,2022,225,107,88,0.08444444444444445
NQ,upper_N5_mean_k0,30,2018,222,96,90,0.02702702702702703
NQ,upper_N5_mean_k0,30,2019,212,102,80,0.10377358490566038
NQ,upper_N5_mean_k0,30,2020,223,102,83,0.08520179372197309
NQ,upper_N5_mean_k0,30,2021,230,105,95,0.043478260869565216
NQ,upper_N5_mean_k0,30,2022,225,108,88,0.08888888888888889
NQ,upper_N5_mean_k0,60,2018,222,96,90,0.02702702702702703
NQ,upper_N5_mean_k0,60,2019,212,102,80,0.10377358490566038
NQ,upper_N5_mean_k0,60,2020,223,102,83,0.08520179372197309
NQ,upper_N5_mean_k0,60,2021,230,105,96,0.0391304347826087
NQ,upper_N5_mean_k0,60,2022,225,108,88,0.08888888888888889
NQ,upper_N5_mean_k0,120,2018,222,96,90,0.02702702702702703
NQ,upper_N5_mean_k0,120,2019,212,102,80,0.10377358490566038
NQ,upper_N5_mean_k0,120,2020,223,102,83,0.08520179372197309
NQ,upper_N5_mean_k0,120,2021,230,105,96,0.0391304347826087
NQ,upper_N5_mean_k0,120,2022,225,108,88,0.08888888888888889
NQ,upper_N5_mean_k1,5,2018,207,82,88,-0.028985507246376812
NQ,upper_N5_mean_k1,5,2019,199,93,78,0.07537688442211055
NQ,upper_N5_mean_k1,5,2020,208,91,80,0.052884615384615384
NQ,upper_N5_mean_k1,5,2021,207,99,78,0.10144927536231885
NQ,upper_N5_mean_k1,5,2022,207,97,81,0.07729468599033816
NQ,upper_N5_mean_k1,15,2018,207,83,92,-0.043478260869565216
NQ,upper_N5_mean_k1,15,2019,199,98,80,0.09045226130653267
NQ,upper_N5_mean_k1,15,2020,208,95,86,0.04326923076923077
NQ,upper_N5_mean_k1,15,2021,207,100,78,0.10628019323671498
NQ,upper_N5_mean_k1,15,2022,207,97,85,0.057971014492753624
NQ,upper_N5_mean_k1,30,2018,207,84,92,-0.03864734299516908
NQ,upper_N5_mean_k1,30,2019,199,99,80,0.09547738693467336
NQ,upper_N5_mean_k1,30,2020,208,95,86,0.04326923076923077
NQ,upper_N5_mean_k1,30,2021,207,101,78,0.1111111111111111
NQ,upper_N5_mean_k1,30,2022,207,97,85,0.057971014492753624
NQ,upper_N5_mean_k1,60,2018,207,84,92,-0.03864734299516908
NQ,upper_N5_mean_k1,60,2019,199,99,80,0.09547738693467336
NQ,upper_N5_mean_k1,60,2020,208,95,87,0.038461538461538464
NQ,upper_N5_mean_k1,60,2021,207,101,79,0.10628019323671498
NQ,upper_N5_mean_k1,60,2022,207,97,85,0.057971014492753624
NQ,upper_N5_mean_k1,120,2018,207,84,92,-0.03864734299516908
NQ,upper_N5_mean_k1,120,2019,199,99,80,0.09547738693467336
NQ,upper_N5_mean_k1,120,2020,208,95,87,0.038461538461538464
NQ,upper_N5_mean_k1,120,2021,207,101,79,0.10628019323671498
NQ,upper_N5_mean_k1,120,2022,207,97,85,0.057971014492753624
NQ,upper_N5_mean_k2,5,2018,193,95,75,0.10362694300518134
NQ,upper_N5_mean_k2,5,2019,182,86,72,0.07692307692307693
NQ,upper_N5_mean_k2,5,2020,186,63,76,-0.06989247311827956
NQ,upper_N5_mean_k2,5,2021,194,88,77,0.05670103092783505
NQ,upper_N5_mean_k2,5,2022,182,76,77,-0.005494505494505495
NQ,upper_N5_mean_k2,15,2018,193,98,77,0.10880829015544041
NQ,upper_N5_mean_k2,15,2019,182,88,78,0.054945054945054944
NQ,upper_N5_mean_k2,15,2020,186,71,79,-0.043010752688172046
NQ,upper_N5_mean_k2,15,2021,194,94,78,0.08247422680412371
