instrument,level_id,horizon,n,median_raw_signed_close,mean_raw_signed_close,median_norm_signed_close,mean_norm_signed_close,median_cont_exc,median_rev_exc,median_cont_exc_sd,median_rev_exc_sd,median_dominance,p_cont_gt_rev,p_rev_gt_cont,post_touch_retouch_rate,directional_close_recross_rate
NQ,lower_N5_ema_k3,30,856,1.3862738502493812,1.5988519127947296,-0.32260854287624185,0.12533491249481968,27.323803068396955,24.417941245586917,5.006156327436479,5.0133336035644875,-0.009797292710093903,0.4953271028037383,0.5046728971962616,0.8913551401869159,0.647196261682243
NQ,lower_N5_ema_k3,60,856,3.013177398112475,0.5585481744769727,-0.5840834611639121,-0.041067589136508084,34.91945316297824,31.42012605852142,6.544463004962122,6.561226821432427,-0.009317653580454398,0.4941588785046729,0.5058411214953271,0.9228971962616822,0.7242990654205608
NQ,lower_N5_ema_k3,120,856,4.649192556173148,-1.332514909635177,-1.1791869906110506,0.2966032591022551,44.264972959630086,40.458456348528216,8.165671950937224,8.263157141268206,0.013724580508429379,0.5046728971962616,0.4953271028037383,0.9392523364485982,0.7815420560747663
NQ,lower_N5_mean_k0,5,1084,0.29999999999972715,0.2270756457564396,-0.06853655928296247,-0.23368375525272989,13.449999999999818,13.299999999999727,2.6019667617839324,2.6412791941173444,-0.0020634920635053604,0.5,0.5,0.7749077490774908,0.29704797047970477
NQ,lower_N5_mean_k0,15,1084,1.7000000000002728,1.3255535055350374,-0.36951081689420484,-0.35990931483674155,20.375,20.875,3.9473815770611154,3.9518768427904902,-0.02657028913261452,0.4870848708487085,0.5119926199261993,0.8560885608856088,0.5129151291512916
NQ,lower_N5_mean_k0,30,1084,1.25,0.2976476014759968,-0.31257557733304653,0.1528855813337941,27.799999999999272,26.825000000000273,5.32558690157062,5.038888597158957,-0.001255049824951718,0.5,0.5,0.8892988929889298,0.6254612546125461
NQ,lower_N5_mean_k0,60,1084,2.775000000000091,-0.14838560885610652,-0.6537955416301463,0.004723854842894664,36.07499999999982,33.474999999999454,6.893822477441594,6.268911565504714,0.019649122807015154,0.5055350553505535,0.4944649446494465,0.9132841328413284,0.7029520295202952
NQ,lower_N5_mean_k0,120,1084,3.550000000000182,-1.6963560885609035,-0.5485677414417527,0.16236744448948087,45.80000000000018,40.0,8.198760744938573,7.582932427685996,0.03643523000446941,0.5129151291512916,0.4870848708487085,0.9271217712177122,0.7518450184501845
NQ,lower_N5_mean_k1,5,995,-0.17387079595755495,-0.17706080405073385,0.06143228555037014,-0.04863456341991654,12.842267599049592,12.245879513917316,2.474030715500365,2.3473244848428423,0.048295708882684585,0.5175879396984925,0.4824120603015075,0.7758793969849246,0.31055276381909547
NQ,lower_N5_mean_k1,15,995,1.1034441853744283,1.3136427135372057,-0.25013864497766747,-0.24543075513303214,21.1811583336912,19.814102315329365,3.891087268873062,4.013879882775876,-0.01168908001638166,0.49748743718592964,0.5025125628140703,0.8502512562814071,0.528643216080402
NQ,lower_N5_mean_k1,30,995,1.7102730872757093,0.008617587909065146,-0.2311657894386731,0.20804334844997907,27.435044732007555,25.742629544711235,5.2763300065091165,4.975355624085153,0.01941319622162358,0.5105527638190954,0.4894472361809045,0.8884422110552764,0.6412060301507537
NQ,lower_N5_mean_k1,60,995,1.8345731612771488,-0.4546989950055077,-0.3766553108786687,0.050018802746914524,36.49630991289632,33.325025354943136,6.790649251853301,6.310700033893553,0.026777421713323372,0.5125628140703518,0.48743718592964824,0.9095477386934674,0.714572864321608
NQ,lower_N5_mean_k1,120,995,2.90163020368891,-2.642889949779377,-0.4772237784427568,0.436754106235571,45.953599466374726,41.56066017178,8.57243725060207,7.559863000806888,0.032951771742123784,0.5175879396984925,0.4824120603015075,0.9266331658291457,0.7758793969849246
NQ,lower_N5_mean_k2,5,925,0.11717433224566776,-0.1247861570421987,-0.020891951711729424,-0.09665410105608337,12.551923646217801,12.104700782439977,2.290920279256721,2.2971251903600973,-0.005518820046372775,0.4983783783783784,0.5016216216216216,0.7913513513513514,0.31135135135135134
NQ,lower_N5_mean_k2,15,925,0.8815180539368157,1.364943572687531,-0.11498528880370984,-0.33762792811455417,20.0519236462178,19.170832534815418,3.802788249782397,3.9293146951385864,-0.005793203834691636,0.49513513513513513,0.5048648648648648,0.8627027027027027,0.5372972972972972
NQ,lower_N5_mean_k2,30,925,1.8716129450067456,0.8484570862010445,-0.4720950757854431,0.10452720070836584,26.603000240038455,25.050735254368192,5.188986092802869,4.999999999999993,-0.0146918846699312,0.4897297297297297,0.5102702702702703,0.8951351351351351,0.6497297297297298
NQ,lower_N5_mean_k2,60,925,2.5212094399867055,-0.37829967055571223,-0.47924874953806557,0.008570737472105312,35.679309844496856,32.75897807766614,6.594121642241482,6.399316117407959,0.004616767197096326,0.5027027027027027,0.4972972972972973,0.918918918918919,0.7189189189189189
NQ,lower_N5_mean_k2,120,925,4.500144507463119,-1.9964077786638204,-1.118324969473334,0.3518346524743798,44.68108327937534,40.68232511920178,8.272255114854246,8.018174404297719,0.0018572666781357912,0.5016216216216216,0.4983783783783784,0.9318918918918919,0.7772972972972974
NQ,lower_N5_mean_k3,5,853,0.5981407133876928,0.09171879190667837,-0.12335697816435381,-0.11894000802948626,12.654655419148185,11.838793536649064,2.2918581741284947,2.287495074291943,0.006388293682677998,0.5052754982415005,0.4947245017584994,0.8007033997655334,0.3094958968347011
NQ,lower_N5_mean_k3,15,853,-0.8037355785118052,0.9894327426686947,0.18178333230659136,-0.25297164239761916,18.92251079509151,18.283431371870392,3.8222209334317414,3.7564479498186283,-0.043389104596472716,0.48651817116060964,0.5134818288393904,0.8686987104337632,0.5228604923798359
NQ,lower_N5_mean_k3,30,853,1.089994279174789,0.8575452866311801,-0.17640421212730978,0.17349775184164917,27.195893338990572,24.007008686316112,5.024398345531777,4.946725044504857,-0.004847616634572058,0.4958968347010551,0.5041031652989449,0.8980070339976554,0.6377491207502931
NQ,lower_N5_mean_k3,60,853,3.345722721310267,-0.1304383007076241,-0.599714574536615,0.015924997154574135,35.175387443722684,31.150862040494758,6.53176836723231,6.485832441665311,-0.017386227381724597,0.4935521688159437,0.5064478311840562,0.9308323563892146,0.7209847596717468
NQ,lower_N5_mean_k3,120,853,4.7051315688249815,-2.019359754400473,-1.1083714798815882,0.3454529401770904,44.52601940250497,40.24067682088753,8.245661415063639,8.332383957799356,0.012765032656938917,0.5087924970691676,0.4912075029308324,0.943728018757327,0.7819460726846424
NQ,lower_N5_median_k0,5,1099,0.0,0.32256596906278434,0.0,-0.2471490356518193,13.25,13.25,2.5928148942086473,2.717255870303296,0.0,0.4968152866242038,0.4986351228389445,0.7743403093721565,0.2775250227479527
NQ,lower_N5_median_k0,15,1099,2.0,0.8985441310282075,-0.40151972834790495,-0.3243144130511219,21.0,22.0,3.9056476395821433,4.0620731736742774,-0.03030303030303036,0.4858962693357598,0.5104640582347588,0.8471337579617835,0.49226569608735216
NQ,lower_N5_median_k0,30,1099,2.0,0.040718835304822565,-0.34578370786079227,0.18455087630618322,27.25,26.5,5.1818181818181746,5.067131850367661,0.0,0.4986351228389445,0.4968152866242038,0.8780709736123748,0.6169244767970883
NQ,lower_N5_median_k0,60,1099,2.75,-0.15491355777979982,-0.5232248642363375,-0.026756616731713204,35.0,32.75,6.769772374792883,6.225560118109413,0.015772870662460567,0.5077343039126478,0.4913557779799818,0.9062784349408554,0.6951774340309372
NQ,lower_N5_median_k0,120,1099,4.25,-2.0031847133757963,-0.876708059319974,0.19720828082799347,45.25,41.25,8.197607712056737,7.429182316954776,0.027522935779816557,0.5131938125568699,0.48680618744313015,0.9208371246587808,0.7488626023657871
NQ,lower_N5_median_k1,5,1007,-0.6318688552764797,-0.005016045566118184,0.13264903647110923,-0.15549263640284108,13.415833499933797,12.335237784358469,2.517128000343497,2.323386319768973,0.01996686465789848,0.5094339622641509,0.49056603773584906,0.7835153922542205,0.29890764647467727
NQ,lower_N5_median_k1,15,1007,1.2181128010070097,1.5329680656553317,-0.2969243474504157,-0.33733115730321706,20.461236932469546,19.766548806848732,3.8879938443902393,3.9836660133386137,-0.010645378678785147,0.49652432969215493,0.5034756703078451,0.846077457795432,0.5322740814299901
NQ,lower_N5_median_k1,30,1007,1.4321270288655796,-0.01991177545688283,-0.28215746392258995,0.1496806959069094,27.371263462338902,26.112479773410087,5.305234121199999,4.9524197172897795,0.010263703867837468,0.5034756703078451,0.49652432969215493,0.8818272095332671,0.6365441906653426
NQ,lower_N5_median_k1,60,1007,2.7202386886956447,-0.5295939998858799,-0.537046890716382,0.012629109585307767,35.857043651751155,34.077858011818535,6.634047977619128,6.361931378658333,0.017257294151368147,0.5044687189672294,0.4955312810327706,0.9066534260178749,0.7120158887785502
NQ,lower_N5_median_k1,120,1007,3.350480724789122,-2.7813318350398024,-0.5258242834424882,0.3679067204644921,45.48207142920637,41.793909593017815,8.46969416091109,7.763438595373931,0.024617691293330184,0.5143992055610725,0.4856007944389275,0.9275074478649454,0.7765640516385303
NQ,lower_N5_median_k2,5,933,-0.20516084399332613,-0.3518184637477351,0.04349336668501948,-0.0023279695704370414,12.436743659722197,12.061025085359688,2.4243970860772768,2.2908033634513965,0.025397881486766628,0.5123258306538049,0.48767416934619506,0.7888531618435155,0.31189710610932475
NQ,lower_N5_median_k2,15,933,0.5129704245082394,1.1564880743015682,-0.11331764398443507,-0.28751248504819116,20.198837366478983,18.951743950281525,3.828209852890421,3.782227288178608,-0.009755371419018884,0.49517684887459806,0.5048231511254019,0.864951768488746,0.5305466237942122
NQ,lower_N5_median_k2,30,933,2.885307609250958,0.6452340550089637,-0.45606391811366637,0.12957183241605252,26.582993204361628,25.346531968814816,5.22070912438656,5.017225932168579,-0.003940002879069205,0.4983922829581994,0.5016077170418006,0.894962486602358,0.6409431939978564
NQ,lower_N5_median_k2,60,933,2.861610225540062,-0.14388705967485196,-0.6285662339064664,-0.030639606439516864,35.36563954172743,32.134801780006455,6.528117644980527,6.398054538194119,0.0038970244766896533,0.5016077170418006,0.4983922829581994,0.9185423365487674,0.714898177920686
NQ,lower_N5_median_k2,120,933,4.22344210169922,-1.8502107467059346,-0.9460680702386498,0.3560079895931419,44.142582437899364,40.33340220362152,8.35297304298717,7.985025107129539,0.00737340914547581,0.5037513397642015,0.4962486602357985,0.9346195069667739,0.7759914255091104
NQ,lower_N5_median_k3,5,863,0.20234561691722774,0.2196788575670162,-0.04086555156080053,-0.14056654465800714,12.607446211914066,12.062213296720074,2.277912998032338,2.2179823986131764,0.007758132845501528,0.5063731170336037,0.4936268829663963,0.7914252607184241,0.3163383545770568
NQ,lower_N5_median_k3,15,863,-0.3641495265328558,1.525009100904212,0.05230567847770565,-0.3540063676652915,19.049406947142415,17.87321408320622,3.742840804094209,3.7451448135772747,-0.04156958709226979,0.48783314020857477,0.5121668597914253,0.8574739281575898,0.5399768250289687
NQ,lower_N5_median_k3,30,863,0.8505087058847494,0.9922744543225203,-0.2387112499774732,0.11058902764436987,26.52032397399853,24.714792100157865,5.008681685402331,5.096530492182996,-0.009661569384208321,0.49710312862108924,0.5028968713789108,0.8945538818076477,0.6477404403244496
NQ,lower_N5_median_k3,60,863,3.181920144126707,0.47054791898068943,-0.5778797167223232,-0.11488765041289259,34.83802998556712,31.949594462510504,6.524265627880322,6.4875672391309065,-0.024886770264874705,0.49130938586326767,0.5086906141367323,0.9281575898030128,0.7358053302433372
NQ,lower_N5_median_k3,120,863,5.275158227143038,-1.668791594344919,-1.0528473588330878,0.30788317734972576,44.94476689850035,40.554710090746084,8.15634744877522,8.335087430842776,0.016670769541018975,0.5086906141367323,0.49130938586326767,0.944380069524913,0.7902665121668598
NQ,upper_N10_ema_k0,5,1107,1.4852973950055457,-0.6688553592477461,0.2364208325616505,0.10055152725603603,13.01790429508219,11.898261496251507,2.1507703290492954,2.057324596601315,0.04236768588491126,0.5167118337850045,0.4832881662149955,0.7615176151761518,0.27732610659439927
NQ,upper_N10_ema_k0,15,1107,1.2374669379387342,-1.188503055724711,0.21853179618619717,0.16641465290505572,18.71454037166768,18.53679633991851,3.2749921746495865,3.287934980511152,-0.018789903768638993,0.4932249322493225,0.5067750677506775,0.8274616079494128,0.4968383017163505
NQ,upper_N10_ema_k0,30,1107,1.280183177206709,-0.39536845771206414,0.21055524681193588,0.24772156779181786,24.514025090283212,25.639867375879476,4.257737195365567,4.414088763270003,-0.02841067088883411,0.4878048780487805,0.5121951219512195,0.8654019873532068,0.6124661246612466
NQ,upper_N10_ema_k0,60,1107,2.6090248409582273,-0.09839465464070006,0.5274012378145094,0.35077149738504393,31.15819257862404,33.57017649442878,5.176656877949187,5.734517387837298,-0.08172215224444139,0.4787714543812105,0.5212285456187895,0.8879855465221319,0.6865401987353207
NQ,upper_N10_ema_k0,120,1107,2.761407470085942,-0.04712997532724026,0.46824240646965626,0.2129197400077393,38.95433872794911,41.640460542452274,6.38890377289721,6.979648562499464,-0.07174003925111208,0.46883468834688347,0.5311653116531165,0.9033423667570009,0.7434507678410117
NQ,upper_N10_ema_k1,5,1014,0.6652227684089667,-1.2275871011442379,0.13403293924620757,0.06593542982006893,11.183858750357558,10.511747620955248,1.9907249351797258,1.7600949326112192,0.03111326427044011,0.5108481262327417,0.4891518737672584,0.7800788954635108,0.2968441814595661
NQ,upper_N10_ema_k1,15,1014,0.36891579340772296,-1.8313839453256975,0.07517279304117522,0.10852870979874166,17.237973735176638,17.843895032693126,3.0518841826340575,3.082335346923407,-0.02857870985242764,0.4891518737672584,0.5108481262327417,0.8589743589743589,0.5226824457593688
NQ,upper_N10_ema_k1,30,1014,2.0145663007224357,-1.086561460118597,0.3857126675379238,0.20838991085942643,22.390870604917836,25.14152586818318,3.979640064496822,4.276939585235723,-0.043023819152853165,0.48422090729783035,0.5157790927021696,0.8846153846153846,0.6291913214990138
NQ,upper_N10_ema_k1,60,1014,2.982057951734987,-0.9083070222487744,0.5807923078047726,0.26918160111273953,29.25919278726724,32.46629884367212,5.085616619025311,5.70781575074203,-0.0319906161976454,0.4891518737672584,0.5108481262327417,0.903353057199211,0.6982248520710059
NQ,upper_N10_ema_k1,120,1014,3.8351472400881903,-0.6664431169233306,0.5861148528285852,0.1333794002826629,36.99026280572161,40.21971370947813,6.498473756411928,7.116278919089515,-0.0816374995109394,0.47731755424063116,0.5226824457593688,0.9270216962524654,0.757396449704142
NQ,upper_N10_ema_k2,5,919,0.302712700840857,-0.8764384832030799,0.023099867553025434,0.026709760247582967,9.789617364156584,9.85386790730081,1.7544777480507097,1.7410403568059947,0.00159457536533911,0.500544069640914,0.499455930359086,0.7714907508161044,0.3068552774755169
NQ,upper_N10_ema_k2,15,919,0.3389717513427968,-1.7771457737362681,0.06648413224530668,0.008519435733020879,16.093744465313648,16.83819801280879,2.768771756180047,2.9002310263490796,-0.05814377906851099,0.47878128400435255,0.5212187159956474,0.8487486398258978,0.5418933623503809
NQ,upper_N10_ema_k2,30,919,2.541537334671375,-0.406634348273809,0.46647013550388877,0.16636661196996613,21.593744465313648,22.798250631965857,3.759456213830541,4.100230387975041,-0.013723095018763684,0.4961915125136017,0.5038084874863983,0.8868335146898803,0.6561479869423286
NQ,upper_N10_ema_k2,60,919,3.1532536032655116,0.21197283344545104,0.7732665810897039,0.35725414039070635,29.653149729947472,30.661137901147413,5.1172666699816665,5.465556820722918,0.0037000532979308645,0.5038084874863983,0.4961915125136017,0.9020674646354734,0.720348204570185
NQ,upper_N10_ema_k2,120,919,3.4866792661377985,0.8210587964487155,0.6977442079720311,0.3112351116654182,35.63146591908844,38.13572056954581,6.589174892887469,6.836126484062305,0.011705641903876293,0.5038084874863983,0.4961915125136017,0.9183895538628944,0.7736670293797606
NQ,upper_N10_ema_k3,5,828,-0.690977059134184,-0.5220734332260636,-0.15313161245152868,0.040103436736502664,9.13524059596375,9.427444709254814,1.6347520290457718,1.6776353887182753,-0.037369038076643914,0.4891304347826087,0.5108695652173914,0.8055555555555556,0.30434782608695654
NQ,upper_N10_ema_k3,15,828,0.8791815415975179,-1.120201452549735,0.14609670174270262,0.1114447201747798,15.674531250318523,15.203086958178574,2.755715634526842,2.8472448072191314,-0.05313300808468517,0.47101449275362317,0.5289855072463768,0.8743961352657005,0.5289855072463768
NQ,upper_N10_ema_k3,30,828,2.3030132887934087,-0.028112080569058704,0.49690173560262163,0.255373186993389,21.97400467420175,21.40690770213223,3.844751729289383,3.810453755031542,0.021421229137436285,0.5084541062801933,0.4915458937198068,0.9082125603864735,0.6485507246376812
NQ,upper_N10_ema_k3,60,828,4.779502183159821,0.005402412184564483,0.7901853554343411,0.3360948095192427,28.474325805875196,26.958955786528804,5.068915998654105,4.871810841565586,0.04591410152813136,0.5205314009661836,0.47946859903381644,0.9263285024154589,0.7270531400966184
NQ,upper_N10_ema_k3,120,828,4.92577617209281,0.712226083682149,1.0299910895556519,0.26697871766764314,37.19839867096516,35.2890231369679,6.6818201592480655,6.4060678130545154,0.0443324992293397,0.5253623188405797,0.4746376811594203,0.9371980676328503,0.7765700483091788
NQ,upper_N10_mean_k0,5,1103,1.3500000000003638,-1.0266545784224748,0.22256105275931964,0.06479916183939685,12.800000000000182,11.925000000000182,2.195591290054387,2.101119135011195,0.040506329113933266,0.514052583862194,0.485947416137806,0.7543064369900272,0.27923844061650044
NQ,upper_N10_mean_k0,15,1103,1.25,-1.4019945602901085,0.21511383537173592,0.14879968591664108,18.5,18.899999999999636,3.279306607555971,3.3268716366669357,-0.01999999999999999,0.4904805077062557,0.5086128739800544,0.828649138712602,0.4959202175883953
NQ,upper_N10_mean_k0,30,1103,1.0249999999996362,-0.4625113327289117,0.18273669070553122,0.24054590493559058,24.575000000000728,25.625,4.22732118294993,4.492931655979212,-0.0267326732672979,0.48685403445149594,0.5131459655485041,0.8658204895738894,0.6101541251133273
NQ,upper_N10_mean_k0,60,1103,2.925000000000182,-0.20911151405257447,0.6050845706807613,0.3620339543444119,31.375,33.475000000000364,5.193015565986345,5.8278924599253745,-0.0775969962453066,0.4759746146872167,0.5240253853127833,0.8875793291024479,0.6835902085222122
NQ,upper_N10_mean_k0,120,1103,2.875,0.19796010879420703,0.5652638454130876,0.27524509117842333,38.649999999999636,41.67500000000018,6.44710294425984,6.95776009444959,-0.07358916478556621,0.46509519492293744,0.5349048050770625,0.9011786038077969,0.7461468721668177
NQ,upper_N10_mean_k1,5,1013,0.9070589480115814,-0.8617589909783728,0.1533342194099648,0.10904219282601725,11.453188305556978,10.317057568646305,1.9764425442796416,1.7838269301107141,0.03946981886332176,0.5133267522211253,0.4866732477788746,0.7838104639684107,0.29022704837117475
NQ,upper_N10_mean_k1,15,1013,0.4329424313536947,-1.2183730087473756,0.08662431261578893,0.20579198854960987,17.48972617013169,17.53246499094712,3.0383715273349496,3.055336640037112,-0.027690097845085696,0.49259624876604147,0.5074037512339585,0.8588351431391905,0.5212240868706811
NQ,upper_N10_mean_k1,30,1013,2.418549693560635,-0.49058426244925135,0.4421936443923349,0.2717021550516232,22.859157804572533,24.94778478968874,4.008547196912162,4.239656453987258,-0.0362125740308159,0.48963474827245806,0.510365251727542,0.8874629812438302,0.6288252714708786
NQ,upper_N10_mean_k1,60,1013,2.893751185059955,-0.8035161479378989,0.5895227313435674,0.29864752137456774,29.71971454292725,32.2467969402951,5.083311054189166,5.688929937793393,-0.02577816990220358,0.4886475814412636,0.5113524185587365,0.9081934846989141,0.6999012833168805
NQ,upper_N10_mean_k1,120,1013,3.8337219578461372,-0.40618149838212403,0.5835580346599001,0.17677554339631493,37.28863322117286,40.607275126832064,6.469879401634338,7.017390846623259,-0.07538505823570932,0.47877591312931883,0.5212240868706811,0.9279368213228035,0.7532082922013821
NQ,upper_N10_mean_k2,5,911,0.5369807501629111,-0.851402750487252,0.08417009669314214,0.03364728454737927,9.935897815315911,9.698711432697564,1.7902815873289186,1.7680158952990117,0.006820650882139461,0.5027442371020856,0.4972557628979144,0.7881448957189902,0.3029637760702525
NQ,upper_N10_mean_k2,15,911,0.22997933885199018,-1.6332359008714452,0.032556051701849685,0.06590708277916006,16.579979338850535,16.65371096132003,2.8271756715212693,2.8922221335854967,-0.05693273176350179,0.47639956092206365,0.5236004390779363,0.8605927552140505,0.5466520307354555
NQ,upper_N10_mean_k2,30,911,2.3723541289000423,-0.057769380564090596,0.46935047248576844,0.24090298917394476,21.6496913650808,22.66775812992637,3.781689938430858,4.1569580997140685,-0.010636135793623163,0.4972557628979144,0.5027442371020856,0.8957189901207464,0.6684961580680571
NQ,upper_N10_mean_k2,60,911,3.9358978153159114,0.7753810036291037,0.9388283379078898,0.45694458883532785,30.19728132396267,30.30336436653488,5.230454329725274,5.38700618621413,0.013685833997074948,0.5049396267837541,0.4950603732162459,0.9132821075740944,0.7244785949506037
NQ,upper_N10_mean_k2,120,911,4.023349831039013,1.5344369860659863,0.8228690768148714,0.40746029935081246,35.90356812169375,38.26748625620803,6.79286571053984,6.791097457018457,0.022234079002250995,0.5093304061470911,0.49066959385290887,0.9264544456641054,0.7837541163556532
NQ,upper_N10_mean_k3,5,826,-0.6057787273639406,-0.8441575279856428,-0.08182458496361071,0.02684470038234819,9.638892340941766,9.301766942014183,1.6630628079374712,1.623739618840296,-0.008289457421385074,0.4963680387409201,0.5036319612590799,0.7966101694915254,0.3062953995157385
NQ,upper_N10_mean_k3,15,826,1.188506865502859,-1.549666002561914,0.19793093128840722,0.05848591020906372,15.574720494649227,15.84144009894726,2.7576439113913906,2.8645017514755065,-0.054316118935355456,0.47336561743341404,0.5266343825665859,0.8680387409200968,0.5193704600484261
NQ,upper_N10_mean_k3,30,826,2.421364349720079,-0.6813245982035604,0.46632272065072206,0.19642505184241338,22.011849831935706,21.16362901130924,3.826269160198244,3.8385220589470475,0.019816016616940536,0.5145278450363197,0.4854721549636804,0.9031476997578692,0.6331719128329297
NQ,upper_N10_mean_k3,60,826,5.1640903979641735,-0.3087459057096137,0.8224865294980032,0.33158400850927017,28.527990945741294,26.69111947259671,5.161187147872303,4.907460149215454,0.041094235538763804,0.5181598062953995,0.48184019370460046,0.9249394673123487,0.7191283292978208
NQ,upper_N10_mean_k3,120,826,4.857345957813777,0.7572347238303379,0.9884524694180056,0.2515716704751157,36.89206539762472,35.27254395747377,6.712291816387575,6.463197639461283,0.03894104448503214,0.5157384987893463,0.48426150121065376,0.9358353510895884,0.7699757869249395
NQ,upper_N10_median_k0,5,1117,1.75,-1.0378245299910474,0.29463782880037015,0.03892421334294665,13.25,12.125,2.2306904611978537,2.1400680606812092,0.039735099337748304,0.5111906893464637,0.4825425246195166,0.7430617726051925,0.2721575649059982
NQ,upper_N10_median_k0,15,1117,1.625,-1.0071620411817368,0.32853712591810946,0.16772417020569003,19.375,18.875,3.2738037301690572,3.37975876796432,-0.03225806451612906,0.4825425246195166,0.5138764547896151,0.8191584601611459,0.4914950760966876
NQ,upper_N10_median_k0,30,1117,1.25,-0.238585496866607,0.1697586651435354,0.2316250591761693,24.5,26.375,4.290157337026352,4.517224383118347,-0.034482758620689655,0.4879140555058192,0.5094001790510295,0.8567591763652641,0.612354521038496
NQ,upper_N10_median_k0,60,1117,2.75,0.5031333930170099,0.5734146386569552,0.3846583692806278,32.125,34.5,5.261295647983074,5.827529137718533,-0.07272727272727268,0.4709042076991943,0.5273052820053715,0.88272157564906,0.6812891674127126
NQ,upper_N10_median_k0,120,1117,3.375,0.67591763652641,0.6485227770115856,0.27046974774220184,39.375,41.875,6.541686518815315,7.0368537866394725,-0.06872037914691938,0.4709042076991943,0.5273052820053715,0.9033124440465533,0.7466427931960609
NQ,upper_N10_median_k1,5,1026,0.49036748482103576,-1.0090334805483452,0.09649307291722771,0.10056079503123437,11.422180697912154,11.03846244871238,1.9753077392649052,1.7827176455410614,0.014761419100575653,0.5048732943469786,0.4951267056530214,0.7680311890838206,0.2962962962962963
NQ,upper_N10_median_k1,15,1026,0.9633872858980794,-0.9283804591058502,0.19666096555681012,0.2217637465088426,18.02999682769132,17.886333203551658,3.1276751105501934,3.0665853239772507,-0.01669508317433363,0.4951267056530214,0.5048732943469786,0.847953216374269,0.5253411306042886
NQ,upper_N10_median_k1,30,1026,2.4895502203407887,-0.8574740263573122,0.42599530794857027,0.2598625048564864,23.41877705799743,24.91599448560237,4.091861675724987,4.307847223174899,-0.03128276369832078,0.4902534113060429,0.5097465886939572,0.8791423001949318,0.6247563352826511
NQ,upper_N10_median_k1,60,1026,3.1351246424619603,-0.432279094583433,0.5715099981962627,0.3601033697898395,30.189628325155354,32.63786582822104,5.160764499010181,5.724832876300553,-0.01554142533487288,0.49610136452241715,0.5038986354775828,0.9025341130604289,0.6910331384015594
NQ,upper_N10_median_k1,120,1026,3.5553332453318944,-0.005134845070762439,0.6635664631069302,0.23748077567398865,37.54677547219808,41.15959136995707,6.473477514487463,7.002886775918618,-0.06343940527486737,0.47953216374269003,0.52046783625731,0.9259259259259259,0.7592592592592593
NQ,upper_N10_median_k2,5,925,0.18791143068665406,-0.93288366102315,0.05515158305435031,0.07497628027490835,9.762673090956014,10.019189347951396,1.8524025557101407,1.7449238665687898,-0.022176991297892523,0.49513513513513513,0.5048648648648648,0.7935135135135135,0.307027027027027
NQ,upper_N10_median_k2,15,925,0.015517326787630736,-1.5055863637258526,0.004012505410704071,0.10896659220273507,16.748270352896725,17.83374332108906,2.7988032441317117,2.992539739826771,-0.05759822974451075,0.47243243243243244,0.5275675675675676,0.8627027027027027,0.5405405405405406
NQ,upper_N10_median_k2,30,925,2.1136599110268435,0.3611703930309041,0.45515821984100635,0.3229738628276778,22.03277598040131,23.581901847915105,3.8380747582670605,4.141556295259367,-0.01477797316363087,0.4908108108108108,0.5091891891891892,0.9016216216216216,0.6627027027027027
NQ,upper_N10_median_k2,60,925,4.361533841853088,1.6063055281660392,0.9760310458207908,0.5744222676982419,29.982203907605253,31.035866348467607,5.137154207232438,5.475322760064303,0.003145555422625975,0.5005405405405405,0.49945945945945946,0.92,0.7286486486486486
NQ,upper_N10_median_k2,120,925,4.465090603132012,1.5238730957336069,0.7108635733790168,0.3622401700006398,35.927489746464744,38.64156585960063,6.695353972632939,6.749178413900323,-0.006820187873825698,0.4972972972972973,0.5027027027027027,0.9275675675675675,0.787027027027027
NQ,upper_N10_median_k3,5,836,-0.08105117208197044,-0.4708570935088021,-0.008791275857907179,0.0850733343571533,9.713120088219512,9.296322294905167,1.652196788397504,1.5857297004529012,-0.020485415954085928,0.49521531100478466,0.5047846889952153,0.8074162679425837,0.30861244019138756
NQ,upper_N10_median_k3,15,836,1.4552196125546288,-1.0958570935088021,0.2880819405431674,0.136852935956426,15.913617533660727,15.648431621652435,2.709057548307211,2.916919670601616,-0.032112983165886046,0.4880382775119617,0.5119617224880383,0.8672248803827751,0.5239234449760766
NQ,upper_N10_median_k3,30,836,2.782955376216705,-0.10363221312602698,0.5285507167776193,0.27609281856712603,22.24530454342039,21.259904902915423,3.792293309179003,3.815058308190204,0.04494164667222064,0.5155502392344498,0.48444976076555024,0.8983253588516746,0.6471291866028708
NQ,upper_N10_median_k3,60,836,4.57530339115965,0.6598247246730161,0.8683601012378277,0.4588918407983254,28.95100305307824,26.80688317517115,5.217017839198968,4.930252643963035,0.03763682708912104,0.5107655502392344,0.4892344497607656,0.9246411483253588,0.7212918660287081
NQ,upper_N10_median_k3,120,836,4.405457957736871,1.1616189830462218,0.9971088249513975,0.34472729029205534,36.552234057078294,35.591575376344736,6.75880473305995,6.282755474140065,0.05531936373561086,0.5263157894736842,0.47368421052631576,0.9354066985645934,0.7751196172248804
NQ,upper_N20_ema_k0,5,1097,1.432424252688179,-0.7956765611356617,0.2757939390576942,0.08973670096936834,12.992816712991953,11.916593692328206,2.0537538666389596,1.9189418423863376,0.04847061179530374,0.5104831358249772,0.48951686417502277,0.7693710118505014,0.2880583409298086
