instrument,side,freshness,activation_window,horizon_min,year,n_observations,rev_minus_brk_first_rate,median_signed_close_atr,same_bar_reversal_rate,same_bar_breakthrough_rate,sign
NQ,lower,PRISTINE,WITHIN_60MIN,30,2018,39,0.07692307692307693,-0.009174311926605505,0.48717948717948717,0.20512820512820512,-1.0
NQ,lower,PRISTINE,WITHIN_60MIN,30,2019,36,0.05555555555555555,0.04625433761992243,0.3333333333333333,0.3055555555555556,1.0
NQ,lower,PRISTINE,WITHIN_60MIN,30,2020,34,-0.29411764705882354,-0.01152073732718894,0.4117647058823529,0.29411764705882354,-1.0
NQ,lower,PRISTINE,WITHIN_60MIN,30,2021,50,-0.1,-0.09035642532926558,0.48,0.3,-1.0
NQ,lower,PRISTINE,WITHIN_60MIN,30,2022,47,-0.06382978723404255,-0.056962025316455694,0.40425531914893614,0.3404255319148936,-1.0
NQ,lower,PRISTINE,WITHIN_60MIN,60,2018,39,0.02564102564102564,-0.014925373134328358,0.48717948717948717,0.20512820512820512,-1.0
NQ,lower,PRISTINE,WITHIN_60MIN,60,2019,36,0.05555555555555555,0.08436069860838703,0.3333333333333333,0.3055555555555556,1.0
NQ,lower,PRISTINE,WITHIN_60MIN,60,2020,34,-0.29411764705882354,0.0035194111854040325,0.4117647058823529,0.29411764705882354,1.0
NQ,lower,PRISTINE,WITHIN_60MIN,60,2021,50,-0.2,-0.09152421652421652,0.48,0.3,-1.0
NQ,lower,PRISTINE,WITHIN_60MIN,60,2022,47,-0.0851063829787234,0.013227513227513227,0.40425531914893614,0.3404255319148936,1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,1,2018,26,-0.038461538461538464,0.0,0.5769230769230769,0.2692307692307692,0.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,1,2019,25,0.0,0.0,0.6,0.2,0.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,1,2020,32,0.03125,0.06501039906408423,0.59375,0.21875,1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,1,2021,29,0.0,0.023474178403755867,0.6206896551724138,0.13793103448275862,1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,1,2022,31,0.06451612903225806,0.006928406466512702,0.6129032258064516,0.3548387096774194,1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,3,2018,26,0.0,0.017687536344252762,0.5769230769230769,0.2692307692307692,1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,3,2019,25,-0.08,0.0,0.6,0.2,0.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,3,2020,32,0.03125,0.01375,0.59375,0.21875,1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,3,2021,29,0.034482758620689655,0.0,0.6206896551724138,0.13793103448275862,0.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,3,2022,31,0.06451612903225806,0.04,0.6129032258064516,0.3548387096774194,1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,5,2018,26,0.0,0.0,0.5769230769230769,0.2692307692307692,0.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,5,2019,25,-0.08,0.0,0.6,0.2,0.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,5,2020,32,0.0625,0.033084360537048066,0.59375,0.21875,1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,5,2021,29,0.06896551724137931,0.0,0.6206896551724138,0.13793103448275862,0.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,5,2022,31,0.16129032258064516,0.04781704781704782,0.6129032258064516,0.3548387096774194,1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,10,2018,26,0.15384615384615385,0.032954267547077525,0.5769230769230769,0.2692307692307692,1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,10,2019,25,0.0,0.0,0.6,0.2,0.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,10,2020,32,0.0625,0.0,0.59375,0.21875,0.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,10,2021,29,0.13793103448275862,-0.07788944723618091,0.6206896551724138,0.13793103448275862,-1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,10,2022,31,0.16129032258064516,0.045706371191135735,0.6129032258064516,0.3548387096774194,1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,15,2018,26,0.19230769230769232,-0.01020408163265306,0.5769230769230769,0.2692307692307692,-1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,15,2019,25,0.04,-0.02564102564102564,0.6,0.2,-1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,15,2020,32,0.03125,0.0,0.59375,0.21875,0.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,15,2021,29,0.034482758620689655,-0.12033195020746888,0.6206896551724138,0.13793103448275862,-1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,15,2022,31,0.22580645161290322,0.0,0.6129032258064516,0.3548387096774194,0.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,30,2018,26,0.15384615384615385,-0.11600687448145075,0.5769230769230769,0.2692307692307692,-1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,30,2019,25,-0.04,-0.1407766990291262,0.6,0.2,-1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,30,2020,32,0.0,-0.006666666666666667,0.59375,0.21875,-1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,30,2021,29,0.034482758620689655,-0.15384615384615385,0.6206896551724138,0.13793103448275862,-1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,30,2022,31,0.22580645161290322,0.0,0.6129032258064516,0.3548387096774194,0.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,60,2018,26,0.07692307692307693,-0.32131343833471493,0.5769230769230769,0.2692307692307692,-1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,60,2019,25,-0.24,0.0,0.6,0.2,0.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,60,2020,32,0.09375,0.002551020408163265,0.59375,0.21875,1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,60,2021,29,-0.06896551724137931,-0.20245398773006135,0.6206896551724138,0.13793103448275862,-1.0
NQ,upper,PRETOUCHED,WITHIN_10AM_CANDLE,60,2022,31,0.1935483870967742,-0.005813953488372093,0.6129032258064516,0.3548387096774194,-1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,1,2018,52,-0.019230769230769232,0.006993006993006993,0.5192307692307693,0.23076923076923078,1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,1,2019,46,0.0,0.0,0.6086956521739131,0.21739130434782608,0.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,1,2020,50,0.02,0.023177500572213322,0.58,0.22,1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,1,2021,48,0.0,0.023288244317389482,0.5416666666666666,0.1875,1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,1,2022,48,0.041666666666666664,0.025542563748543815,0.5416666666666666,0.2916666666666667,1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,3,2018,52,0.0,0.002857142857142857,0.5192307692307693,0.23076923076923078,1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,3,2019,46,0.021739130434782608,0.0,0.6086956521739131,0.21739130434782608,0.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,3,2020,50,0.02,0.0,0.58,0.22,0.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,3,2021,48,0.020833333333333332,0.0,0.5416666666666666,0.1875,0.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,3,2022,48,0.08333333333333333,0.04099816399265597,0.5416666666666666,0.2916666666666667,1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,5,2018,52,0.0,0.0,0.5192307692307693,0.23076923076923078,0.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,5,2019,46,0.021739130434782608,0.0,0.6086956521739131,0.21739130434782608,0.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,5,2020,50,0.04,0.005571030640668524,0.58,0.22,1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,5,2021,48,0.041666666666666664,0.0,0.5416666666666666,0.1875,0.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,5,2022,48,0.14583333333333334,0.06956754187952952,0.5416666666666666,0.2916666666666667,1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,10,2018,52,0.11538461538461539,0.0034965034965034965,0.5192307692307693,0.23076923076923078,1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,10,2019,46,0.10869565217391304,0.0,0.6086956521739131,0.21739130434782608,0.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,10,2020,50,0.06,0.0,0.58,0.22,0.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,10,2021,48,0.14583333333333334,0.0,0.5416666666666666,0.1875,0.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,10,2022,48,0.20833333333333334,0.020785013159624634,0.5416666666666666,0.2916666666666667,1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,15,2018,52,0.15384615384615385,0.0,0.5192307692307693,0.23076923076923078,0.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,15,2019,46,0.13043478260869565,0.0,0.6086956521739131,0.21739130434782608,0.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,15,2020,50,0.06,0.0,0.58,0.22,0.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,15,2021,48,0.10416666666666667,-0.09202021565363447,0.5416666666666666,0.1875,-1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,15,2022,48,0.2708333333333333,0.004,0.5416666666666666,0.2916666666666667,1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,30,2018,52,0.15384615384615385,0.0,0.5192307692307693,0.23076923076923078,0.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,30,2019,46,0.13043478260869565,-0.03824190226549336,0.6086956521739131,0.21739130434782608,-1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,30,2020,50,0.1,-0.006666666666666667,0.58,0.22,-1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,30,2021,48,0.0625,-0.10657348766106137,0.5416666666666666,0.1875,-1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,30,2022,48,0.2916666666666667,0.0,0.5416666666666666,0.2916666666666667,0.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,60,2018,52,0.11538461538461539,-0.00847457627118644,0.5192307692307693,0.23076923076923078,-1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,60,2019,46,0.0,0.0,0.6086956521739131,0.21739130434782608,0.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,60,2020,50,0.24,0.011322950232724668,0.58,0.22,1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,60,2021,48,0.0,-0.18726714880561035,0.5416666666666666,0.1875,-1.0
NQ,upper,PRETOUCHED,WITHIN_5MIN,60,2022,48,0.25,-0.005786055439003705,0.5416666666666666,0.2916666666666667,-1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,1,2018,59,-0.01694915254237288,0.0,0.4915254237288136,0.22033898305084745,0.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,1,2019,56,0.0,0.004201680672268907,0.6071428571428571,0.21428571428571427,1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,1,2020,58,0.017241379310344827,0.021813725490196077,0.5862068965517241,0.1896551724137931,1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,1,2021,59,0.0,0.0231023102310231,0.5084745762711864,0.1694915254237288,1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,1,2022,57,0.03508771929824561,0.013850415512465374,0.49122807017543857,0.24561403508771928,1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,3,2018,59,0.0,0.005714285714285714,0.4915254237288136,0.22033898305084745,1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,3,2019,56,0.03571428571428571,0.0,0.6071428571428571,0.21428571428571427,0.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,3,2020,58,0.034482758620689655,0.0,0.5862068965517241,0.1896551724137931,0.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,3,2021,59,0.01694915254237288,0.0,0.5084745762711864,0.1694915254237288,0.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,3,2022,57,0.08771929824561403,0.04,0.49122807017543857,0.24561403508771928,1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,5,2018,59,0.0,0.0,0.4915254237288136,0.22033898305084745,0.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,5,2019,56,0.05357142857142857,0.00819672131147541,0.6071428571428571,0.21428571428571427,1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,5,2020,58,0.05172413793103448,0.0,0.5862068965517241,0.1896551724137931,0.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,5,2021,59,0.05084745762711865,0.0,0.5084745762711864,0.1694915254237288,0.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,5,2022,57,0.14035087719298245,0.04781704781704782,0.49122807017543857,0.24561403508771928,1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,10,2018,59,0.1016949152542373,0.006993006993006993,0.4915254237288136,0.22033898305084745,1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,10,2019,56,0.125,0.0,0.6071428571428571,0.21428571428571427,0.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,10,2020,58,0.05172413793103448,0.0,0.5862068965517241,0.1896551724137931,0.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,10,2021,59,0.13559322033898305,0.0,0.5084745762711864,0.1694915254237288,0.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,10,2022,57,0.21052631578947367,0.014858841010401188,0.49122807017543857,0.24561403508771928,1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,15,2018,59,0.13559322033898305,0.0,0.4915254237288136,0.22033898305084745,0.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,15,2019,56,0.17857142857142858,0.0,0.6071428571428571,0.21428571428571427,0.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,15,2020,58,0.05172413793103448,0.0,0.5862068965517241,0.1896551724137931,0.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,15,2021,59,0.11864406779661017,-0.03170731707317073,0.5084745762711864,0.1694915254237288,-1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,15,2022,57,0.2631578947368421,0.008,0.49122807017543857,0.24561403508771928,1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,30,2018,59,0.15254237288135594,0.0,0.4915254237288136,0.22033898305084745,0.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,30,2019,56,0.16071428571428573,-0.05071355759429154,0.6071428571428571,0.21428571428571427,-1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,30,2020,58,0.1206896551724138,0.0,0.5862068965517241,0.1896551724137931,0.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,30,2021,59,0.1016949152542373,-0.09045226130653267,0.5084745762711864,0.1694915254237288,-1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,30,2022,57,0.3157894736842105,0.0,0.49122807017543857,0.24561403508771928,0.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,60,2018,59,0.11864406779661017,-0.016,0.4915254237288136,0.22033898305084745,-1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,60,2019,56,0.05357142857142857,-0.003355704697986577,0.6071428571428571,0.21428571428571427,-1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,60,2020,58,0.22413793103448276,0.011322950232724668,0.5862068965517241,0.1896551724137931,1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,60,2021,59,0.05084745762711865,-0.1893491124260355,0.5084745762711864,0.1694915254237288,-1.0
NQ,upper,PRETOUCHED,WITHIN_10MIN,60,2022,57,0.2982456140350877,-0.005758157389635317,0.49122807017543857,0.24561403508771928,-1.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,1,2018,69,-0.014492753623188406,0.0,0.5217391304347826,0.21739130434782608,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,1,2019,65,0.0,0.0,0.5692307692307692,0.2,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,1,2020,65,0.015384615384615385,0.017804154302670624,0.5538461538461539,0.16923076923076924,1.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,1,2021,61,0.0,0.008064516129032258,0.5081967213114754,0.16393442622950818,1.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,1,2022,62,0.03225806451612903,0.013693397265538948,0.46774193548387094,0.24193548387096775,1.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,3,2018,69,0.0,0.005714285714285714,0.5217391304347826,0.21739130434782608,1.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,3,2019,65,0.015384615384615385,0.0,0.5692307692307692,0.2,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,3,2020,65,0.03076923076923077,0.0,0.5538461538461539,0.16923076923076924,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,3,2021,61,0.01639344262295082,0.0,0.5081967213114754,0.16393442622950818,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,3,2022,62,0.08064516129032258,0.03500464732004544,0.46774193548387094,0.24193548387096775,1.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,5,2018,69,0.0,0.0,0.5217391304347826,0.21739130434782608,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,5,2019,65,0.03076923076923077,0.0,0.5692307692307692,0.2,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,5,2020,65,0.046153846153846156,0.0,0.5538461538461539,0.16923076923076924,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,5,2021,61,0.04918032786885246,0.0,0.5081967213114754,0.16393442622950818,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,5,2022,62,0.12903225806451613,0.03730375311636682,0.46774193548387094,0.24193548387096775,1.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,10,2018,69,0.08695652173913043,0.0,0.5217391304347826,0.21739130434782608,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,10,2019,65,0.09230769230769231,0.0,0.5692307692307692,0.2,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,10,2020,65,0.046153846153846156,0.0,0.5538461538461539,0.16923076923076924,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,10,2021,61,0.13114754098360656,0.0,0.5081967213114754,0.16393442622950818,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,10,2022,62,0.1774193548387097,0.006160164271047228,0.46774193548387094,0.24193548387096775,1.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,15,2018,69,0.11594202898550725,0.0,0.5217391304347826,0.21739130434782608,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,15,2019,65,0.13846153846153847,0.0,0.5692307692307692,0.2,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,15,2020,65,0.046153846153846156,0.0,0.5538461538461539,0.16923076923076924,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,15,2021,61,0.11475409836065574,-0.02732919254658385,0.5081967213114754,0.16393442622950818,-1.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,15,2022,62,0.22580645161290322,0.0,0.46774193548387094,0.24193548387096775,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,30,2018,69,0.14492753623188406,0.0,0.5217391304347826,0.21739130434782608,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,30,2019,65,0.12307692307692308,-0.045871559633027525,0.5692307692307692,0.2,-1.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,30,2020,65,0.07692307692307693,-0.01483679525222552,0.5538461538461539,0.16923076923076924,-1.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,30,2021,61,0.08196721311475409,-0.09045226130653267,0.5081967213114754,0.16393442622950818,-1.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,30,2022,62,0.27419354838709675,0.0,0.46774193548387094,0.24193548387096775,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,60,2018,69,0.13043478260869565,-0.016,0.5217391304347826,0.21739130434782608,-1.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,60,2019,65,0.06153846153846154,0.0,0.5692307692307692,0.2,0.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,60,2020,65,0.16923076923076924,0.00510204081632653,0.5538461538461539,0.16923076923076924,1.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,60,2021,61,0.03278688524590164,-0.1893491124260355,0.5081967213114754,0.16393442622950818,-1.0
NQ,upper,PRETOUCHED,WITHIN_15MIN,60,2022,62,0.27419354838709675,-0.005786055439003705,0.46774193548387094,0.24193548387096775,-1.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,1,2018,82,-0.012195121951219513,0.014455693560171172,0.5609756097560976,0.18292682926829268,1.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,1,2019,79,0.0,0.0,0.5443037974683544,0.20253164556962025,0.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,1,2020,85,0.011764705882352941,0.013574660633484163,0.5176470588235295,0.17647058823529413,1.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,1,2021,77,0.0,0.0,0.45454545454545453,0.15584415584415584,0.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,1,2022,78,0.02564102564102564,0.013157965867133737,0.4358974358974359,0.23076923076923078,1.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,3,2018,82,0.0,0.0069893742621015345,0.5609756097560976,0.18292682926829268,1.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,3,2019,79,0.012658227848101266,0.0,0.5443037974683544,0.20253164556962025,0.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,3,2020,85,0.023529411764705882,0.0,0.5176470588235295,0.17647058823529413,0.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,3,2021,77,0.012987012987012988,0.0,0.45454545454545453,0.15584415584415584,0.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,3,2022,78,0.0641025641025641,0.03473203443034881,0.4358974358974359,0.23076923076923078,1.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,5,2018,82,0.0,0.02786587321384029,0.5609756097560976,0.18292682926829268,1.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,5,2019,79,0.02531645569620253,0.0,0.5443037974683544,0.20253164556962025,0.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,5,2020,85,0.047058823529411764,0.003703703703703704,0.5176470588235295,0.17647058823529413,1.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,5,2021,77,0.03896103896103896,0.0,0.45454545454545453,0.15584415584415584,0.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,5,2022,78,0.10256410256410256,0.048739223682790274,0.4358974358974359,0.23076923076923078,1.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,10,2018,82,0.08536585365853659,0.02733511356131737,0.5609756097560976,0.18292682926829268,1.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,10,2019,79,0.08860759493670886,0.0,0.5443037974683544,0.20253164556962025,0.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,10,2020,85,0.047058823529411764,0.0,0.5176470588235295,0.17647058823529413,0.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,10,2021,77,0.11688311688311688,0.0,0.45454545454545453,0.15584415584415584,0.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,10,2022,78,0.11538461538461539,0.036208778249991906,0.4358974358974359,0.23076923076923078,1.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,15,2018,82,0.12195121951219512,0.0,0.5609756097560976,0.18292682926829268,0.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,15,2019,79,0.12658227848101267,0.0,0.5443037974683544,0.20253164556962025,0.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,15,2020,85,0.047058823529411764,0.0,0.5176470588235295,0.17647058823529413,0.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,15,2021,77,0.11688311688311688,0.0,0.45454545454545453,0.15584415584415584,0.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,15,2022,78,0.16666666666666666,0.004,0.4358974358974359,0.23076923076923078,1.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,30,2018,82,0.17073170731707318,0.0,0.5609756097560976,0.18292682926829268,0.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,30,2019,79,0.05063291139240506,-0.05555555555555555,0.5443037974683544,0.20253164556962025,-1.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,30,2020,85,0.07058823529411765,-0.013333333333333334,0.5176470588235295,0.17647058823529413,-1.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,30,2021,77,0.07792207792207792,-0.028720626631853787,0.45454545454545453,0.15584415584415584,-1.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,30,2022,78,0.2564102564102564,0.0,0.4358974358974359,0.23076923076923078,0.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,60,2018,82,0.13414634146341464,0.0,0.5609756097560976,0.18292682926829268,0.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,60,2019,79,0.02531645569620253,0.0,0.5443037974683544,0.20253164556962025,0.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,60,2020,85,0.12941176470588237,-0.004081632653061225,0.5176470588235295,0.17647058823529413,-1.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,60,2021,77,0.012987012987012988,-0.12448132780082988,0.45454545454545453,0.15584415584415584,-1.0
NQ,upper,PRETOUCHED,WITHIN_30MIN,60,2022,78,0.28205128205128205,0.0,0.4358974358974359,0.23076923076923078,0.0
NQ,upper,PRETOUCHED,WITHIN_60MIN,1,2018,100,-0.01,0.013795728081442367,0.53,0.17,1.0
NQ,upper,PRETOUCHED,WITHIN_60MIN,1,2019,89,0.0,0.0,0.5617977528089888,0.20224719101123595,0.0
NQ,upper,PRETOUCHED,WITHIN_60MIN,1,2020,98,0.01020408163265306,0.002779750071002556,0.5102040816326531,0.16326530612244897,1.0
NQ,upper,PRETOUCHED,WITHIN_60MIN,1,2021,89,0.0,0.0,0.43820224719101125,0.1348314606741573,0.0
NQ,upper,PRETOUCHED,WITHIN_60MIN,1,2022,85,0.023529411764705882,0.01193058568329718,0.43529411764705883,0.2235294117647059,1.0
NQ,upper,PRETOUCHED,WITHIN_60MIN,3,2018,100,0.0,0.0,0.53,0.17,0.0
NQ,upper,PRETOUCHED,WITHIN_60MIN,3,2019,89,0.011235955056179775,0.0,0.5617977528089888,0.20224719101123595,0.0
NQ,upper,PRETOUCHED,WITHIN_60MIN,3,2020,98,0.02040816326530612,0.0,0.5102040816326531,0.16326530612244897,0.0
NQ,upper,PRETOUCHED,WITHIN_60MIN,3,2021,89,0.011235955056179775,0.0,0.43820224719101125,0.1348314606741573,0.0
NQ,upper,PRETOUCHED,WITHIN_60MIN,3,2022,85,0.058823529411764705,0.03858520900321544,0.43529411764705883,0.2235294117647059,1.0
NQ,upper,PRETOUCHED,WITHIN_60MIN,5,2018,100,0.0,0.0,0.53,0.17,0.0
NQ,upper,PRETOUCHED,WITHIN_60MIN,5,2019,89,0.02247191011235955,0.0,0.5617977528089888,0.20224719101123595,0.0
NQ,upper,PRETOUCHED,WITHIN_60MIN,5,2020,98,0.04081632653061224,0.0,0.5102040816326531,0.16326530612244897,0.0
NQ,upper,PRETOUCHED,WITHIN_60MIN,5,2021,89,0.033707865168539325,0.0,0.43820224719101125,0.1348314606741573,0.0
