instrument,candle_state,context_dim,context_value,horizon_min,barrier,n_observations,continuation_first_rate,reversal_first_rate,cont_minus_rev_first_rate,tie_rate,neither_rate,median_signed_close_atr,median_cont_exc_atr,median_rev_exc_atr,median_dominance,p_cont_exc_gt_rev_exc,p_rev_exc_gt_cont_exc,retouch_rate,n_nontied,binom_p,sample_status
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,1,0.5,163,0.05521472392638037,0.006134969325153374,0.049079754601226995,0.0,0.9386503067484663,0.10526315789473684,0.18518518518518517,0.0,1.0,0.8404907975460123,0.15337423312883436,0.8834355828220859,10,0.021484375,UNDERPOWERED
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,1,1.0,163,0.018404907975460124,0.0,0.018404907975460124,0.0,0.9815950920245399,0.10526315789473684,0.18518518518518517,0.0,1.0,0.8404907975460123,0.15337423312883436,0.8834355828220859,3,0.25,UNDERPOWERED
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,3,0.25,163,0.4539877300613497,0.09815950920245399,0.3558282208588957,0.006134969325153374,0.44171779141104295,0.10344827586206896,0.24,0.0273972602739726,0.794871794871795,0.7484662576687117,0.24539877300613497,0.8834355828220859,90,4.3857845641773173e-10,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,3,0.5,163,0.09815950920245399,0.018404907975460124,0.07975460122699386,0.0,0.8834355828220859,0.10344827586206896,0.24,0.0273972602739726,0.794871794871795,0.7484662576687117,0.24539877300613497,0.8834355828220859,19,0.004425048828125,UNDERPOWERED
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,3,1.0,163,0.018404907975460124,0.0,0.018404907975460124,0.0,0.9815950920245399,0.10344827586206896,0.24,0.0273972602739726,0.794871794871795,0.7484662576687117,0.24539877300613497,0.8834355828220859,3,0.25,UNDERPOWERED
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,5,0.25,163,0.558282208588957,0.17177914110429449,0.38650306748466257,0.006134969325153374,0.26380368098159507,0.11904761904761904,0.2727272727272727,0.05825242718446602,0.6551724137931035,0.7300613496932515,0.25766871165644173,0.8834355828220859,119,5.801973989742983e-09,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,5,0.5,163,0.12883435582822086,0.03680981595092025,0.09202453987730061,0.0,0.8343558282208589,0.11904761904761904,0.2727272727272727,0.05825242718446602,0.6551724137931035,0.7300613496932515,0.25766871165644173,0.8834355828220859,27,0.005924612283706665,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,5,1.0,163,0.03067484662576687,0.0,0.03067484662576687,0.0,0.9693251533742331,0.11904761904761904,0.2727272727272727,0.05825242718446602,0.6551724137931035,0.7300613496932515,0.25766871165644173,0.8834355828220859,5,0.0625,UNDERPOWERED
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,10,0.25,163,0.6380368098159509,0.2331288343558282,0.4049079754601227,0.006134969325153374,0.12269938650306748,0.06896551724137931,0.3300970873786408,0.11578947368421053,0.4285714285714286,0.6687116564417178,0.3067484662576687,0.8834355828220859,142,2.7833777337348257e-08,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,10,0.5,163,0.24539877300613497,0.08588957055214724,0.15950920245398773,0.0,0.6687116564417178,0.06896551724137931,0.3300970873786408,0.11578947368421053,0.4285714285714286,0.6687116564417178,0.3067484662576687,0.8834355828220859,54,0.0005354355028570622,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,10,1.0,163,0.03067484662576687,0.006134969325153374,0.024539877300613498,0.0,0.9631901840490797,0.06896551724137931,0.3300970873786408,0.11578947368421053,0.4285714285714286,0.6687116564417178,0.3067484662576687,0.8834355828220859,6,0.21875,UNDERPOWERED
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,15,0.25,163,0.656441717791411,0.2822085889570552,0.37423312883435583,0.006134969325153374,0.05521472392638037,0.10526315789473684,0.36764705882352944,0.18888888888888888,0.3333333333333333,0.6196319018404908,0.3619631901840491,0.8834355828220859,153,8.931479599682931e-07,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,15,0.5,163,0.2822085889570552,0.1656441717791411,0.1165644171779141,0.0,0.5521472392638037,0.10526315789473684,0.36764705882352944,0.18888888888888888,0.3333333333333333,0.6196319018404908,0.3619631901840491,0.8834355828220859,73,0.034415913668175036,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,15,1.0,163,0.06134969325153374,0.006134969325153374,0.05521472392638037,0.0,0.9325153374233128,0.10526315789473684,0.36764705882352944,0.18888888888888888,0.3333333333333333,0.6196319018404908,0.3619631901840491,0.8834355828220859,11,0.01171875,UNDERPOWERED
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,30,0.25,163,0.6809815950920245,0.3006134969325153,0.3803680981595092,0.006134969325153374,0.012269938650306749,0.18115942028985507,0.4647887323943662,0.2916666666666667,0.25,0.6257668711656442,0.37423312883435583,0.8834355828220859,160,1.05255808262707e-06,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,30,0.5,163,0.4601226993865031,0.22085889570552147,0.2392638036809816,0.0,0.31901840490797545,0.18115942028985507,0.4647887323943662,0.2916666666666667,0.25,0.6257668711656442,0.37423312883435583,0.8834355828220859,111,0.0002718177522028417,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,30,1.0,163,0.09815950920245399,0.04294478527607362,0.05521472392638037,0.0,0.8588957055214724,0.18115942028985507,0.4647887323943662,0.2916666666666667,0.25,0.6257668711656442,0.37423312883435583,0.8834355828220859,23,0.0931396484375,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,60,0.25,163,0.6871165644171779,0.3006134969325153,0.38650306748466257,0.006134969325153374,0.0,0.20431654676258992,0.6233108108108107,0.35339366515837106,0.24633162142333087,0.6111111111111112,0.37037037037037035,0.8834355828220859,161,7.517348023407591e-07,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,60,0.5,163,0.558282208588957,0.3006134969325153,0.25766871165644173,0.0,0.13496932515337423,0.20431654676258992,0.6233108108108107,0.35339366515837106,0.24633162142333087,0.6111111111111112,0.37037037037037035,0.8834355828220859,140,0.00048561896725776943,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_LOW,60,1.0,163,0.19631901840490798,0.13496932515337423,0.06134969325153374,0.0,0.6625766871165644,0.20431654676258992,0.6233108108108107,0.35339366515837106,0.24633162142333087,0.6111111111111112,0.37037037037037035,0.8834355828220859,54,0.22032849417661093,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,1,0.25,258,0.35658914728682173,0.027131782945736434,0.32945736434108525,0.003875968992248062,0.6124031007751938,0.11627906976744186,0.2034412955465587,0.0,1.0,0.8565891472868217,0.11627906976744186,0.8992248062015504,99,5.0749031687767575e-20,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,1,0.5,258,0.050387596899224806,0.003875968992248062,0.046511627906976744,0.0,0.9457364341085271,0.11627906976744186,0.2034412955465587,0.0,1.0,0.8565891472868217,0.11627906976744186,0.8992248062015504,14,0.0018310546875,UNDERPOWERED
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,1,1.0,258,0.007751937984496124,0.0,0.007751937984496124,0.0,0.9922480620155039,0.11627906976744186,0.2034412955465587,0.0,1.0,0.8565891472868217,0.11627906976744186,0.8992248062015504,2,0.5,UNDERPOWERED
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,3,0.25,258,0.4728682170542636,0.11627906976744186,0.35658914728682173,0.003875968992248062,0.4069767441860465,0.09838709677419355,0.24226475279106857,0.04511533242876527,0.7207792207792207,0.7364341085271318,0.2364341085271318,0.8992248062015504,152,2.3100537989353282e-14,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,3,0.5,258,0.11627906976744186,0.015503875968992248,0.10077519379844961,0.0,0.8682170542635659,0.09838709677419355,0.24226475279106857,0.04511533242876527,0.7207792207792207,0.7364341085271318,0.2364341085271318,0.8992248062015504,34,6.16488978266716e-06,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,3,1.0,258,0.011627906976744186,0.0,0.011627906976744186,0.0,0.9883720930232558,0.09838709677419355,0.24226475279106857,0.04511533242876527,0.7207792207792207,0.7364341085271318,0.2364341085271318,0.8992248062015504,3,0.25,UNDERPOWERED
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,5,0.25,258,0.5387596899224806,0.17054263565891473,0.3682170542635659,0.003875968992248062,0.2868217054263566,0.10551948051948051,0.2627264883520276,0.07894736842105263,0.5000000000000001,0.7054263565891473,0.2751937984496124,0.8992248062015504,183,1.1204830967101137e-12,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,5,0.5,258,0.1511627906976744,0.046511627906976744,0.10465116279069768,0.0,0.8023255813953488,0.10551948051948051,0.2627264883520276,0.07894736842105263,0.5000000000000001,0.7054263565891473,0.2751937984496124,0.8992248062015504,51,0.0001980394513374506,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,5,1.0,258,0.015503875968992248,0.003875968992248062,0.011627906976744186,0.0,0.9806201550387597,0.10551948051948051,0.2627264883520276,0.07894736842105263,0.5000000000000001,0.7054263565891473,0.2751937984496124,0.8992248062015504,5,0.375,UNDERPOWERED
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,10,0.25,258,0.6434108527131783,0.2441860465116279,0.3992248062015504,0.003875968992248062,0.10852713178294573,0.10737704918032787,0.3298936170212766,0.16703131409818134,0.35567567567567565,0.6627906976744186,0.313953488372093,0.8992248062015504,229,6.981473285582512e-12,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,10,0.5,258,0.24806201550387597,0.1124031007751938,0.13565891472868216,0.0,0.6395348837209303,0.10737704918032787,0.3298936170212766,0.16703131409818134,0.35567567567567565,0.6627906976744186,0.313953488372093,0.8992248062015504,93,0.00036579567696276875,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,10,1.0,258,0.03875968992248062,0.003875968992248062,0.03488372093023256,0.0,0.9573643410852714,0.10737704918032787,0.3298936170212766,0.16703131409818134,0.35567567567567565,0.6627906976744186,0.313953488372093,0.8992248062015504,11,0.01171875,UNDERPOWERED
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,15,0.25,258,0.6744186046511628,0.2751937984496124,0.3992248062015504,0.003875968992248062,0.04263565891472868,0.11235955056179775,0.36363636363636365,0.2037037037037037,0.30000000000000004,0.6342412451361867,0.3540856031128405,0.8992248062015504,245,3.7214049829321244e-11,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,15,0.5,258,0.3062015503875969,0.1937984496124031,0.1124031007751938,0.0,0.49612403100775193,0.11235955056179775,0.36363636363636365,0.2037037037037037,0.30000000000000004,0.6342412451361867,0.3540856031128405,0.8992248062015504,129,0.013380437039567974,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,15,1.0,258,0.06589147286821706,0.01937984496124031,0.046511627906976744,0.0,0.9108527131782945,0.11235955056179775,0.36363636363636365,0.2037037037037037,0.30000000000000004,0.6342412451361867,0.3540856031128405,0.8992248062015504,22,0.01690053939819336,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,30,0.25,258,0.6976744186046512,0.28294573643410853,0.41472868217054265,0.003875968992248062,0.011627906976744186,0.18181818181818182,0.4827586206896552,0.2631578947368421,0.28571428571428575,0.6108949416342413,0.3735408560311284,0.8992248062015504,253,1.3230727973003414e-11,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,30,0.5,258,0.46124031007751937,0.29457364341085274,0.16666666666666666,0.0,0.24031007751937986,0.18181818181818182,0.4827586206896552,0.2631578947368421,0.28571428571428575,0.6108949416342413,0.3735408560311284,0.8992248062015504,195,0.002542823725696823,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,30,1.0,258,0.14728682170542637,0.08914728682170543,0.05813953488372093,0.0,0.7596899224806202,0.18181818181818182,0.4827586206896552,0.2631578947368421,0.28571428571428575,0.6108949416342413,0.3735408560311284,0.8992248062015504,61,0.07217743850092258,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,60,0.25,258,0.7054263565891473,0.2868217054263566,0.4186046511627907,0.003875968992248062,0.0,0.15789473684210525,0.636986301369863,0.37777777777777777,0.2857142857142857,0.5875486381322957,0.4046692607003891,0.8992248062015504,256,1.1269613933588162e-11,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,60,0.5,258,0.5503875968992248,0.35658914728682173,0.1937984496124031,0.0,0.08914728682170543,0.15789473684210525,0.636986301369863,0.37777777777777777,0.2857142857142857,0.5875486381322957,0.4046692607003891,0.8992248062015504,234,0.001309163970442513,OK
ES,BULLISH_1000,close_loc_stratum,CLOSE_MIDDLE,60,1.0,258,0.2364341085271318,0.2054263565891473,0.031007751937984496,0.0,0.5542635658914729,0.15789473684210525,0.636986301369863,0.37777777777777777,0.2857142857142857,0.5875486381322957,0.4046692607003891,0.8992248062015504,114,0.5122548722298447,OK
ES,BULLISH_1000,dominance_stratum,BALANCED,1,0.25,173,0.3988439306358382,0.017341040462427744,0.3815028901734104,0.0,0.5838150289017341,0.13333333333333333,0.21568627450980393,0.0,1.0,0.9190751445086706,0.07514450867052024,0.9017341040462428,72,2.6371947296289014e-17,OK
ES,BULLISH_1000,dominance_stratum,BALANCED,1,0.5,173,0.08092485549132948,0.0,0.08092485549132948,0.0,0.9190751445086706,0.13333333333333333,0.21568627450980393,0.0,1.0,0.9190751445086706,0.07514450867052024,0.9017341040462428,14,0.0001220703125,UNDERPOWERED
ES,BULLISH_1000,dominance_stratum,BALANCED,1,1.0,173,0.005780346820809248,0.0,0.005780346820809248,0.0,0.9942196531791907,0.13333333333333333,0.21568627450980393,0.0,1.0,0.9190751445086706,0.07514450867052024,0.9017341040462428,1,1.0,UNDERPOWERED
ES,BULLISH_1000,dominance_stratum,BALANCED,3,0.25,173,0.5491329479768786,0.07514450867052024,0.47398843930635837,0.0,0.37572254335260113,0.11538461538461539,0.2564102564102564,0.024390243902439025,0.8461538461538461,0.8439306358381503,0.15028901734104047,0.9017341040462428,108,1.4649140049273037e-16,OK
ES,BULLISH_1000,dominance_stratum,BALANCED,3,0.5,173,0.1329479768786127,0.017341040462427744,0.11560693641618497,0.0,0.8497109826589595,0.11538461538461539,0.2564102564102564,0.024390243902439025,0.8461538461538461,0.8439306358381503,0.15028901734104047,0.9017341040462428,26,8.797645568847656e-05,OK
ES,BULLISH_1000,dominance_stratum,BALANCED,3,1.0,173,0.011560693641618497,0.0,0.011560693641618497,0.0,0.9884393063583815,0.11538461538461539,0.2564102564102564,0.024390243902439025,0.8461538461538461,0.8439306358381503,0.15028901734104047,0.9017341040462428,2,0.5,UNDERPOWERED
ES,BULLISH_1000,dominance_stratum,BALANCED,5,0.25,173,0.653179190751445,0.12716763005780346,0.5260115606936416,0.0,0.21965317919075145,0.11904761904761904,0.2828282828282828,0.06060606060606061,0.6296296296296295,0.7514450867052023,0.23699421965317918,0.9017341040462428,135,6.08603424961975e-16,OK
ES,BULLISH_1000,dominance_stratum,BALANCED,5,0.5,173,0.20809248554913296,0.05202312138728324,0.15606936416184972,0.0,0.7398843930635838,0.11904761904761904,0.2828282828282828,0.06060606060606061,0.6296296296296295,0.7514450867052023,0.23699421965317918,0.9017341040462428,45,6.57466324582856e-05,OK
ES,BULLISH_1000,dominance_stratum,BALANCED,5,1.0,173,0.023121387283236993,0.0,0.023121387283236993,0.0,0.976878612716763,0.11904761904761904,0.2828282828282828,0.06060606060606061,0.6296296296296295,0.7514450867052023,0.23699421965317918,0.9017341040462428,4,0.125,UNDERPOWERED
ES,BULLISH_1000,dominance_stratum,BALANCED,10,0.25,173,0.7052023121387283,0.1907514450867052,0.5144508670520231,0.0,0.10404624277456648,0.11627906976744186,0.358974358974359,0.13953488372093023,0.4444444444444444,0.6820809248554913,0.28901734104046245,0.9017341040462428,155,3.32618272082601e-13,OK
ES,BULLISH_1000,dominance_stratum,BALANCED,10,0.5,173,0.3179190751445087,0.12138728323699421,0.19653179190751446,0.0,0.5606936416184971,0.11627906976744186,0.358974358974359,0.13953488372093023,0.4444444444444444,0.6820809248554913,0.28901734104046245,0.9017341040462428,76,0.0001206291159979032,OK
ES,BULLISH_1000,dominance_stratum,BALANCED,10,1.0,173,0.03468208092485549,0.005780346820809248,0.028901734104046242,0.0,0.9595375722543352,0.11627906976744186,0.358974358974359,0.13953488372093023,0.4444444444444444,0.6820809248554913,0.28901734104046245,0.9017341040462428,7,0.125,UNDERPOWERED
ES,BULLISH_1000,dominance_stratum,BALANCED,15,0.25,173,0.7398843930635838,0.21965317919075145,0.5202312138728323,0.0,0.04046242774566474,0.13043478260869565,0.39285714285714285,0.17647058823529413,0.3333333333333333,0.6705202312138728,0.31213872832369943,0.9017341040462428,166,1.3455349453696383e-12,OK
ES,BULLISH_1000,dominance_stratum,BALANCED,15,0.5,173,0.3583815028901734,0.18497109826589594,0.17341040462427745,0.0,0.45664739884393063,0.13043478260869565,0.39285714285714285,0.17647058823529413,0.3333333333333333,0.6705202312138728,0.31213872832369943,0.9017341040462428,94,0.002587308956921308,OK
ES,BULLISH_1000,dominance_stratum,BALANCED,15,1.0,173,0.06936416184971098,0.017341040462427744,0.05202312138728324,0.0,0.9132947976878613,0.13043478260869565,0.39285714285714285,0.17647058823529413,0.3333333333333333,0.6705202312138728,0.31213872832369943,0.9017341040462428,15,0.03515625,UNDERPOWERED
ES,BULLISH_1000,dominance_stratum,BALANCED,30,0.25,173,0.7630057803468208,0.2254335260115607,0.5375722543352601,0.0,0.011560693641618497,0.1875,0.5172413793103449,0.26666666666666666,0.25925925925925924,0.6416184971098265,0.3352601156069364,0.9017341040462428,171,5.115953576649163e-13,OK
ES,BULLISH_1000,dominance_stratum,BALANCED,30,0.5,173,0.5086705202312138,0.2543352601156069,0.2543352601156069,0.0,0.23699421965317918,0.1875,0.5172413793103449,0.26666666666666666,0.25925925925925924,0.6416184971098265,0.3352601156069364,0.9017341040462428,132,0.0001602353488235466,OK
ES,BULLISH_1000,dominance_stratum,BALANCED,30,1.0,173,0.15606936416184972,0.08092485549132948,0.07514450867052024,0.0,0.7630057803468208,0.1875,0.5172413793103449,0.26666666666666666,0.25925925925925924,0.6416184971098265,0.3352601156069364,0.9017341040462428,41,0.05958388801809633,OK
ES,BULLISH_1000,dominance_stratum,BALANCED,60,0.25,173,0.7687861271676301,0.23121387283236994,0.5375722543352601,0.0,0.0,0.16129032258064516,0.6666666666666666,0.3953488372093023,0.24242424242424246,0.6069364161849711,0.3699421965317919,0.9017341040462428,173,7.206323880944913e-13,OK
ES,BULLISH_1000,dominance_stratum,BALANCED,60,0.5,173,0.5838150289017341,0.3179190751445087,0.2658959537572254,0.0,0.09826589595375723,0.16129032258064516,0.6666666666666666,0.3953488372093023,0.24242424242424246,0.6069364161849711,0.3699421965317919,0.9017341040462428,156,0.00028710851697853605,OK
ES,BULLISH_1000,dominance_stratum,BALANCED,60,1.0,173,0.21965317919075145,0.2023121387283237,0.017341040462427744,0.0,0.5780346820809249,0.16129032258064516,0.6666666666666666,0.3953488372093023,0.24242424242424246,0.6069364161849711,0.3699421965317919,0.9017341040462428,73,0.8151212352249976,OK
ES,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,1,0.25,226,0.3185840707964602,0.02654867256637168,0.2920353982300885,0.004424778761061947,0.6504424778761062,0.09958677685950414,0.18257575757575756,0.0,1.0,0.8053097345132744,0.16371681415929204,0.8805309734513275,78,1.8493658649069896e-15,OK
ES,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,1,0.5,226,0.048672566371681415,0.0,0.048672566371681415,0.0,0.9513274336283186,0.09958677685950414,0.18257575757575756,0.0,1.0,0.8053097345132744,0.16371681415929204,0.8805309734513275,11,0.0009765625,UNDERPOWERED
ES,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,1,1.0,226,0.008849557522123894,0.0,0.008849557522123894,0.0,0.9911504424778761,0.09958677685950414,0.18257575757575756,0.0,1.0,0.8053097345132744,0.16371681415929204,0.8805309734513275,2,0.5,UNDERPOWERED
ES,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,3,0.25,226,0.4247787610619469,0.11946902654867257,0.3053097345132743,0.004424778761061947,0.45132743362831856,0.10228593568384348,0.22635467980295565,0.031754032258064516,0.7499999999999999,0.7168141592920354,0.2610619469026549,0.8805309734513275,123,2.912355660156406e-10,OK
ES,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,3,0.5,226,0.09734513274336283,0.01327433628318584,0.084070796460177,0.0,0.8893805309734514,0.10228593568384348,0.22635467980295565,0.031754032258064516,0.7499999999999999,0.7168141592920354,0.2610619469026549,0.8805309734513275,25,0.00015652179718017578,OK
ES,BULLISH_1000,dominance_stratum,DOWN_DOMINANT,3,1.0,226,0.017699115044247787,0.0,0.017699115044247787,0.0,0.9823008849557522,0.10228593568384348,0.22635467980295565,0.031754032258064516,0.7499999999999999,0.7168141592920354,0.2610619469026549,0.8805309734513275,4,0.125,UNDERPOWERED
