instrument,level_id,outcome_name,horizon,n_real,n_synth,status,p_raw,median_real,median_synth,p_bh
NQ,prior_rth_vwap,MFE_h,10,314,816,tested,0.4397107647441747,2.0023463692694254,2.180797462189356,0.9961924158084348
NQ,prior_rth_vwap,MFE_h,15,314,816,tested,0.5120503425897034,2.4069766192944657,2.569061567210706,0.9985487944450707
NQ,q_D_p25,MFE_h,1,1133,880,tested,0.9435956941606064,0.9485294117647058,0.9160228602649513,0.9954578753288412
NQ,q_D_p25,MFE_h,3,1133,880,tested,0.9791817543681877,1.6470588235294117,1.6958811811146353,0.9823442017232606
NQ,q_D_p25,MFE_h,5,1133,880,tested,0.9057014380323463,2.0806451612903225,2.1364842346481225,0.9879620513997693
NQ,q_D_p25,MFE_h,10,1133,880,tested,0.880997353389024,2.757142857142857,2.7841337752278124,0.9961924158084348
NQ,q_D_p25,MFE_h,15,1133,880,tested,0.9192140265037639,3.20625,3.239501145175977,0.9985487944450707
NQ,q_D_p75,MFE_h,1,916,924,tested,0.8361211429235136,0.9152542372881356,0.899161298778772,0.9954578753288412
NQ,q_D_p75,MFE_h,3,916,924,tested,0.9599722583424796,1.6402184235517567,1.6709977626448493,0.9823442017232606
NQ,q_D_p75,MFE_h,5,916,924,tested,0.8585164377797782,2.1413817663817665,2.0718420070446006,0.9879620513997693
NQ,q_D_p75,MFE_h,10,916,924,tested,0.7414392100209837,2.7004450716456794,2.6981100823739217,0.9961924158084348
NQ,q_D_p75,MFE_h,15,916,924,tested,0.7410765179453707,3.2906758448060076,3.2953281324093178,0.9985487944450707
NQ,q_D_p90,MFE_h,1,810,826,tested,0.6952006263651024,0.9531372549019366,0.9412768416367878,0.9954578753288412
NQ,q_D_p90,MFE_h,3,810,826,tested,0.5303604303118841,1.6055555555556364,1.5478187893773963,0.9823442017232606
NQ,q_D_p90,MFE_h,5,810,826,tested,0.47662615882336257,2.063406593406638,1.97865115397067,0.9879620513997693
NQ,q_D_p90,MFE_h,10,810,826,tested,0.648891070510622,2.8080957128614825,2.6304482940380973,0.9961924158084348
NQ,q_D_p90,MFE_h,15,810,826,tested,0.8255471570407156,3.1823725055432375,3.1668135330779847,0.9985487944450707
NQ,q_D_p95,MFE_h,1,728,808,tested,0.5301839503152228,0.9919318181818446,0.9745812227462864,0.9954578753288412
NQ,q_D_p95,MFE_h,3,728,808,tested,0.6032289625615117,1.6413398692809626,1.5963512750092856,0.9823442017232606
NQ,q_D_p95,MFE_h,5,728,808,tested,0.5833685396228097,2.080677655677601,2.0294307798170768,0.9879620513997693
NQ,q_D_p95,MFE_h,10,728,808,tested,0.8839007631571976,2.6984073359073038,2.718148600197434,0.9961924158084348
NQ,q_D_p95,MFE_h,15,728,808,tested,0.8921570699380633,3.138001253132755,3.189989264583221,0.9985487944450707
NQ,q_U_p25,MFE_h,1,1139,955,tested,0.6566465949703116,1.0202702702702702,0.9888745123521643,0.9954578753288412
NQ,q_U_p25,MFE_h,3,1139,955,tested,0.6754245724528485,1.5416666666666667,1.592976678868954,0.9823442017232606
NQ,q_U_p25,MFE_h,5,1139,955,tested,0.6193796430166962,1.9405940594059405,1.99486551061167,0.9879620513997693
NQ,q_U_p25,MFE_h,10,1139,955,tested,0.6668326050013991,2.411764705882353,2.495189046924112,0.9961924158084348
NQ,q_U_p25,MFE_h,15,1139,955,tested,0.7205077674501903,2.8372093023255816,2.798099393839486,0.9985487944450707
NQ,q_U_p75,MFE_h,1,940,928,tested,0.8770749945808983,0.8545546558704453,0.8145688482117368,0.9954578753288412
NQ,q_U_p75,MFE_h,3,940,928,tested,0.8517998795675269,1.3248605748605748,1.3640630960597113,0.9823442017232606
NQ,q_U_p75,MFE_h,5,940,928,tested,0.7932670420957686,1.7208614864864864,1.753000136595741,0.9879620513997693
NQ,q_U_p75,MFE_h,10,940,928,tested,0.7693817978879766,2.191286589516678,2.2615981245566354,0.9961924158084348
NQ,q_U_p75,MFE_h,15,940,928,tested,0.7680248684900912,2.613366433021807,2.6420063343497096,0.9985487944450707
NQ,q_U_p90,MFE_h,1,812,798,tested,0.8053248912008204,0.764297385620915,0.7551692695006107,0.9954578753288412
NQ,q_U_p90,MFE_h,3,812,798,tested,0.7457800511187345,1.2486249999999957,1.1884799269675315,0.9823442017232606
NQ,q_U_p90,MFE_h,5,812,798,tested,0.982199340924889,1.6252156411730798,1.6362913257976799,0.9879620513997693
NQ,q_U_p90,MFE_h,10,812,798,tested,0.9961924158084348,2.146390694492017,2.1605961810548715,0.9961924158084348
NQ,q_U_p90,MFE_h,15,812,798,tested,0.9776296977575761,2.5830634278002886,2.5283224673845686,0.9985487944450707
NQ,q_U_p95,MFE_h,1,731,778,tested,0.6191297628387475,0.7522580645161666,0.7507134014115957,0.9954578753288412
NQ,q_U_p95,MFE_h,3,731,778,tested,0.7848554044907645,1.2842105263157384,1.2938466159319963,0.9823442017232606
NQ,q_U_p95,MFE_h,5,731,778,tested,0.6067435024295531,1.5788461538461258,1.6231208757884699,0.9879620513997693
NQ,q_U_p95,MFE_h,10,731,778,tested,0.6212096858631684,2.0968749999999545,2.209948017235801,0.9961924158084348
NQ,q_U_p95,MFE_h,15,731,778,tested,0.6681261528888327,2.528448275862094,2.663798673105407,0.9985487944450707
NQ,vwap_on_j+0,MFE_h,1,748,897,tested,0.6679877970659713,0.8673676561684283,0.8494277201507323,0.9954578753288412
NQ,vwap_on_j+0,MFE_h,3,748,897,tested,0.08840739508885836,1.4236381657244168,1.31141587371424,0.6506967908790365
NQ,vwap_on_j+0,MFE_h,5,748,897,tested,0.15302301168076507,1.8272265714680747,1.6567282162928865,0.8240854621640024
NQ,vwap_on_j+0,MFE_h,10,748,897,tested,0.2044400737916291,2.384596398066403,2.2027352621225873,0.9359391045637651
NQ,vwap_on_j+0,MFE_h,15,748,897,tested,0.3236745398989478,2.742728186127637,2.6465067448475432,0.9985487944450707
NQ,vwap_on_j+1,MFE_h,1,711,873,tested,0.003678670288123061,0.7151350205672931,0.8922300512885856,0.046596490316225446
NQ,vwap_on_j+1,MFE_h,3,711,873,tested,0.05776202868307676,1.2804945716038734,1.3473420161545002,0.5487392724892293
NQ,vwap_on_j+1,MFE_h,5,711,873,tested,0.02979313588438815,1.5615836459272985,1.805943302468222,0.3482603862711053
NQ,vwap_on_j+1,MFE_h,10,711,873,tested,0.20596145105691466,2.2136938365723355,2.3305143536616293,0.9359391045637651
NQ,vwap_on_j+1,MFE_h,15,711,873,tested,0.35659412976938776,2.5104220433396915,2.6988219029657583,0.9985487944450707
NQ,vwap_on_j+2,MFE_h,1,503,829,tested,0.5619033686522554,0.7631035433426813,0.7591250378838874,0.9954578753288412
NQ,vwap_on_j+2,MFE_h,3,503,829,tested,0.5560719705391701,1.186357488323082,1.244768414762196,0.9823442017232606
NQ,vwap_on_j+2,MFE_h,5,503,829,tested,0.5959618630592891,1.6093625189577534,1.627028350892336,0.9879620513997693
NQ,vwap_on_j+2,MFE_h,10,503,829,tested,0.48802071235832256,2.088182662487049,2.1345644642148116,0.9961924158084348
NQ,vwap_on_j+2,MFE_h,15,503,829,tested,0.46520966716980405,2.506006904371401,2.5528075273911743,0.9985487944450707
NQ,vwap_on_j+3,MFE_h,1,304,789,tested,0.0005441704803659343,0.564243409959584,0.7587422894363332,0.0206784782539055
NQ,vwap_on_j+3,MFE_h,3,304,789,tested,0.003572397189335906,0.9745546258473112,1.2784671476801048,0.06787554659738221
NQ,vwap_on_j+3,MFE_h,5,304,789,tested,0.0006871598457867805,1.171448612629154,1.6020182521761368,0.024028120510717142
NQ,vwap_on_j+3,MFE_h,10,304,789,tested,0.001572228731328787,1.7284338717348406,2.1322712314690255,0.0597446917904939
NQ,vwap_on_j+3,MFE_h,15,304,789,tested,0.005757113178697298,2.022328696755228,2.556945943581013,0.2187703007904973
NQ,vwap_on_j-1,MFE_h,1,663,842,tested,0.831300852408523,0.9544936342794649,0.9545041047511824,0.9954578753288412
NQ,vwap_on_j-1,MFE_h,3,663,842,tested,0.6930927545573751,1.6039845842474172,1.6226266747603826,0.9823442017232606
NQ,vwap_on_j-1,MFE_h,5,663,842,tested,0.35090300329034074,1.9032491996909586,2.1374924393529815,0.9879620513997693
NQ,vwap_on_j-1,MFE_h,10,663,842,tested,0.15839153863641864,2.5910944282635544,2.8773544391994026,0.9359391045637651
NQ,vwap_on_j-1,MFE_h,15,663,842,tested,0.14049814734145552,2.8966754328070716,3.2572637646641827,0.8898215998292183
NQ,vwap_on_j-2,MFE_h,1,482,832,tested,0.457923834166591,0.9531304311478043,0.9823997526418244,0.9954578753288412
NQ,vwap_on_j-2,MFE_h,3,482,832,tested,0.03472627913576191,1.4612972240652977,1.6622501816714894,0.4398662023863175
NQ,vwap_on_j-2,MFE_h,5,482,832,tested,0.0366589880285374,1.8890226515104236,2.219625111129541,0.3482603862711053
NQ,vwap_on_j-2,MFE_h,10,482,832,tested,0.056752780528019416,2.585606330873361,2.889895420146269,0.4313211320129476
NQ,vwap_on_j-2,MFE_h,15,482,832,tested,0.07890468321708567,2.9792914547002494,3.309794898422269,0.7495944905623139
NQ,vwap_on_j-3,MFE_h,1,298,810,tested,0.20673383618510288,0.8061316713172977,0.9788298907964815,0.9954578753288412
NQ,vwap_on_j-3,MFE_h,3,298,810,tested,0.16330533187394647,1.2679864902216536,1.579851052305091,0.8865146587442808
NQ,vwap_on_j-3,MFE_h,5,298,810,tested,0.12245862968874267,1.7583172466639427,2.032847780064384,0.8240854621640024
NQ,vwap_on_j-3,MFE_h,10,298,810,tested,0.03585459454901108,2.305266285548371,2.6633583858022756,0.4313211320129476
NQ,vwap_on_j-3,MFE_h,15,298,810,tested,0.06167542844817874,2.90480190294457,3.1303672687733632,0.7495944905623139
ES,mad_D_1.0,MAE_h,1,1065,1054,tested,0.8412177629980955,1.0315166666665998,1.0675730296953816,0.9133221426836465
ES,mad_D_1.0,MAE_h,3,1065,1054,tested,0.8412426596829143,1.6766250000000582,1.6577387872427607,0.9751210382605225
ES,mad_D_1.0,MAE_h,5,1065,1054,tested,0.8995789543636478,2.0315166666665996,2.0753563785730877,0.949555562939406
ES,mad_D_1.0,MAE_h,10,1065,1054,tested,0.8961674039308456,2.79304000000011,2.787963852505042,0.9976737248655084
ES,mad_D_1.0,MAE_h,15,1065,1054,tested,0.8728247610562108,3.241299999999986,3.3106239100720103,0.9619587019012692
ES,mad_D_1.5,MAE_h,1,999,996,tested,0.9196753197479309,1.0746333333336224,1.0782854759570304,0.9196753197479308
ES,mad_D_1.5,MAE_h,3,999,996,tested,0.8894874021202281,1.7044866666668288,1.734252132116065,0.9941329788402549
ES,mad_D_1.5,MAE_h,5,999,996,tested,0.8905952539352864,2.111949999999979,2.1395359789385866,0.949555562939406
ES,mad_D_1.5,MAE_h,10,999,996,tested,0.9976737248655085,2.861949999999979,2.8355981125732796,0.9976737248655084
ES,mad_D_1.5,MAE_h,15,999,996,tested,0.9619587019012692,3.3641933333332417,3.43085010285321,0.9619587019012692
ES,mad_D_2.0,MAE_h,1,953,952,tested,0.4390159617914424,0.9860799999998562,1.0079910785364063,0.860215976901521
ES,mad_D_2.0,MAE_h,3,953,952,tested,0.5020290001060108,1.7791199999999663,1.768590465493192,0.950705450733662
ES,mad_D_2.0,MAE_h,5,953,952,tested,0.5587781624114455,2.2325999999998203,2.1490567586193947,0.9487398166013284
ES,mad_D_2.0,MAE_h,10,953,952,tested,0.49615465017897165,2.9860799999998564,2.9337506825595483,0.9976737248655084
ES,mad_D_2.0,MAE_h,15,953,952,tested,0.6330961282267893,3.482600000000275,3.416312691573876,0.9619587019012692
ES,mad_U_1.0,MAE_h,1,1091,1081,tested,0.6733462133521471,0.8424600000000889,0.8388306092638231,0.9115427383779341
ES,mad_U_1.0,MAE_h,3,1091,1081,tested,0.7000872017235054,1.5128583333331942,1.5344070252267556,0.950705450733662
ES,mad_U_1.0,MAE_h,5,1091,1081,tested,0.6916572098824543,1.99304000000011,2.00849375648209,0.949555562939406
ES,mad_U_1.0,MAE_h,10,1091,1081,tested,0.8708195270011364,2.565696296296395,2.5383437834918823,0.9976737248655084
ES,mad_U_1.0,MAE_h,15,1091,1081,tested,0.8605603923274685,2.9919692307692176,3.0089995244763066,0.9619587019012692
ES,mad_U_1.5,MAE_h,1,1019,1010,tested,0.5245800171510637,0.8375882352941998,0.7883960694515508,0.860215976901521
ES,mad_U_1.5,MAE_h,3,1019,1010,tested,0.5603914652280733,1.482599999999972,1.4224920787912905,0.950705450733662
ES,mad_U_1.5,MAE_h,5,1019,1010,tested,0.691592558385778,2.0149375000000873,1.8862812447481474,0.949555562939406
ES,mad_U_1.5,MAE_h,10,1019,1010,tested,0.7784768838362017,2.611949999999979,2.549021506417576,0.9976737248655084
ES,mad_U_1.5,MAE_h,15,1019,1010,tested,0.8471717616886929,3.0646848484847755,3.002345913244426,0.9619587019012692
ES,mad_U_2.0,MAE_h,1,943,949,tested,0.8109448629553906,0.7791199999999663,0.7888314033598363,0.9133221426836465
ES,mad_U_2.0,MAE_h,3,943,949,tested,0.700519805803751,1.437446153846115,1.3896613628152408,0.950705450733662
ES,mad_U_2.0,MAE_h,5,943,949,tested,0.8016075674216612,1.8256210526317438,1.8153566176893037,0.949555562939406
ES,mad_U_2.0,MAE_h,10,943,949,tested,0.6729293960726521,2.4825999999998203,2.4099563574423275,0.9976737248655084
ES,mad_U_2.0,MAE_h,15,943,949,tested,0.7813634556153415,2.9850857142856904,2.920469725988975,0.9619587019012692
ES,mult_D_0.5,MAE_h,1,1139,1081,tested,0.15041596042331642,1.1666666666666667,1.055680118266082,0.714475812010753
ES,mult_D_0.5,MAE_h,3,1139,1081,tested,0.41385903742372177,1.75,1.6685716323472055,0.950705450733662
ES,mult_D_0.5,MAE_h,5,1139,1081,tested,0.53175347315249,2.1666666666666665,2.034963333572159,0.9487398166013284
ES,mult_D_0.5,MAE_h,10,1139,1081,tested,0.6107716455668188,2.9,2.8426129564450093,0.9976737248655084
ES,mult_D_0.5,MAE_h,15,1139,1081,tested,0.5964602121670595,3.2777777777777777,3.185332904700632,0.9619587019012692
ES,mult_D_1.0,MAE_h,1,1050,997,tested,0.8193325237725694,1.0,1.0162396136205643,0.9133221426836465
ES,mult_D_1.0,MAE_h,3,1050,997,tested,0.9540230418448585,1.7100840336134453,1.67629199797193,0.9946768383886259
ES,mult_D_1.0,MAE_h,5,1050,997,tested,0.880765509696272,2.111111111111111,2.0648408448491864,0.949555562939406
ES,mult_D_1.0,MAE_h,10,1050,997,tested,0.8611888421787299,2.9375,2.8405897088617036,0.9976737248655084
ES,mult_D_1.0,MAE_h,15,1050,997,tested,0.94961066563371,3.3333333333333335,3.3202695006988505,0.9619587019012692
ES,mult_D_1.5,MAE_h,1,968,934,tested,0.7906163207308817,1.0857142857142859,1.0497936745182415,0.9133221426836465
ES,mult_D_1.5,MAE_h,3,968,934,tested,0.8468156384894012,1.75,1.7574834196011992,0.9751210382605225
ES,mult_D_1.5,MAE_h,5,968,934,tested,0.8872789879904099,2.1666666666666665,2.1515709522923316,0.949555562939406
ES,mult_D_1.5,MAE_h,10,968,934,tested,0.8379414221874709,2.9285714285714284,2.985572988544037,0.9976737248655084
ES,mult_D_1.5,MAE_h,15,968,934,tested,0.8499774846844631,3.5,3.48307347212926,0.9619587019012692
ES,mult_D_2.0,MAE_h,1,917,843,tested,0.4706418445202484,1.1428571428571428,1.070254625198686,0.860215976901521
ES,mult_D_2.0,MAE_h,3,917,843,tested,0.8153261318588898,1.8,1.7139822856726015,0.9751210382605225
ES,mult_D_2.0,MAE_h,5,917,843,tested,0.7694270690580922,2.25,2.152320897379468,0.949555562939406
ES,mult_D_2.0,MAE_h,10,917,843,tested,0.8835715864686964,3.1666666666666665,3.0996946371712206,0.9976737248655084
ES,mult_D_2.0,MAE_h,15,917,843,tested,0.9507326663826797,3.6666666666666665,3.7263683320015843,0.9619587019012692
ES,mult_U_0.5,MAE_h,1,1154,1095,tested,0.38039203817762435,0.9330357142857143,0.8451137143780215,0.860215976901521
ES,mult_U_0.5,MAE_h,3,1154,1095,tested,0.5753375707511663,1.6180555555555556,1.5301169103454413,0.950705450733662
ES,mult_U_0.5,MAE_h,5,1154,1095,tested,0.7763164280658794,2.05050505050505,2.0283992387063337,0.949555562939406
ES,mult_U_0.5,MAE_h,10,1154,1095,tested,0.8955436637358719,2.5,2.60168221279273,0.9976737248655084
ES,mult_U_0.5,MAE_h,15,1154,1095,tested,0.9084598284790695,3.0,2.9964438134550924,0.9619587019012692
ES,mult_U_1.0,MAE_h,1,1055,995,tested,0.07192875700016398,0.9166666666666666,0.7542722125805691,0.5466585532012462
ES,mult_U_1.0,MAE_h,3,1055,995,tested,0.25573931028723695,1.6,1.4264057500568015,0.950705450733662
ES,mult_U_1.0,MAE_h,5,1055,995,tested,0.3822169122769209,2.125,1.9510438144323936,0.9487398166013284
ES,mult_U_1.0,MAE_h,10,1055,995,tested,0.4536917818253269,2.6666666666666665,2.5926063137672566,0.9976737248655084
ES,mult_U_1.0,MAE_h,15,1055,995,tested,0.6394619284127249,3.0,3.0738241443032166,0.9619587019012692
ES,mult_U_1.5,MAE_h,1,950,900,tested,0.8706231723605558,0.8103448275862069,0.7496485488565714,0.9189911263805867
ES,mult_U_1.5,MAE_h,3,950,900,tested,0.994676838388626,1.4110671936758894,1.3633854855756558,0.9946768383886259
ES,mult_U_1.5,MAE_h,5,950,900,tested,0.8561521669605572,1.8333333333333333,1.756116090457735,0.949555562939406
ES,mult_U_1.5,MAE_h,10,950,900,tested,0.8410367497406677,2.4705882352941178,2.339497907006489,0.9976737248655084
ES,mult_U_1.5,MAE_h,15,950,900,tested,0.873123605627075,3.025287356321839,2.958706861883581,0.9619587019012692
ES,mult_U_2.0,MAE_h,1,862,781,tested,0.5209444553657179,0.8,0.8239959006314166,0.860215976901521
ES,mult_U_2.0,MAE_h,3,862,781,tested,0.3057971849332709,1.4142857142857141,1.357794917848878,0.950705450733662
ES,mult_U_2.0,MAE_h,5,862,781,tested,0.3513220237595872,1.75,1.6624813324603263,0.9487398166013284
ES,mult_U_2.0,MAE_h,10,862,781,tested,0.5042174097518208,2.4330357142857144,2.273046260324638,0.9976737248655084
ES,mult_U_2.0,MAE_h,15,862,781,tested,0.756437105570515,2.875,2.68632372790762,0.9619587019012692
ES,overnight_high,MAE_h,1,426,803,tested,0.6016943396204558,0.8,0.7737922802417805,0.8793994194452815
ES,overnight_high,MAE_h,3,426,803,tested,0.0685573993666338,1.1666666666666667,1.3148659573164423,0.5210362351864168
ES,overnight_high,MAE_h,5,426,803,tested,0.015258937648857038,1.4625668449197862,1.6180990216626014,0.19327987688552248
ES,overnight_high,MAE_h,10,426,803,tested,0.016839293619373186,2.0,2.2251765736031563,0.213297719178727
ES,overnight_high,MAE_h,15,426,803,tested,0.005970493714616822,2.25,2.6523978127570444,0.07562625371847974
ES,overnight_low,MAE_h,1,366,841,tested,0.21574734833620257,1.0,1.002207583889079,0.8198399236775697
ES,overnight_low,MAE_h,3,366,841,tested,0.10399475723350811,1.4642857142857144,1.6399755176980761,0.6586334624788847
ES,overnight_low,MAE_h,5,366,841,tested,0.28369987481810444,2.0,2.0601287411883713,0.9487398166013284
ES,overnight_low,MAE_h,10,366,841,tested,0.4631490228675288,2.6,2.978743536540302,0.9976737248655084
ES,overnight_low,MAE_h,15,366,841,tested,0.44299455336759763,3.138235294117647,3.6368592720368076,0.9619587019012692
ES,overnight_mid,MAE_h,1,648,873,tested,0.4516453772452447,0.9045454545454545,0.8020837538078922,0.860215976901521
ES,overnight_mid,MAE_h,3,648,873,tested,0.8060645502853704,1.375,1.4464764600543276,0.9751210382605225
ES,overnight_mid,MAE_h,5,648,873,tested,0.5678319868606805,1.75,1.8254482039646973,0.9487398166013284
ES,overnight_mid,MAE_h,10,648,873,tested,0.9643480492300386,2.5,2.393516569904932,0.9976737248655084
ES,overnight_mid,MAE_h,15,648,873,tested,0.7384782655137401,3.2071428571428573,2.992147478149491,0.9619587019012692
ES,overnight_open,MAE_h,1,454,839,tested,0.05066627112774338,0.9666666666666667,0.7629157534454862,0.4813295757135621
ES,overnight_open,MAE_h,3,454,839,tested,0.28196522657276624,1.6,1.425540012406297,0.950705450733662
ES,overnight_open,MAE_h,5,454,839,tested,0.37019193610260404,2.0,1.727914538783807,0.9487398166013284
ES,overnight_open,MAE_h,10,454,839,tested,0.33006806644691256,2.5,2.339714445375648,0.9976737248655084
ES,overnight_open,MAE_h,15,454,839,tested,0.2892231281455566,3.0,2.84926645725803,0.9619587019012692
ES,prior_close,MAE_h,1,347,808,tested,0.7929951488410553,0.7692307692307693,0.7304612851886001,0.9133221426836465
ES,prior_close,MAE_h,3,347,808,tested,0.65025654802107,1.25,1.3408812675682689,0.950705450733662
ES,prior_close,MAE_h,5,347,808,tested,0.39348344373783817,1.5714285714285714,1.6755404521451487,0.9487398166013284
ES,prior_close,MAE_h,10,347,808,tested,0.9639239369041066,2.4,2.264441583949984,0.9976737248655084
ES,prior_close,MAE_h,15,347,808,tested,0.9324401845963086,2.933333333333333,2.7127295922604544,0.9619587019012692
ES,prior_high,MAE_h,1,235,768,tested,0.6424532350828307,0.75,0.7850637655115384,0.9041934419684283
ES,prior_high,MAE_h,3,235,768,tested,0.5002001505390251,1.25,1.2737287523925716,0.950705450733662
ES,prior_high,MAE_h,5,235,768,tested,0.18988005249706352,1.5,1.6193043810637089,0.9487398166013284
ES,prior_high,MAE_h,10,235,768,tested,0.053874452760811396,1.8,2.1366884027094857,0.5118073012277082
ES,prior_high,MAE_h,15,235,768,tested,0.034294760934186236,2.2222222222222223,2.6741951661623538,0.3258002288747692
ES,prior_low,MAE_h,1,185,822,tested,0.016417761538627465,0.8571428571428571,1.0207281785356295,0.23359615840244943
ES,prior_low,MAE_h,3,185,822,tested,0.010658883623355205,1.5,1.7062354748610082,0.2025187888437489
ES,prior_low,MAE_h,5,185,822,tested,0.028244163393060323,1.7777777777777777,2.1004631211428206,0.26831955223407306
ES,prior_low,MAE_h,10,185,822,tested,0.08078651294897511,2.8,3.0630327449930563,0.6139774984122108
ES,prior_low,MAE_h,15,185,822,tested,0.11621083958089978,3.2,3.624551277669605,0.6308588434391702
ES,prior_rth_mid,MAE_h,1,255,790,tested,0.3645542675980017,0.875,0.7479980960369741,0.860215976901521
ES,prior_rth_mid,MAE_h,3,255,790,tested,0.974930747743129,1.4,1.3452559874535903,0.9946768383886259
ES,prior_rth_mid,MAE_h,5,255,790,tested,0.9924737738662818,1.7647058823529411,1.6903748609124272,0.9924737738662818
ES,prior_rth_mid,MAE_h,10,255,790,tested,0.9221251481244067,2.2,2.231639527056516,0.9976737248655084
ES,prior_rth_mid,MAE_h,15,255,790,tested,0.5472583235350985,2.5,2.698446537041491,0.9619587019012692
ES,prior_rth_vwap,MAE_h,1,269,799,tested,0.1480840245805356,0.8412282562816732,0.6653982608746446,0.714475812010753
ES,prior_rth_vwap,MAE_h,3,269,799,tested,0.2630698961827893,1.371258961409024,1.3149490613371502,0.950705450733662
ES,prior_rth_vwap,MAE_h,5,269,799,tested,0.37561926785621,1.8500307651212053,1.6551157260696527,0.9487398166013284
ES,prior_rth_vwap,MAE_h,10,269,799,tested,0.40482787759720795,2.429462323407885,2.1679431613167535,0.9976737248655084
ES,prior_rth_vwap,MAE_h,15,269,799,tested,0.4540781859372969,2.6729034021598634,2.630545420267026,0.9619587019012692
ES,q_D_p25,MAE_h,1,1152,974,tested,0.2112273774563409,1.25,1.1133091876584635,0.8198399236775697
ES,q_D_p25,MAE_h,3,1152,974,tested,0.26433565827089534,1.7777777777777777,1.720933155538296,0.950705450733662
ES,q_D_p25,MAE_h,5,1152,974,tested,0.23854920033594773,2.2666666666666666,2.1305334821847213,0.9487398166013284
ES,q_D_p25,MAE_h,10,1152,974,tested,0.462356007459662,3.0,2.844930866296441,0.9976737248655084
ES,q_D_p25,MAE_h,15,1152,974,tested,0.4906545375261918,3.3333333333333335,3.279226243495513,0.9619587019012692
ES,q_D_p75,MAE_h,1,949,926,tested,0.4270777455196222,1.0625,0.9999964701084991,0.860215976901521
ES,q_D_p75,MAE_h,3,949,926,tested,0.4405155927342641,1.8333333333333333,1.7322352691949618,0.950705450733662
ES,q_D_p75,MAE_h,5,949,926,tested,0.5724193633584891,2.235294117647059,2.1030655558979996,0.9487398166013284
ES,q_D_p75,MAE_h,10,949,926,tested,0.5844719230066754,3.0,2.991154457093894,0.9976737248655084
ES,q_D_p75,MAE_h,15,949,926,tested,0.7403568880863828,3.5,3.5102353248373923,0.9619587019012692
ES,q_D_p90,MAE_h,1,828,850,tested,0.5659315637510006,1.0,0.9308412367115111,0.860215976901521
ES,q_D_p90,MAE_h,3,828,850,tested,0.6665191424697698,1.7732142857143052,1.5989170255282108,0.950705450733662
ES,q_D_p90,MAE_h,5,828,850,tested,0.46976163749256694,2.182575757575788,2.0775845046654347,0.9487398166013284
ES,q_D_p90,MAE_h,10,828,850,tested,0.5261364801808539,3.0055555555554747,2.9546622951079673,0.9976737248655084
ES,q_D_p90,MAE_h,15,828,850,tested,0.6034549463909724,3.6666666666666665,3.5617301320007755,0.9619587019012692
ES,q_D_p95,MAE_h,1,745,844,tested,0.5554742956317131,1.0,0.9953542430404803,0.860215976901521
ES,q_D_p95,MAE_h,3,745,844,tested,0.5377568031875648,1.625,1.7268042473104157,0.950705450733662
ES,q_D_p95,MAE_h,5,745,844,tested,0.857312473900345,2.2,2.131332422065364,0.949555562939406
ES,q_D_p95,MAE_h,10,745,844,tested,0.8097996860730833,2.8916666666667274,2.8962067741574646,0.9976737248655084
ES,q_D_p95,MAE_h,15,745,844,tested,0.9491097074719672,3.479999999999806,3.5536142193483706,0.9619587019012692
ES,q_U_p25,MAE_h,1,1151,1044,tested,0.5430014665023903,1.0,0.908546833696937,0.860215976901521
ES,q_U_p25,MAE_h,3,1151,1044,tested,0.639507222913154,1.6666666666666667,1.5992434741397725,0.950705450733662
ES,q_U_p25,MAE_h,5,1151,1044,tested,0.5475762285037531,2.09375,2.0586953745263754,0.9487398166013284
ES,q_U_p25,MAE_h,10,1151,1044,tested,0.7092329303949909,2.6206896551724137,2.5575704989652195,0.9976737248655084
ES,q_U_p25,MAE_h,15,1151,1044,tested,0.6772050231165188,3.0,2.9236834136127374,0.9619587019012692
ES,q_U_p75,MAE_h,1,932,908,tested,0.4813869769722986,0.80625,0.7473681673199053,0.860215976901521
ES,q_U_p75,MAE_h,3,932,908,tested,0.5952811581470405,1.4166666666666667,1.4094333693465573,0.950705450733662
ES,q_U_p75,MAE_h,5,932,908,tested,0.5604469909352117,1.8333333333333333,1.764640504814694,0.9487398166013284
ES,q_U_p75,MAE_h,10,932,908,tested,0.4741816967981599,2.5,2.3913032583801397,0.9976737248655084
ES,q_U_p75,MAE_h,15,932,908,tested,0.4960582343613581,3.0,2.9088046104622824,0.9619587019012692
ES,q_U_p90,MAE_h,1,792,779,tested,0.8045779688417549,0.7333333333334546,0.7443604890654569,0.9133221426836465
ES,q_U_p90,MAE_h,3,792,779,tested,0.9687666590995635,1.3238095238095757,1.3398576801228046,0.9946768383886259
ES,q_U_p90,MAE_h,5,792,779,tested,0.9367003301905703,1.6666666666666667,1.6697742535585955,0.9620165553308561
ES,q_U_p90,MAE_h,10,792,779,tested,0.9888582472404515,2.2064516129032627,2.2246952121768118,0.9976737248655084
ES,q_U_p90,MAE_h,15,792,779,tested,0.9539981086129127,2.637499999999932,2.6941510891400475,0.9619587019012692
ES,q_U_p95,MAE_h,1,711,774,tested,0.4446107209399046,0.6833333333330908,0.7124273351721513,0.860215976901521
ES,q_U_p95,MAE_h,3,711,774,tested,0.4590155390037445,1.262499999999818,1.2330567521595057,0.950705450733662
