instrument,level_id,horizon,k,arm,barrier_order,n
ES,mad_D_2.0,3,1.0,REAL,CONTINUATION_FIRST,410
ES,mad_D_2.0,3,1.0,REAL,REJECTION_FIRST,409
ES,mad_D_2.0,3,1.0,REAL,SAME_BAR_BARRIER_TIE,106
ES,mad_D_2.0,3,1.0,REAL,NEITHER_REACHED,28
ES,mad_D_2.0,3,1.0,SYNTHETIC,REJECTION_FIRST,421
ES,mad_D_2.0,3,1.0,SYNTHETIC,CONTINUATION_FIRST,402
ES,mad_D_2.0,3,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,103
ES,mad_D_2.0,3,1.0,SYNTHETIC,NEITHER_REACHED,26
ES,mad_D_2.0,3,1.5,REAL,REJECTION_FIRST,423
ES,mad_D_2.0,3,1.5,REAL,CONTINUATION_FIRST,369
ES,mad_D_2.0,3,1.5,REAL,NEITHER_REACHED,111
ES,mad_D_2.0,3,1.5,REAL,SAME_BAR_BARRIER_TIE,50
ES,mad_D_2.0,3,1.5,SYNTHETIC,REJECTION_FIRST,423
ES,mad_D_2.0,3,1.5,SYNTHETIC,CONTINUATION_FIRST,381
ES,mad_D_2.0,3,1.5,SYNTHETIC,NEITHER_REACHED,100
ES,mad_D_2.0,3,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,48
ES,mad_D_2.0,3,2.0,REAL,REJECTION_FIRST,378
ES,mad_D_2.0,3,2.0,REAL,CONTINUATION_FIRST,340
ES,mad_D_2.0,3,2.0,REAL,NEITHER_REACHED,215
ES,mad_D_2.0,3,2.0,REAL,SAME_BAR_BARRIER_TIE,20
ES,mad_D_2.0,3,2.0,SYNTHETIC,REJECTION_FIRST,370
ES,mad_D_2.0,3,2.0,SYNTHETIC,CONTINUATION_FIRST,345
ES,mad_D_2.0,3,2.0,SYNTHETIC,NEITHER_REACHED,217
ES,mad_D_2.0,3,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,20
ES,mad_D_2.0,5,0.5,REAL,REJECTION_FIRST,347
ES,mad_D_2.0,5,0.5,REAL,CONTINUATION_FIRST,318
ES,mad_D_2.0,5,0.5,REAL,SAME_BAR_BARRIER_TIE,288
ES,mad_D_2.0,5,0.5,SYNTHETIC,REJECTION_FIRST,355
ES,mad_D_2.0,5,0.5,SYNTHETIC,CONTINUATION_FIRST,331
ES,mad_D_2.0,5,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,266
ES,mad_D_2.0,5,1.0,REAL,CONTINUATION_FIRST,421
ES,mad_D_2.0,5,1.0,REAL,REJECTION_FIRST,414
ES,mad_D_2.0,5,1.0,REAL,SAME_BAR_BARRIER_TIE,106
ES,mad_D_2.0,5,1.0,REAL,NEITHER_REACHED,12
ES,mad_D_2.0,5,1.0,SYNTHETIC,REJECTION_FIRST,427
ES,mad_D_2.0,5,1.0,SYNTHETIC,CONTINUATION_FIRST,410
ES,mad_D_2.0,5,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,104
ES,mad_D_2.0,5,1.0,SYNTHETIC,NEITHER_REACHED,11
ES,mad_D_2.0,5,1.5,REAL,REJECTION_FIRST,448
ES,mad_D_2.0,5,1.5,REAL,CONTINUATION_FIRST,391
ES,mad_D_2.0,5,1.5,REAL,NEITHER_REACHED,64
ES,mad_D_2.0,5,1.5,REAL,SAME_BAR_BARRIER_TIE,50
ES,mad_D_2.0,5,1.5,SYNTHETIC,REJECTION_FIRST,443
ES,mad_D_2.0,5,1.5,SYNTHETIC,CONTINUATION_FIRST,400
ES,mad_D_2.0,5,1.5,SYNTHETIC,NEITHER_REACHED,61
ES,mad_D_2.0,5,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,48
ES,mad_D_2.0,5,2.0,REAL,REJECTION_FIRST,426
ES,mad_D_2.0,5,2.0,REAL,CONTINUATION_FIRST,375
ES,mad_D_2.0,5,2.0,REAL,NEITHER_REACHED,132
ES,mad_D_2.0,5,2.0,REAL,SAME_BAR_BARRIER_TIE,20
ES,mad_D_2.0,5,2.0,SYNTHETIC,REJECTION_FIRST,417
ES,mad_D_2.0,5,2.0,SYNTHETIC,CONTINUATION_FIRST,374
ES,mad_D_2.0,5,2.0,SYNTHETIC,NEITHER_REACHED,141
ES,mad_D_2.0,5,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,20
ES,mad_D_2.0,10,0.5,REAL,REJECTION_FIRST,347
ES,mad_D_2.0,10,0.5,REAL,CONTINUATION_FIRST,318
ES,mad_D_2.0,10,0.5,REAL,SAME_BAR_BARRIER_TIE,288
ES,mad_D_2.0,10,0.5,SYNTHETIC,REJECTION_FIRST,355
ES,mad_D_2.0,10,0.5,SYNTHETIC,CONTINUATION_FIRST,331
ES,mad_D_2.0,10,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,266
ES,mad_D_2.0,10,1.0,REAL,CONTINUATION_FIRST,427
ES,mad_D_2.0,10,1.0,REAL,REJECTION_FIRST,417
ES,mad_D_2.0,10,1.0,REAL,SAME_BAR_BARRIER_TIE,106
ES,mad_D_2.0,10,1.0,REAL,NEITHER_REACHED,3
ES,mad_D_2.0,10,1.0,SYNTHETIC,REJECTION_FIRST,431
ES,mad_D_2.0,10,1.0,SYNTHETIC,CONTINUATION_FIRST,414
ES,mad_D_2.0,10,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,104
ES,mad_D_2.0,10,1.0,SYNTHETIC,NEITHER_REACHED,3
ES,mad_D_2.0,10,1.5,REAL,REJECTION_FIRST,468
ES,mad_D_2.0,10,1.5,REAL,CONTINUATION_FIRST,417
ES,mad_D_2.0,10,1.5,REAL,SAME_BAR_BARRIER_TIE,50
ES,mad_D_2.0,10,1.5,REAL,NEITHER_REACHED,18
ES,mad_D_2.0,10,1.5,SYNTHETIC,REJECTION_FIRST,457
ES,mad_D_2.0,10,1.5,SYNTHETIC,CONTINUATION_FIRST,429
ES,mad_D_2.0,10,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,48
ES,mad_D_2.0,10,1.5,SYNTHETIC,NEITHER_REACHED,18
ES,mad_D_2.0,10,2.0,REAL,REJECTION_FIRST,459
ES,mad_D_2.0,10,2.0,REAL,CONTINUATION_FIRST,413
ES,mad_D_2.0,10,2.0,REAL,NEITHER_REACHED,60
ES,mad_D_2.0,10,2.0,REAL,SAME_BAR_BARRIER_TIE,21
ES,mad_D_2.0,10,2.0,SYNTHETIC,REJECTION_FIRST,457
ES,mad_D_2.0,10,2.0,SYNTHETIC,CONTINUATION_FIRST,417
ES,mad_D_2.0,10,2.0,SYNTHETIC,NEITHER_REACHED,58
ES,mad_D_2.0,10,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,20
ES,mad_D_2.0,15,0.5,REAL,REJECTION_FIRST,347
ES,mad_D_2.0,15,0.5,REAL,CONTINUATION_FIRST,318
ES,mad_D_2.0,15,0.5,REAL,SAME_BAR_BARRIER_TIE,288
ES,mad_D_2.0,15,0.5,SYNTHETIC,REJECTION_FIRST,355
ES,mad_D_2.0,15,0.5,SYNTHETIC,CONTINUATION_FIRST,331
ES,mad_D_2.0,15,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,266
ES,mad_D_2.0,15,1.0,REAL,CONTINUATION_FIRST,428
ES,mad_D_2.0,15,1.0,REAL,REJECTION_FIRST,419
ES,mad_D_2.0,15,1.0,REAL,SAME_BAR_BARRIER_TIE,106
ES,mad_D_2.0,15,1.0,SYNTHETIC,REJECTION_FIRST,434
ES,mad_D_2.0,15,1.0,SYNTHETIC,CONTINUATION_FIRST,414
ES,mad_D_2.0,15,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,104
ES,mad_D_2.0,15,1.5,REAL,REJECTION_FIRST,473
ES,mad_D_2.0,15,1.5,REAL,CONTINUATION_FIRST,425
ES,mad_D_2.0,15,1.5,REAL,SAME_BAR_BARRIER_TIE,50
ES,mad_D_2.0,15,1.5,REAL,NEITHER_REACHED,5
ES,mad_D_2.0,15,1.5,SYNTHETIC,REJECTION_FIRST,465
ES,mad_D_2.0,15,1.5,SYNTHETIC,CONTINUATION_FIRST,432
ES,mad_D_2.0,15,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,48
ES,mad_D_2.0,15,1.5,SYNTHETIC,NEITHER_REACHED,7
ES,mad_D_2.0,15,2.0,REAL,REJECTION_FIRST,473
ES,mad_D_2.0,15,2.0,REAL,CONTINUATION_FIRST,427
ES,mad_D_2.0,15,2.0,REAL,NEITHER_REACHED,32
ES,mad_D_2.0,15,2.0,REAL,SAME_BAR_BARRIER_TIE,21
ES,mad_D_2.0,15,2.0,SYNTHETIC,REJECTION_FIRST,468
ES,mad_D_2.0,15,2.0,SYNTHETIC,CONTINUATION_FIRST,433
ES,mad_D_2.0,15,2.0,SYNTHETIC,NEITHER_REACHED,31
ES,mad_D_2.0,15,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,20
ES,mad_U_1.0,1,0.5,REAL,CONTINUATION_FIRST,411
ES,mad_U_1.0,1,0.5,REAL,REJECTION_FIRST,403
ES,mad_U_1.0,1,0.5,REAL,SAME_BAR_BARRIER_TIE,258
ES,mad_U_1.0,1,0.5,REAL,NEITHER_REACHED,19
ES,mad_U_1.0,1,0.5,SYNTHETIC,REJECTION_FIRST,401
ES,mad_U_1.0,1,0.5,SYNTHETIC,CONTINUATION_FIRST,396
ES,mad_U_1.0,1,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,264
ES,mad_U_1.0,1,0.5,SYNTHETIC,NEITHER_REACHED,20
ES,mad_U_1.0,1,1.0,REAL,REJECTION_FIRST,410
ES,mad_U_1.0,1,1.0,REAL,CONTINUATION_FIRST,408
ES,mad_U_1.0,1,1.0,REAL,NEITHER_REACHED,190
ES,mad_U_1.0,1,1.0,REAL,SAME_BAR_BARRIER_TIE,83
ES,mad_U_1.0,1,1.0,SYNTHETIC,REJECTION_FIRST,418
ES,mad_U_1.0,1,1.0,SYNTHETIC,CONTINUATION_FIRST,404
ES,mad_U_1.0,1,1.0,SYNTHETIC,NEITHER_REACHED,185
ES,mad_U_1.0,1,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,74
ES,mad_U_1.0,1,1.5,REAL,NEITHER_REACHED,411
ES,mad_U_1.0,1,1.5,REAL,REJECTION_FIRST,325
ES,mad_U_1.0,1,1.5,REAL,CONTINUATION_FIRST,322
ES,mad_U_1.0,1,1.5,REAL,SAME_BAR_BARRIER_TIE,33
ES,mad_U_1.0,1,1.5,SYNTHETIC,NEITHER_REACHED,404
ES,mad_U_1.0,1,1.5,SYNTHETIC,REJECTION_FIRST,334
ES,mad_U_1.0,1,1.5,SYNTHETIC,CONTINUATION_FIRST,310
ES,mad_U_1.0,1,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,33
ES,mad_U_1.0,1,2.0,REAL,NEITHER_REACHED,609
ES,mad_U_1.0,1,2.0,REAL,REJECTION_FIRST,247
ES,mad_U_1.0,1,2.0,REAL,CONTINUATION_FIRST,223
ES,mad_U_1.0,1,2.0,REAL,SAME_BAR_BARRIER_TIE,12
ES,mad_U_1.0,1,2.0,SYNTHETIC,NEITHER_REACHED,606
ES,mad_U_1.0,1,2.0,SYNTHETIC,REJECTION_FIRST,234
ES,mad_U_1.0,1,2.0,SYNTHETIC,CONTINUATION_FIRST,229
ES,mad_U_1.0,1,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,12
ES,mad_U_1.0,3,0.5,REAL,CONTINUATION_FIRST,419
ES,mad_U_1.0,3,0.5,REAL,REJECTION_FIRST,408
ES,mad_U_1.0,3,0.5,REAL,SAME_BAR_BARRIER_TIE,259
ES,mad_U_1.0,3,0.5,REAL,NEITHER_REACHED,5
ES,mad_U_1.0,3,0.5,SYNTHETIC,REJECTION_FIRST,408
ES,mad_U_1.0,3,0.5,SYNTHETIC,CONTINUATION_FIRST,402
ES,mad_U_1.0,3,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,265
ES,mad_U_1.0,3,0.5,SYNTHETIC,NEITHER_REACHED,6
ES,mad_U_1.0,3,1.0,REAL,REJECTION_FIRST,484
ES,mad_U_1.0,3,1.0,REAL,CONTINUATION_FIRST,470
ES,mad_U_1.0,3,1.0,REAL,SAME_BAR_BARRIER_TIE,85
ES,mad_U_1.0,3,1.0,REAL,NEITHER_REACHED,52
ES,mad_U_1.0,3,1.0,SYNTHETIC,REJECTION_FIRST,485
ES,mad_U_1.0,3,1.0,SYNTHETIC,CONTINUATION_FIRST,465
ES,mad_U_1.0,3,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,75
ES,mad_U_1.0,3,1.0,SYNTHETIC,NEITHER_REACHED,56
ES,mad_U_1.0,3,1.5,REAL,REJECTION_FIRST,445
ES,mad_U_1.0,3,1.5,REAL,CONTINUATION_FIRST,423
ES,mad_U_1.0,3,1.5,REAL,NEITHER_REACHED,188
ES,mad_U_1.0,3,1.5,REAL,SAME_BAR_BARRIER_TIE,35
ES,mad_U_1.0,3,1.5,SYNTHETIC,REJECTION_FIRST,458
ES,mad_U_1.0,3,1.5,SYNTHETIC,CONTINUATION_FIRST,418
ES,mad_U_1.0,3,1.5,SYNTHETIC,NEITHER_REACHED,171
ES,mad_U_1.0,3,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,34
ES,mad_U_1.0,3,2.0,REAL,REJECTION_FIRST,390
ES,mad_U_1.0,3,2.0,REAL,CONTINUATION_FIRST,344
ES,mad_U_1.0,3,2.0,REAL,NEITHER_REACHED,343
ES,mad_U_1.0,3,2.0,REAL,SAME_BAR_BARRIER_TIE,14
ES,mad_U_1.0,3,2.0,SYNTHETIC,REJECTION_FIRST,389
ES,mad_U_1.0,3,2.0,SYNTHETIC,CONTINUATION_FIRST,347
ES,mad_U_1.0,3,2.0,SYNTHETIC,NEITHER_REACHED,331
ES,mad_U_1.0,3,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,14
ES,mad_U_1.0,5,0.5,REAL,CONTINUATION_FIRST,421
ES,mad_U_1.0,5,0.5,REAL,REJECTION_FIRST,408
ES,mad_U_1.0,5,0.5,REAL,SAME_BAR_BARRIER_TIE,259
ES,mad_U_1.0,5,0.5,REAL,NEITHER_REACHED,3
ES,mad_U_1.0,5,0.5,SYNTHETIC,REJECTION_FIRST,411
ES,mad_U_1.0,5,0.5,SYNTHETIC,CONTINUATION_FIRST,403
ES,mad_U_1.0,5,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,265
ES,mad_U_1.0,5,0.5,SYNTHETIC,NEITHER_REACHED,2
ES,mad_U_1.0,5,1.0,REAL,REJECTION_FIRST,498
ES,mad_U_1.0,5,1.0,REAL,CONTINUATION_FIRST,481
ES,mad_U_1.0,5,1.0,REAL,SAME_BAR_BARRIER_TIE,85
ES,mad_U_1.0,5,1.0,REAL,NEITHER_REACHED,27
ES,mad_U_1.0,5,1.0,SYNTHETIC,REJECTION_FIRST,499
ES,mad_U_1.0,5,1.0,SYNTHETIC,CONTINUATION_FIRST,478
ES,mad_U_1.0,5,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,76
ES,mad_U_1.0,5,1.0,SYNTHETIC,NEITHER_REACHED,28
ES,mad_U_1.0,5,1.5,REAL,REJECTION_FIRST,492
ES,mad_U_1.0,5,1.5,REAL,CONTINUATION_FIRST,471
ES,mad_U_1.0,5,1.5,REAL,NEITHER_REACHED,93
ES,mad_U_1.0,5,1.5,REAL,SAME_BAR_BARRIER_TIE,35
ES,mad_U_1.0,5,1.5,SYNTHETIC,REJECTION_FIRST,498
ES,mad_U_1.0,5,1.5,SYNTHETIC,CONTINUATION_FIRST,459
ES,mad_U_1.0,5,1.5,SYNTHETIC,NEITHER_REACHED,90
ES,mad_U_1.0,5,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,34
ES,mad_U_1.0,5,2.0,REAL,REJECTION_FIRST,462
ES,mad_U_1.0,5,2.0,REAL,CONTINUATION_FIRST,400
ES,mad_U_1.0,5,2.0,REAL,NEITHER_REACHED,214
ES,mad_U_1.0,5,2.0,REAL,SAME_BAR_BARRIER_TIE,15
ES,mad_U_1.0,5,2.0,SYNTHETIC,REJECTION_FIRST,460
ES,mad_U_1.0,5,2.0,SYNTHETIC,CONTINUATION_FIRST,406
ES,mad_U_1.0,5,2.0,SYNTHETIC,NEITHER_REACHED,200
ES,mad_U_1.0,5,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,15
ES,mad_U_1.0,10,0.5,REAL,CONTINUATION_FIRST,422
ES,mad_U_1.0,10,0.5,REAL,REJECTION_FIRST,410
ES,mad_U_1.0,10,0.5,REAL,SAME_BAR_BARRIER_TIE,259
ES,mad_U_1.0,10,0.5,SYNTHETIC,REJECTION_FIRST,412
ES,mad_U_1.0,10,0.5,SYNTHETIC,CONTINUATION_FIRST,404
ES,mad_U_1.0,10,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,265
ES,mad_U_1.0,10,1.0,REAL,REJECTION_FIRST,506
ES,mad_U_1.0,10,1.0,REAL,CONTINUATION_FIRST,488
ES,mad_U_1.0,10,1.0,REAL,SAME_BAR_BARRIER_TIE,85
ES,mad_U_1.0,10,1.0,REAL,NEITHER_REACHED,12
ES,mad_U_1.0,10,1.0,SYNTHETIC,REJECTION_FIRST,509
ES,mad_U_1.0,10,1.0,SYNTHETIC,CONTINUATION_FIRST,482
ES,mad_U_1.0,10,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,77
ES,mad_U_1.0,10,1.0,SYNTHETIC,NEITHER_REACHED,13
ES,mad_U_1.0,10,1.5,REAL,REJECTION_FIRST,523
ES,mad_U_1.0,10,1.5,REAL,CONTINUATION_FIRST,495
ES,mad_U_1.0,10,1.5,REAL,NEITHER_REACHED,38
ES,mad_U_1.0,10,1.5,REAL,SAME_BAR_BARRIER_TIE,35
ES,mad_U_1.0,10,1.5,SYNTHETIC,REJECTION_FIRST,528
ES,mad_U_1.0,10,1.5,SYNTHETIC,CONTINUATION_FIRST,485
ES,mad_U_1.0,10,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,34
ES,mad_U_1.0,10,1.5,SYNTHETIC,NEITHER_REACHED,34
ES,mad_U_1.0,10,2.0,REAL,REJECTION_FIRST,519
ES,mad_U_1.0,10,2.0,REAL,CONTINUATION_FIRST,455
ES,mad_U_1.0,10,2.0,REAL,NEITHER_REACHED,102
ES,mad_U_1.0,10,2.0,REAL,SAME_BAR_BARRIER_TIE,15
ES,mad_U_1.0,10,2.0,SYNTHETIC,REJECTION_FIRST,512
ES,mad_U_1.0,10,2.0,SYNTHETIC,CONTINUATION_FIRST,457
ES,mad_U_1.0,10,2.0,SYNTHETIC,NEITHER_REACHED,97
ES,mad_U_1.0,10,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,15
ES,mad_U_1.0,15,0.5,REAL,CONTINUATION_FIRST,422
ES,mad_U_1.0,15,0.5,REAL,REJECTION_FIRST,410
ES,mad_U_1.0,15,0.5,REAL,SAME_BAR_BARRIER_TIE,259
ES,mad_U_1.0,15,0.5,SYNTHETIC,REJECTION_FIRST,412
ES,mad_U_1.0,15,0.5,SYNTHETIC,CONTINUATION_FIRST,404
ES,mad_U_1.0,15,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,265
ES,mad_U_1.0,15,1.0,REAL,REJECTION_FIRST,509
ES,mad_U_1.0,15,1.0,REAL,CONTINUATION_FIRST,489
ES,mad_U_1.0,15,1.0,REAL,SAME_BAR_BARRIER_TIE,85
ES,mad_U_1.0,15,1.0,REAL,NEITHER_REACHED,8
ES,mad_U_1.0,15,1.0,SYNTHETIC,REJECTION_FIRST,511
ES,mad_U_1.0,15,1.0,SYNTHETIC,CONTINUATION_FIRST,484
ES,mad_U_1.0,15,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,77
ES,mad_U_1.0,15,1.0,SYNTHETIC,NEITHER_REACHED,9
ES,mad_U_1.0,15,1.5,REAL,REJECTION_FIRST,529
ES,mad_U_1.0,15,1.5,REAL,CONTINUATION_FIRST,502
ES,mad_U_1.0,15,1.5,REAL,SAME_BAR_BARRIER_TIE,35
ES,mad_U_1.0,15,1.5,REAL,NEITHER_REACHED,25
ES,mad_U_1.0,15,1.5,SYNTHETIC,REJECTION_FIRST,532
ES,mad_U_1.0,15,1.5,SYNTHETIC,CONTINUATION_FIRST,490
ES,mad_U_1.0,15,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,34
ES,mad_U_1.0,15,1.5,SYNTHETIC,NEITHER_REACHED,25
ES,mad_U_1.0,15,2.0,REAL,REJECTION_FIRST,534
ES,mad_U_1.0,15,2.0,REAL,CONTINUATION_FIRST,475
ES,mad_U_1.0,15,2.0,REAL,NEITHER_REACHED,67
ES,mad_U_1.0,15,2.0,REAL,SAME_BAR_BARRIER_TIE,15
ES,mad_U_1.0,15,2.0,SYNTHETIC,REJECTION_FIRST,529
ES,mad_U_1.0,15,2.0,SYNTHETIC,CONTINUATION_FIRST,479
ES,mad_U_1.0,15,2.0,SYNTHETIC,NEITHER_REACHED,58
ES,mad_U_1.0,15,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,15
ES,mad_U_1.5,1,0.5,REAL,CONTINUATION_FIRST,380
ES,mad_U_1.5,1,0.5,REAL,REJECTION_FIRST,374
ES,mad_U_1.5,1,0.5,REAL,SAME_BAR_BARRIER_TIE,239
ES,mad_U_1.5,1,0.5,REAL,NEITHER_REACHED,26
ES,mad_U_1.5,1,0.5,SYNTHETIC,CONTINUATION_FIRST,386
ES,mad_U_1.5,1,0.5,SYNTHETIC,REJECTION_FIRST,361
ES,mad_U_1.5,1,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,244
ES,mad_U_1.5,1,0.5,SYNTHETIC,NEITHER_REACHED,19
ES,mad_U_1.5,1,1.0,REAL,REJECTION_FIRST,378
ES,mad_U_1.5,1,1.0,REAL,CONTINUATION_FIRST,371
ES,mad_U_1.5,1,1.0,REAL,NEITHER_REACHED,189
ES,mad_U_1.5,1,1.0,REAL,SAME_BAR_BARRIER_TIE,81
ES,mad_U_1.5,1,1.0,SYNTHETIC,CONTINUATION_FIRST,376
ES,mad_U_1.5,1,1.0,SYNTHETIC,REJECTION_FIRST,366
ES,mad_U_1.5,1,1.0,SYNTHETIC,NEITHER_REACHED,190
ES,mad_U_1.5,1,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,78
ES,mad_U_1.5,1,1.5,REAL,NEITHER_REACHED,417
ES,mad_U_1.5,1,1.5,REAL,REJECTION_FIRST,301
ES,mad_U_1.5,1,1.5,REAL,CONTINUATION_FIRST,277
ES,mad_U_1.5,1,1.5,REAL,SAME_BAR_BARRIER_TIE,24
ES,mad_U_1.5,1,1.5,SYNTHETIC,NEITHER_REACHED,428
ES,mad_U_1.5,1,1.5,SYNTHETIC,REJECTION_FIRST,284
ES,mad_U_1.5,1,1.5,SYNTHETIC,CONTINUATION_FIRST,274
ES,mad_U_1.5,1,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,24
ES,mad_U_1.5,1,2.0,REAL,NEITHER_REACHED,587
ES,mad_U_1.5,1,2.0,REAL,REJECTION_FIRST,223
ES,mad_U_1.5,1,2.0,REAL,CONTINUATION_FIRST,198
ES,mad_U_1.5,1,2.0,REAL,SAME_BAR_BARRIER_TIE,11
ES,mad_U_1.5,1,2.0,SYNTHETIC,NEITHER_REACHED,590
ES,mad_U_1.5,1,2.0,SYNTHETIC,REJECTION_FIRST,210
ES,mad_U_1.5,1,2.0,SYNTHETIC,CONTINUATION_FIRST,196
ES,mad_U_1.5,1,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,14
ES,mad_U_1.5,3,0.5,REAL,CONTINUATION_FIRST,389
ES,mad_U_1.5,3,0.5,REAL,REJECTION_FIRST,383
ES,mad_U_1.5,3,0.5,REAL,SAME_BAR_BARRIER_TIE,241
ES,mad_U_1.5,3,0.5,REAL,NEITHER_REACHED,6
ES,mad_U_1.5,3,0.5,SYNTHETIC,CONTINUATION_FIRST,395
ES,mad_U_1.5,3,0.5,SYNTHETIC,REJECTION_FIRST,366
ES,mad_U_1.5,3,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,245
ES,mad_U_1.5,3,0.5,SYNTHETIC,NEITHER_REACHED,4
ES,mad_U_1.5,3,1.0,REAL,REJECTION_FIRST,451
ES,mad_U_1.5,3,1.0,REAL,CONTINUATION_FIRST,428
ES,mad_U_1.5,3,1.0,REAL,SAME_BAR_BARRIER_TIE,81
ES,mad_U_1.5,3,1.0,REAL,NEITHER_REACHED,59
ES,mad_U_1.5,3,1.0,SYNTHETIC,CONTINUATION_FIRST,443
ES,mad_U_1.5,3,1.0,SYNTHETIC,REJECTION_FIRST,437
ES,mad_U_1.5,3,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,79
ES,mad_U_1.5,3,1.0,SYNTHETIC,NEITHER_REACHED,51
ES,mad_U_1.5,3,1.5,REAL,REJECTION_FIRST,423
ES,mad_U_1.5,3,1.5,REAL,CONTINUATION_FIRST,386
ES,mad_U_1.5,3,1.5,REAL,NEITHER_REACHED,186
ES,mad_U_1.5,3,1.5,REAL,SAME_BAR_BARRIER_TIE,24
ES,mad_U_1.5,3,1.5,SYNTHETIC,REJECTION_FIRST,405
ES,mad_U_1.5,3,1.5,SYNTHETIC,CONTINUATION_FIRST,393
ES,mad_U_1.5,3,1.5,SYNTHETIC,NEITHER_REACHED,188
ES,mad_U_1.5,3,1.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,24
ES,mad_U_1.5,3,2.0,REAL,REJECTION_FIRST,367
ES,mad_U_1.5,3,2.0,REAL,NEITHER_REACHED,324
ES,mad_U_1.5,3,2.0,REAL,CONTINUATION_FIRST,315
ES,mad_U_1.5,3,2.0,REAL,SAME_BAR_BARRIER_TIE,13
ES,mad_U_1.5,3,2.0,SYNTHETIC,REJECTION_FIRST,351
ES,mad_U_1.5,3,2.0,SYNTHETIC,NEITHER_REACHED,323
ES,mad_U_1.5,3,2.0,SYNTHETIC,CONTINUATION_FIRST,320
ES,mad_U_1.5,3,2.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,16
ES,mad_U_1.5,5,0.5,REAL,CONTINUATION_FIRST,390
ES,mad_U_1.5,5,0.5,REAL,REJECTION_FIRST,385
ES,mad_U_1.5,5,0.5,REAL,SAME_BAR_BARRIER_TIE,241
ES,mad_U_1.5,5,0.5,REAL,NEITHER_REACHED,3
ES,mad_U_1.5,5,0.5,SYNTHETIC,CONTINUATION_FIRST,396
ES,mad_U_1.5,5,0.5,SYNTHETIC,REJECTION_FIRST,367
ES,mad_U_1.5,5,0.5,SYNTHETIC,SAME_BAR_BARRIER_TIE,245
ES,mad_U_1.5,5,0.5,SYNTHETIC,NEITHER_REACHED,2
ES,mad_U_1.5,5,1.0,REAL,REJECTION_FIRST,464
ES,mad_U_1.5,5,1.0,REAL,CONTINUATION_FIRST,446
ES,mad_U_1.5,5,1.0,REAL,SAME_BAR_BARRIER_TIE,81
ES,mad_U_1.5,5,1.0,REAL,NEITHER_REACHED,28
ES,mad_U_1.5,5,1.0,SYNTHETIC,CONTINUATION_FIRST,454
ES,mad_U_1.5,5,1.0,SYNTHETIC,REJECTION_FIRST,449
ES,mad_U_1.5,5,1.0,SYNTHETIC,SAME_BAR_BARRIER_TIE,79
ES,mad_U_1.5,5,1.0,SYNTHETIC,NEITHER_REACHED,28
ES,mad_U_1.5,5,1.5,REAL,REJECTION_FIRST,463
ES,mad_U_1.5,5,1.5,REAL,CONTINUATION_FIRST,439
ES,mad_U_1.5,5,1.5,REAL,NEITHER_REACHED,93
