instrument,level_id,horizon,k,n_real,n_synth,status,real_reach_continuation_rate,synth_reach_continuation_rate,real_reach_rejection_rate,synth_reach_rejection_rate
NQ,mult_D_1.0,15,1.5,1037,982,tested,0.7290260366441659,0.7474541751527495,0.7377049180327869,0.730142566191446
NQ,mult_D_1.0,15,2.0,1037,982,tested,0.6586306653809064,0.6670061099796334,0.6885245901639344,0.675152749490835
NQ,mult_D_1.5,1,0.5,946,906,tested,0.6257928118393234,0.6434878587196468,0.6818181818181818,0.6611479028697572
NQ,mult_D_1.5,1,1.0,946,906,tested,0.4714587737843552,0.48013245033112584,0.5264270613107822,0.5110375275938189
NQ,mult_D_1.5,1,1.5,946,906,tested,0.34355179704016914,0.35320088300220753,0.3879492600422833,0.3631346578366446
NQ,mult_D_1.5,1,2.0,946,906,tested,0.23678646934460887,0.23730684326710816,0.2938689217758985,0.25938189845474613
NQ,mult_D_1.5,3,0.5,946,906,tested,0.7463002114164905,0.7649006622516556,0.7875264270613108,0.7660044150110376
NQ,mult_D_1.5,3,1.0,946,906,tested,0.6331923890063424,0.6423841059602649,0.6680761099365751,0.6545253863134658
NQ,mult_D_1.5,3,1.5,946,906,tested,0.5137420718816068,0.5375275938189845,0.5338266384778013,0.5264900662251656
NQ,mult_D_1.5,3,2.0,946,906,tested,0.42917547568710357,0.44039735099337746,0.4355179704016913,0.4205298013245033
NQ,mult_D_1.5,5,0.5,946,906,tested,0.7949260042283298,0.8068432671081678,0.8202959830866807,0.804635761589404
NQ,mult_D_1.5,5,1.0,946,906,tested,0.6997885835095138,0.7130242825607064,0.7283298097251586,0.7086092715231788
NQ,mult_D_1.5,5,1.5,946,906,tested,0.6004228329809725,0.6192052980132451,0.6088794926004228,0.6114790286975718
NQ,mult_D_1.5,5,2.0,946,906,tested,0.5179704016913319,0.5286975717439294,0.5190274841437632,0.5088300220750552
NQ,mult_D_1.5,10,0.5,946,906,tested,0.8424947145877378,0.8587196467991169,0.8625792811839323,0.8520971302428256
NQ,mult_D_1.5,10,1.0,946,906,tested,0.7790697674418605,0.7858719646799117,0.7843551797040169,0.7748344370860927
NQ,mult_D_1.5,10,1.5,946,906,tested,0.6966173361522199,0.6986754966887417,0.6839323467230444,0.6898454746136865
NQ,mult_D_1.5,10,2.0,946,906,tested,0.6088794926004228,0.6247240618101545,0.6109936575052854,0.6059602649006622
NQ,mult_D_1.5,15,0.5,946,906,tested,0.8710359408033826,0.8863134657836644,0.8890063424947146,0.8796909492273731
NQ,mult_D_1.5,15,1.0,946,906,tested,0.8128964059196617,0.8145695364238411,0.8181818181818182,0.8090507726269316
NQ,mult_D_1.5,15,1.5,946,906,tested,0.7431289640591966,0.7417218543046358,0.7283298097251586,0.7384105960264901
NQ,mult_D_1.5,15,2.0,946,906,tested,0.6606765327695561,0.6754966887417219,0.6680761099365751,0.6622516556291391
NQ,mult_D_2.0,1,0.5,879,803,tested,0.626848691695108,0.6612702366127023,0.6598407281001137,0.6288916562889165
NQ,mult_D_2.0,1,1.0,879,803,tested,0.47667804323094426,0.4931506849315068,0.5176336746302617,0.47696139476961397
NQ,mult_D_2.0,1,1.5,879,803,tested,0.3378839590443686,0.3412204234122042,0.3742889647326507,0.33499377334993774
NQ,mult_D_2.0,1,2.0,879,803,tested,0.23321956769055746,0.23536737235367372,0.26393629124004553,0.23785803237858033
NQ,mult_D_2.0,3,0.5,879,803,tested,0.7656427758816837,0.7708592777085927,0.7679180887372014,0.7384806973848069
NQ,mult_D_2.0,3,1.0,879,803,tested,0.6439135381114903,0.6562889165628891,0.6666666666666666,0.6201743462017435
NQ,mult_D_2.0,3,1.5,879,803,tested,0.5335608646188851,0.5367372353673724,0.5494880546075085,0.5217932752179327
NQ,mult_D_2.0,3,2.0,879,803,tested,0.4243458475540387,0.41594022415940224,0.4232081911262799,0.40971357409713577
NQ,mult_D_2.0,5,0.5,879,803,tested,0.8054607508532423,0.8181818181818182,0.8088737201365188,0.7808219178082192
NQ,mult_D_2.0,5,1.0,879,803,tested,0.7110352673492605,0.7198007471980075,0.7155858930602957,0.6874221668742216
NQ,mult_D_2.0,5,1.5,879,803,tested,0.6143344709897611,0.6176836861768369,0.6257110352673493,0.5803237858032378
NQ,mult_D_2.0,5,2.0,879,803,tested,0.5221843003412969,0.5155666251556662,0.5119453924914675,0.49066002490660027
NQ,mult_D_2.0,10,0.5,879,803,tested,0.8589306029579067,0.8605230386052304,0.8589306029579067,0.8331257783312578
NQ,mult_D_2.0,10,1.0,879,803,tested,0.7758816837315131,0.7808219178082192,0.7792946530147895,0.763387297633873
NQ,mult_D_2.0,10,1.5,879,803,tested,0.6837315130830489,0.7085927770859277,0.7030716723549488,0.6774595267745953
NQ,mult_D_2.0,10,2.0,879,803,tested,0.6143344709897611,0.613947696139477,0.6063708759954494,0.5915317559153176
NQ,mult_D_2.0,15,0.5,879,803,tested,0.8816837315130831,0.8854296388542964,0.8816837315130831,0.8555417185554172
NQ,mult_D_2.0,15,1.0,879,803,tested,0.8122866894197952,0.8156911581569116,0.8156996587030717,0.7995018679950187
NQ,mult_D_2.0,15,1.5,879,803,tested,0.732650739476678,0.75093399750934,0.7485779294653014,0.7347447073474471
NQ,mult_D_2.0,15,2.0,879,803,tested,0.6689419795221843,0.6650062266500623,0.658703071672355,0.6562889165628891
NQ,mult_U_0.5,1,0.5,1140,1089,tested,0.6491228070175439,0.6565656565656566,0.5815789473684211,0.5583103764921947
NQ,mult_U_0.5,1,1.0,1140,1089,tested,0.5087719298245614,0.49403122130394855,0.45526315789473687,0.41781450872359965
NQ,mult_U_0.5,1,1.5,1140,1089,tested,0.3719298245614035,0.3480257116620753,0.34210526315789475,0.3168044077134986
NQ,mult_U_0.5,1,2.0,1140,1089,tested,0.256140350877193,0.22773186409550045,0.22105263157894736,0.2130394857667585
NQ,mult_U_0.5,3,0.5,1140,1089,tested,0.7473684210526316,0.7722681359044995,0.7026315789473684,0.6831955922865014
NQ,mult_U_0.5,3,1.0,1140,1089,tested,0.6263157894736842,0.6290174471992653,0.6052631578947368,0.5831037649219467
NQ,mult_U_0.5,3,1.5,1140,1089,tested,0.5114035087719299,0.5022956841138659,0.5096491228070176,0.480257116620753
NQ,mult_U_0.5,3,2.0,1140,1089,tested,0.40350877192982454,0.3783287419651056,0.3991228070175439,0.379247015610652
NQ,mult_U_0.5,5,0.5,1140,1089,tested,0.7885964912280702,0.8089990817263545,0.7491228070175439,0.7373737373737373
NQ,mult_U_0.5,5,1.0,1140,1089,tested,0.6982456140350877,0.7043158861340679,0.6649122807017543,0.6446280991735537
NQ,mult_U_0.5,5,1.5,1140,1089,tested,0.5964912280701754,0.5794306703397613,0.5842105263157895,0.5638200183654729
NQ,mult_U_0.5,5,2.0,1140,1089,tested,0.4921052631578947,0.4756657483930211,0.48596491228070177,0.4692378328741965
NQ,mult_U_0.5,10,0.5,1140,1089,tested,0.8359649122807018,0.852157943067034,0.8035087719298246,0.7915518824609734
NQ,mult_U_0.5,10,1.0,1140,1089,tested,0.7552631578947369,0.761248852157943,0.7315789473684211,0.7162534435261708
NQ,mult_U_0.5,10,1.5,1140,1089,tested,0.6640350877192982,0.657483930211203,0.6605263157894737,0.6409550045913682
NQ,mult_U_0.5,10,2.0,1140,1089,tested,0.5763157894736842,0.566574839302112,0.5745614035087719,0.559228650137741
NQ,mult_U_0.5,15,0.5,1140,1089,tested,0.8587719298245614,0.8732782369146006,0.8192982456140351,0.8117539026629935
NQ,mult_U_0.5,15,1.0,1140,1089,tested,0.7850877192982456,0.7961432506887053,0.7587719298245614,0.7456382001836547
NQ,mult_U_0.5,15,1.5,1140,1089,tested,0.712280701754386,0.7079889807162535,0.6947368421052632,0.6795224977043158
NQ,mult_U_0.5,15,2.0,1140,1089,tested,0.6350877192982456,0.6326905417814509,0.6149122807017544,0.6051423324150597
NQ,mult_U_1.0,1,0.5,1046,1001,tested,0.6424474187380497,0.6443556443556444,0.5889101338432122,0.5694305694305695
NQ,mult_U_1.0,1,1.0,1046,1001,tested,0.4780114722753346,0.4825174825174825,0.4110898661567878,0.3996003996003996
NQ,mult_U_1.0,1,1.5,1046,1001,tested,0.32504780114722753,0.3046953046953047,0.3049713193116635,0.2827172827172827
NQ,mult_U_1.0,1,2.0,1046,1001,tested,0.21223709369024857,0.21678321678321677,0.2170172084130019,0.2087912087912088
NQ,mult_U_1.0,3,0.5,1046,1001,tested,0.748565965583174,0.7532467532467533,0.6940726577437859,0.6823176823176823
NQ,mult_U_1.0,3,1.0,1046,1001,tested,0.621414913957935,0.6153846153846154,0.5812619502868069,0.5544455544455544
NQ,mult_U_1.0,3,1.5,1046,1001,tested,0.4837476099426386,0.4755244755244755,0.48279158699808794,0.46253746253746253
NQ,mult_U_1.0,3,2.0,1046,1001,tested,0.36806883365200765,0.3626373626373626,0.38049713193116635,0.3776223776223776
NQ,mult_U_1.0,5,0.5,1046,1001,tested,0.7992351816443595,0.7952047952047953,0.7466539196940727,0.7382617382617382
NQ,mult_U_1.0,5,1.0,1046,1001,tested,0.6988527724665392,0.6833166833166833,0.6434034416826003,0.6223776223776224
NQ,mult_U_1.0,5,1.5,1046,1001,tested,0.5755258126195029,0.5664335664335665,0.5621414913957935,0.5424575424575424
NQ,mult_U_1.0,5,2.0,1046,1001,tested,0.45506692160611856,0.44755244755244755,0.47418738049713194,0.46353646353646355
NQ,mult_U_1.0,10,0.5,1046,1001,tested,0.8422562141491395,0.8371628371628371,0.7925430210325047,0.7812187812187812
NQ,mult_U_1.0,10,1.0,1046,1001,tested,0.7571701720841301,0.7512487512487512,0.7131931166347992,0.6983016983016983
NQ,mult_U_1.0,10,1.5,1046,1001,tested,0.6606118546845124,0.6563436563436563,0.6453154875717018,0.6343656343656343
NQ,mult_U_1.0,10,2.0,1046,1001,tested,0.5621414913957935,0.5444555444555444,0.5640535372848948,0.5644355644355644
NQ,mult_U_1.0,15,0.5,1046,1001,tested,0.8661567877629063,0.8631368631368631,0.8154875717017208,0.8091908091908092
NQ,mult_U_1.0,15,1.0,1046,1001,tested,0.7954110898661568,0.7932067932067932,0.7409177820267686,0.7282717282717283
NQ,mult_U_1.0,15,1.5,1046,1001,tested,0.7093690248565966,0.7082917082917083,0.6816443594646272,0.6673326673326674
NQ,mult_U_1.0,15,2.0,1046,1001,tested,0.6195028680688337,0.6093906093906094,0.607074569789675,0.6063936063936064
NQ,mult_U_1.5,1,0.5,961,920,tested,0.6482830385015609,0.6467391304347826,0.5764828303850156,0.5695652173913044
NQ,mult_U_1.5,1,1.0,961,920,tested,0.4547346514047867,0.4380434782608696,0.40582726326742974,0.37717391304347825
NQ,mult_U_1.5,1,1.5,961,920,tested,0.29136316337148804,0.28369565217391307,0.2861602497398543,0.26413043478260867
NQ,mult_U_1.5,1,2.0,961,920,tested,0.18938605619146723,0.19021739130434784,0.20499479708636836,0.1891304347826087
NQ,mult_U_1.5,3,0.5,961,920,tested,0.7648283038501561,0.758695652173913,0.7107180020811654,0.7097826086956521
NQ,mult_U_1.5,3,1.0,961,920,tested,0.6160249739854319,0.6130434782608696,0.5619146722164412,0.5434782608695652
NQ,mult_U_1.5,3,1.5,961,920,tested,0.4599375650364204,0.4532608695652174,0.4422476586888658,0.41847826086956524
NQ,mult_U_1.5,3,2.0,961,920,tested,0.3465140478668054,0.33804347826086956,0.36628511966701355,0.3391304347826087
NQ,mult_U_1.5,5,0.5,961,920,tested,0.8085327783558793,0.8065217391304348,0.7606659729448492,0.7652173913043478
NQ,mult_U_1.5,5,1.0,961,920,tested,0.6878251821019771,0.6771739130434783,0.631633714880333,0.6195652173913043
NQ,mult_U_1.5,5,1.5,961,920,tested,0.5515088449531738,0.5478260869565217,0.5275754422476587,0.5119565217391304
NQ,mult_U_1.5,5,2.0,961,920,tested,0.4474505723204995,0.45217391304347826,0.46097814776274715,0.43369565217391304
NQ,mult_U_1.5,10,0.5,961,920,tested,0.8511966701352758,0.8478260869565217,0.8043704474505723,0.8065217391304348
NQ,mult_U_1.5,10,1.0,961,920,tested,0.7565036420395421,0.7467391304347826,0.7013527575442248,0.6989130434782609
NQ,mult_U_1.5,10,1.5,961,920,tested,0.6472424557752341,0.6380434782608696,0.6243496357960457,0.6054347826086957
NQ,mult_U_1.5,10,2.0,961,920,tested,0.5411030176899063,0.5402173913043479,0.5681581685744017,0.5413043478260869
NQ,mult_U_1.5,15,0.5,961,920,tested,0.8740894901144641,0.8706521739130435,0.8293444328824141,0.8282608695652174
NQ,mult_U_1.5,15,1.0,961,920,tested,0.7898022892819979,0.7934782608695652,0.736732570239334,0.7402173913043478
NQ,mult_U_1.5,15,1.5,961,920,tested,0.700312174817898,0.6934782608695652,0.6607700312174818,0.65
NQ,mult_U_1.5,15,2.0,961,920,tested,0.6066597294484911,0.6065217391304348,0.603537981269511,0.5826086956521739
NQ,mult_U_2.0,1,0.5,876,790,tested,0.613013698630137,0.5987341772151898,0.5947488584474886,0.5860759493670886
NQ,mult_U_2.0,1,1.0,876,790,tested,0.4166666666666667,0.3987341772151899,0.3949771689497717,0.37088607594936707
NQ,mult_U_2.0,1,1.5,876,790,tested,0.2671232876712329,0.2759493670886076,0.2579908675799087,0.2430379746835443
NQ,mult_U_2.0,1,2.0,876,790,tested,0.18493150684931506,0.17848101265822786,0.17922374429223745,0.16455696202531644
NQ,mult_U_2.0,3,0.5,876,790,tested,0.7431506849315068,0.7177215189873418,0.7191780821917808,0.6924050632911393
NQ,mult_U_2.0,3,1.0,876,790,tested,0.5764840182648402,0.5708860759493671,0.5662100456621004,0.5278481012658228
NQ,mult_U_2.0,3,1.5,876,790,tested,0.4337899543378995,0.43037974683544306,0.4417808219178082,0.4139240506329114
NQ,mult_U_2.0,3,2.0,876,790,tested,0.3242009132420091,0.320253164556962,0.3242009132420091,0.32151898734177214
NQ,mult_U_2.0,5,0.5,876,790,tested,0.8047945205479452,0.7658227848101266,0.769406392694064,0.7341772151898734
NQ,mult_U_2.0,5,1.0,876,790,tested,0.6541095890410958,0.640506329113924,0.6404109589041096,0.6113924050632912
NQ,mult_U_2.0,5,1.5,876,790,tested,0.5376712328767124,0.5303797468354431,0.526255707762557,0.49873417721518987
NQ,mult_U_2.0,5,2.0,876,790,tested,0.4269406392694064,0.41645569620253164,0.4246575342465753,0.40632911392405063
NQ,mult_U_2.0,10,0.5,876,790,tested,0.8504566210045662,0.8316455696202532,0.8139269406392694,0.7911392405063291
NQ,mult_U_2.0,10,1.0,876,790,tested,0.7385844748858448,0.720253164556962,0.7111872146118722,0.6886075949367089
NQ,mult_U_2.0,10,1.5,876,790,tested,0.6232876712328768,0.6265822784810127,0.6244292237442922,0.6050632911392405
NQ,mult_U_2.0,10,2.0,876,790,tested,0.5388127853881278,0.5189873417721519,0.5399543378995434,0.5329113924050632
NQ,mult_U_2.0,15,0.5,876,790,tested,0.8732876712328768,0.8670886075949367,0.8356164383561644,0.8177215189873418
NQ,mult_U_2.0,15,1.0,876,790,tested,0.7842465753424658,0.7721518987341772,0.747716894977169,0.7316455696202532
NQ,mult_U_2.0,15,1.5,876,790,tested,0.6860730593607306,0.6848101265822785,0.6655251141552512,0.6518987341772152
NQ,mult_U_2.0,15,2.0,876,790,tested,0.6050228310502284,0.5873417721518988,0.589041095890411,0.5886075949367089
NQ,overnight_high,1,0.5,507,820,tested,0.6863905325443787,0.6280487804878049,0.4891518737672584,0.5597560975609757
NQ,overnight_high,1,1.0,507,820,tested,0.46745562130177515,0.44146341463414634,0.30177514792899407,0.36341463414634145
NQ,overnight_high,1,1.5,507,820,tested,0.28007889546351084,0.29634146341463413,0.1873767258382643,0.24146341463414633
NQ,overnight_high,1,2.0,507,820,tested,0.1834319526627219,0.2,0.1242603550295858,0.15853658536585366
NQ,overnight_high,3,0.5,507,820,tested,0.7652859960552268,0.7536585365853659,0.631163708086785,0.6792682926829269
NQ,overnight_high,3,1.0,507,820,tested,0.631163708086785,0.6012195121951219,0.4556213017751479,0.5280487804878049
NQ,overnight_high,3,1.5,507,820,tested,0.46153846153846156,0.4573170731707317,0.3214990138067061,0.41829268292682925
NQ,overnight_high,3,2.0,507,820,tested,0.32741617357001973,0.3329268292682927,0.24260355029585798,0.3024390243902439
NQ,overnight_high,5,0.5,507,820,tested,0.796844181459566,0.7975609756097561,0.6962524654832347,0.7317073170731707
NQ,overnight_high,5,1.0,507,820,tested,0.6765285996055227,0.6780487804878049,0.5207100591715976,0.6060975609756097
NQ,overnight_high,5,1.5,507,820,tested,0.5305719921104537,0.5414634146341464,0.41222879684418146,0.5024390243902439
NQ,overnight_high,5,2.0,507,820,tested,0.4161735700197239,0.4317073170731707,0.33136094674556216,0.39878048780487807
NQ,overnight_high,10,0.5,507,820,tested,0.863905325443787,0.8621951219512195,0.7593688362919132,0.7926829268292683
NQ,overnight_high,10,1.0,507,820,tested,0.7593688362919132,0.7609756097560976,0.6429980276134122,0.6951219512195121
NQ,overnight_high,10,1.5,507,820,tested,0.6449704142011834,0.6353658536585366,0.5285996055226825,0.6012195121951219
NQ,overnight_high,10,2.0,507,820,tested,0.5108481262327417,0.5402439024390244,0.46548323471400394,0.5146341463414634
NQ,overnight_high,15,0.5,507,820,tested,0.883629191321499,0.8853658536585366,0.7928994082840237,0.8146341463414634
NQ,overnight_high,15,1.0,507,820,tested,0.8047337278106509,0.802439024390244,0.6883629191321499,0.7329268292682927
NQ,overnight_high,15,1.5,507,820,tested,0.7100591715976331,0.6951219512195121,0.5759368836291914,0.6548780487804878
NQ,overnight_high,15,2.0,507,820,tested,0.5877712031558185,0.6073170731707317,0.52465483234714,0.5719512195121951
NQ,overnight_low,1,0.5,452,833,tested,0.6924778761061947,0.6374549819927972,0.6172566371681416,0.6530612244897959
NQ,overnight_low,1,1.0,452,833,tested,0.5176991150442478,0.4909963985594238,0.4314159292035398,0.49819927971188477
NQ,overnight_low,1,1.5,452,833,tested,0.3584070796460177,0.3325330132052821,0.3230088495575221,0.34813925570228094
NQ,overnight_low,1,2.0,452,833,tested,0.25442477876106195,0.23169267707082833,0.2345132743362832,0.25690276110444177
NQ,overnight_low,3,0.5,452,833,tested,0.8097345132743363,0.7599039615846338,0.7345132743362832,0.7647058823529411
NQ,overnight_low,3,1.0,452,833,tested,0.6880530973451328,0.6410564225690276,0.577433628318584,0.6410564225690276
NQ,overnight_low,3,1.5,452,833,tested,0.5530973451327433,0.5186074429771909,0.46017699115044247,0.5282112845138055
NQ,overnight_low,3,2.0,452,833,tested,0.46238938053097345,0.4249699879951981,0.36283185840707965,0.42136854741896757
NQ,overnight_low,5,0.5,452,833,tested,0.834070796460177,0.8031212484993998,0.7809734513274337,0.8103241296518607
NQ,overnight_low,5,1.0,452,833,tested,0.745575221238938,0.7022809123649459,0.6438053097345132,0.6938775510204082
NQ,overnight_low,5,1.5,452,833,tested,0.6238938053097345,0.5942376950780313,0.5553097345132744,0.5882352941176471
NQ,overnight_low,5,2.0,452,833,tested,0.5442477876106194,0.5102040816326531,0.4469026548672566,0.4885954381752701
NQ,overnight_low,10,0.5,452,833,tested,0.8805309734513275,0.8463385354141657,0.831858407079646,0.851140456182473
NQ,overnight_low,10,1.0,452,833,tested,0.8141592920353983,0.773109243697479,0.7190265486725663,0.7635054021608644
NQ,overnight_low,10,1.5,452,833,tested,0.7212389380530974,0.6794717887154862,0.6460176991150443,0.6794717887154862
NQ,overnight_low,10,2.0,452,833,tested,0.6438053097345132,0.6146458583433373,0.5663716814159292,0.5942376950780313
NQ,overnight_low,15,0.5,452,833,tested,0.9004424778761062,0.8715486194477791,0.8694690265486725,0.8775510204081632
NQ,overnight_low,15,1.0,452,833,tested,0.8451327433628318,0.8067226890756303,0.7765486725663717,0.8031212484993998
NQ,overnight_low,15,1.5,452,833,tested,0.7699115044247787,0.7190876350540216,0.7013274336283186,0.7274909963985594
NQ,overnight_low,15,2.0,452,833,tested,0.7013274336283186,0.6650660264105642,0.6172566371681416,0.6578631452581032
NQ,overnight_mid,1,0.5,707,884,tested,0.6308345120226309,0.6233031674208145,0.6449787835926449,0.5904977375565611
NQ,overnight_mid,1,1.0,707,884,tested,0.44271570014144274,0.4411764705882353,0.4596888260254597,0.39592760180995473
NQ,overnight_mid,1,1.5,707,884,tested,0.28854314002828857,0.27262443438914025,0.2927864214992928,0.27941176470588236
NQ,overnight_mid,1,2.0,707,884,tested,0.16831683168316833,0.18099547511312217,0.19519094766619519,0.18891402714932126
NQ,overnight_mid,3,0.5,707,884,tested,0.7524752475247525,0.7319004524886877,0.7482319660537482,0.7081447963800905
NQ,overnight_mid,3,1.0,707,884,tested,0.620933521923621,0.5871040723981901,0.5855728429985856,0.5644796380090498
NQ,overnight_mid,3,1.5,707,884,tested,0.48514851485148514,0.44004524886877827,0.45685997171145687,0.4490950226244344
NQ,overnight_mid,3,2.0,707,884,tested,0.36633663366336633,0.32918552036199095,0.3507779349363508,0.3495475113122172
NQ,overnight_mid,5,0.5,707,884,tested,0.801980198019802,0.7895927601809954,0.8033946251768034,0.7579185520361991
NQ,overnight_mid,5,1.0,707,884,tested,0.6845827439886846,0.6549773755656109,0.6605374823196606,0.6346153846153846
NQ,overnight_mid,5,1.5,707,884,tested,0.5685997171145686,0.5237556561085973,0.5247524752475248,0.5350678733031674
NQ,overnight_mid,5,2.0,707,884,tested,0.4752475247524752,0.4242081447963801,0.42715700141442714,0.4423076923076923
NQ,overnight_mid,10,0.5,707,884,tested,0.8472418670438473,0.8359728506787331,0.8557284299858557,0.8009049773755657
NQ,overnight_mid,10,1.0,707,884,tested,0.7595473833097596,0.7217194570135747,0.7482319660537482,0.7092760180995475
NQ,overnight_mid,10,1.5,707,884,tested,0.6562942008486563,0.6221719457013575,0.6265912305516266,0.6266968325791855
NQ,overnight_mid,10,2.0,707,884,tested,0.5558698727015559,0.5248868778280543,0.545968882602546,0.5520361990950227
NQ,overnight_mid,15,0.5,707,884,tested,0.8613861386138614,0.8608597285067874,0.8811881188118812,0.8167420814479638
NQ,overnight_mid,15,1.0,707,884,tested,0.7906647807637907,0.7624434389140271,0.7878359264497878,0.7375565610859729
NQ,overnight_mid,15,1.5,707,884,tested,0.7086280056577087,0.6798642533936652,0.6803394625176803,0.6595022624434389
NQ,overnight_mid,15,2.0,707,884,tested,0.6265912305516266,0.5904977375565611,0.6067892503536068,0.5984162895927602
NQ,overnight_open,1,0.5,521,846,tested,0.5873320537428023,0.6182033096926713,0.6487523992322457,0.5768321513002365
NQ,overnight_open,1,1.0,521,846,tested,0.4069097888675624,0.425531914893617,0.4740882917466411,0.4030732860520095
NQ,overnight_open,1,1.5,521,846,tested,0.2648752399232246,0.2777777777777778,0.29174664107485604,0.2647754137115839
NQ,overnight_open,1,2.0,521,846,tested,0.1746641074856046,0.17139479905437352,0.2053742802303263,0.17257683215130024
NQ,overnight_open,3,0.5,521,846,tested,0.7236084452975048,0.7505910165484634,0.7523992322456814,0.7115839243498818
NQ,overnight_open,3,1.0,521,846,tested,0.5738963531669866,0.5969267139479906,0.6238003838771593,0.5756501182033097
NQ,overnight_open,3,1.5,521,846,tested,0.43761996161228406,0.45508274231678486,0.46833013435700577,0.44208037825059104
NQ,overnight_open,3,2.0,521,846,tested,0.32245681381957775,0.32269503546099293,0.3685220729366603,0.34515366430260047
NQ,overnight_open,5,0.5,521,846,tested,0.7735124760076776,0.8014184397163121,0.7888675623800384,0.7553191489361702
NQ,overnight_open,5,1.0,521,846,tested,0.6641074856046065,0.6737588652482269,0.6698656429942419,0.6382978723404256
NQ,overnight_open,5,1.5,521,846,tested,0.5239923224568138,0.5484633569739953,0.5393474088291746,0.5260047281323877
NQ,overnight_open,5,2.0,521,846,tested,0.43378119001919385,0.44562647754137114,0.44145873320537427,0.44089834515366433
NQ,overnight_open,10,0.5,521,846,tested,0.8387715930902111,0.8522458628841607,0.8387715930902111,0.806146572104019
NQ,overnight_open,10,1.0,521,846,tested,0.7408829174664108,0.7387706855791962,0.744721689059501,0.7044917257683215
NQ,overnight_open,10,1.5,521,846,tested,0.6276391554702495,0.6335697399527187,0.6487523992322457,0.6134751773049646
NQ,overnight_open,10,2.0,521,846,tested,0.5355086372360844,0.5354609929078015,0.5393474088291746,0.5437352245862884
NQ,overnight_open,15,0.5,521,846,tested,0.8560460652591171,0.875886524822695,0.8541266794625719,0.8250591016548463
NQ,overnight_open,15,1.0,521,846,tested,0.7735124760076776,0.7801418439716312,0.7754318618042226,0.7328605200945626
NQ,overnight_open,15,1.5,521,846,tested,0.6621880998080614,0.6879432624113475,0.6928982725527831,0.6524822695035462
NQ,overnight_open,15,2.0,521,846,tested,0.5892514395393474,0.5945626477541371,0.6084452975047985,0.5921985815602837
NQ,prior_close,1,0.5,395,818,tested,0.6379746835443038,0.628361858190709,0.6,0.5660146699266504
NQ,prior_close,1,1.0,395,818,tested,0.4506329113924051,0.4339853300733496,0.42025316455696204,0.3899755501222494
NQ,prior_close,1,1.5,395,818,tested,0.3189873417721519,0.27383863080684595,0.2683544303797468,0.2591687041564792
NQ,prior_close,1,2.0,395,818,tested,0.20253164556962025,0.17481662591687042,0.18227848101265823,0.1821515892420538
NQ,prior_close,3,0.5,395,818,tested,0.7645569620253164,0.7469437652811736,0.7012658227848101,0.6992665036674817
NQ,prior_close,3,1.0,395,818,tested,0.6151898734177215,0.5916870415647921,0.5417721518987342,0.5574572127139364
NQ,prior_close,3,1.5,395,818,tested,0.49873417721518987,0.44987775061124696,0.4278481012658228,0.43276283618581907
NQ,prior_close,3,2.0,395,818,tested,0.36455696202531646,0.32885085574572126,0.31139240506329113,0.32885085574572126
NQ,prior_close,5,0.5,395,818,tested,0.8126582278481013,0.7909535452322738,0.7746835443037975,0.7506112469437652
NQ,prior_close,5,1.0,395,818,tested,0.6759493670886076,0.6589242053789731,0.640506329113924,0.6295843520782396
NQ,prior_close,5,1.5,395,818,tested,0.5822784810126582,0.5403422982885085,0.5189873417721519,0.5256723716381418
NQ,prior_close,5,2.0,395,818,tested,0.4506329113924051,0.43276283618581907,0.4151898734177215,0.4193154034229829
NQ,prior_close,10,0.5,395,818,tested,0.8759493670886076,0.8374083129584352,0.8329113924050633,0.7921760391198044
NQ,prior_close,10,1.0,395,818,tested,0.7848101265822784,0.7298288508557457,0.7240506329113924,0.6968215158924206
NQ,prior_close,10,1.5,395,818,tested,0.6810126582278481,0.6332518337408313,0.620253164556962,0.6075794621026895
NQ,prior_close,10,2.0,395,818,tested,0.5848101265822785,0.5342298288508558,0.5417721518987342,0.5281173594132029
NQ,prior_close,15,0.5,395,818,tested,0.8911392405063291,0.8581907090464548,0.8582278481012658,0.8141809290953546
NQ,prior_close,15,1.0,395,818,tested,0.8151898734177215,0.7591687041564792,0.769620253164557,0.7383863080684596
NQ,prior_close,15,1.5,395,818,tested,0.7291139240506329,0.676039119804401,0.6810126582278481,0.6613691931540342
NQ,prior_close,15,2.0,395,818,tested,0.6455696202531646,0.5953545232273839,0.6,0.5794621026894865
NQ,prior_high,1,0.5,269,792,tested,0.6579925650557621,0.5883838383838383,0.6022304832713755,0.5833333333333334
NQ,prior_high,1,1.0,269,792,tested,0.39776951672862454,0.4255050505050505,0.37174721189591076,0.3939393939393939
NQ,prior_high,1,1.5,269,792,tested,0.26022304832713755,0.2815656565656566,0.20074349442379183,0.2601010101010101
NQ,prior_high,1,2.0,269,792,tested,0.16728624535315986,0.17424242424242425,0.11524163568773234,0.16414141414141414
NQ,prior_high,3,0.5,269,792,tested,0.7806691449814126,0.7121212121212122,0.724907063197026,0.6957070707070707
NQ,prior_high,3,1.0,269,792,tested,0.5985130111524164,0.5871212121212122,0.5576208178438662,0.5505050505050505
NQ,prior_high,3,1.5,269,792,tested,0.45353159851301117,0.4621212121212121,0.3940520446096654,0.43308080808080807
